n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
26,59.56196581196581,9.617105733902276,55.76740614094986,12.933877469203207,61.308068453764754,12.320429955502494,59.56196581196581,9.617105733902278,0.1912393162393162,0.19234211467804552
