subject,best_params,validation_f1_macro,accuracy,f1_macro,precision_macro,recall_macro,kappa,valid,invalid_reason
sub-001,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.7929086727246716,0.82,0.8197115384615384,0.822061191626409,,0.64,True,
sub-002,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.8054999513749879,0.705,0.7028531137468208,0.7111008135104521,,0.41000000000000003,True,
sub-001,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.7929086727246716,0.82,0.8197115384615384,0.822061191626409,,0.64,False,duplicate_subject
sub-002,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.805993015748567,0.705,0.7028531137468208,0.7111008135104521,,0.41000000000000003,False,duplicate_subject
sub-003,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.7904936624332886,0.94,0.9399459513562206,0.9415897230028101,,0.88,True,
sub-004,"{""C"": 11.288378916846883, ""gamma"": ""scale""}",0.810999243996976,0.575,0.5749893747343684,0.575007500750075,,0.15000000000000002,True,
sub-005,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.803995099877497,0.86,0.859873886497848,0.8613006824568447,,0.72,True,
sub-006,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.8089982809845289,0.855,0.853056674520534,0.8748284236089114,,0.71,True,
sub-007,"{""C"": 100.0, ""gamma"": ""auto""}",0.8029950748768719,0.735,0.7346749768466372,0.7361571701336549,,0.47,True,
sub-008,"{""C"": 11.288378916846883, ""gamma"": ""scale""}",0.7884110797562676,0.94,0.9399759903961584,0.9407051282051282,,0.88,True,
sub-009,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.8199854188189244,0.8,0.7998198378540686,0.8010839020473706,,0.6,True,
sub-010,"{""C"": 7.847599703514611, ""gamma"": ""scale""}",0.8079377718380756,0.775,0.7737272155876807,0.7813299232736572,,0.55,True,
sub-011,"{""C"": 23.357214690901213, ""gamma"": ""scale""}",0.8029430505416065,0.9,0.8999099189270343,0.9014452027298274,,0.8,True,
sub-012,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.8059720599766367,0.515,0.5146966854283928,0.5150375939849624,,0.030000000000000027,True,
sub-013,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.7979997979997979,0.775,0.7745434504872366,0.7772456900897269,,0.55,True,
sub-014,"{""C"": 11.288378916846883, ""gamma"": ""scale""}",0.8129932677576392,0.565,0.5636801324005115,0.5657961332118635,,0.13,True,
sub-015,"{""C"": 16.23776739188721, ""gamma"": ""scale""}",0.8149850137861168,0.75,0.7497747973175859,0.750903251706142,,0.5,True,
sub-016,"{""C"": 100.0, ""gamma"": ""auto""}",0.8064999516249879,0.73,0.7293233082706767,0.7323232323232323,,0.45999999999999996,True,
sub-017,"{""C"": 7.847599703514611, ""gamma"": ""scale""}",0.801980198019802,0.715,0.7129258895520133,0.7213984141694985,,0.43000000000000005,True,
sub-018,"{""C"": 7.847599703514611, ""gamma"": ""scale""}",0.8124751998451796,0.65,0.6471418489767113,0.6550227366680447,,0.30000000000000004,True,
sub-019,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.8054995623740153,0.76,0.7599039615846338,0.7604166666666667,,0.52,True,
sub-020,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.7963345727567217,0.875,0.8740903024350936,0.8861600247142416,,0.75,True,
sub-021,"{""C"": 7.847599703514611, ""gamma"": ""scale""}",0.7939981459833139,0.835,0.8346651970239736,0.8377356588365763,,0.6699999999999999,True,
sub-022,"{""C"": 7.847599703514611, ""gamma"": ""scale""}",0.8094961422968816,0.72,0.7186212440960708,0.7243982048143616,,0.43999999999999995,True,
sub-023,"{""C"": 69.51927961775604, ""gamma"": ""scale""}",0.8054890587595552,0.8442211055276382,0.8441581407098648,0.8445590614886731,,0.6883871293630348,True,
sub-024,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.7874995218739242,0.95,0.949874686716792,0.9545454545454546,,0.9,True,
sub-025,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.8009355031030053,0.895,0.8949343339587242,0.8959899749373433,,0.79,True,
sub-026,"{""C"": 7.847599703514611, ""gamma"": ""scale""}",0.7994778924376412,0.7939698492462312,0.7852951238125312,0.8477817745803358,,0.5871160366378221,True,
sub-027,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.8139992559970239,0.68,0.6715927750410509,0.7005347593582887,,0.36,True,
sub-028,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.8074340943187805,0.87,0.8699479791916767,0.8705929487179487,,0.74,True,
sub-029,"{""C"": 7.847599703514611, ""gamma"": ""scale""}",0.7954999488749872,0.53,0.5261619114830124,0.5310045473336089,,0.06000000000000005,True,
sub-030,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.8094988093675586,0.87,0.8695303091128062,0.8754058441558441,,0.74,True,
sub-031,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.7944987156169726,0.86,0.859873886497848,0.8613006824568447,,0.72,True,
sub-032,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.8059720599766367,0.575,0.5749893747343684,0.575007500750075,,0.15000000000000002,True,
sub-033,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.8009968159490551,0.91,0.9095568284594513,0.9181966544267646,,0.8200000000000001,True,
sub-034,"{""C"": 11.288378916846883, ""gamma"": ""scale""}",0.7964987281170508,0.605,0.5987301587301588,0.612,,0.20999999999999996,True,
sub-035,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.8129579155309945,0.9,0.898989898989899,0.9166666666666667,,0.8,True,
sub-036,"{""C"": 11.288378916846883, ""gamma"": ""scale""}",0.8134753321126719,0.87,0.8699869986998701,0.8701480592236894,,0.74,True,
sub-037,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.7804933599241377,0.9,0.8999599839935974,0.9006410256410255,,0.8,True,
sub-038,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.8149970399526393,0.54,0.46236559139784944,0.5946969696969697,,0.07999999999999996,True,
sub-039,"{""C"": 7.847599703514611, ""gamma"": ""scale""}",0.8064744062402253,0.545,0.5447154471544715,0.5451127819548872,,0.08999999999999997,True,
sub-040,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.8019714838936807,0.735,0.7256089668918744,0.7722743598656008,,0.47,True,
sub-041,"{""C"": 11.288378916846883, ""gamma"": ""scale""}",0.8029968479495672,0.895,0.8944060339409177,0.9040920716112533,,0.79,True,
sub-042,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.8084597286579502,0.71,0.7081320450885669,0.7155172413793103,,0.42000000000000004,True,
sub-043,"{""C"": 7.847599703514611, ""gamma"": ""scale""}",0.7899588319310585,0.955,0.9549898727213624,0.9554098688819939,,0.91,True,
sub-044,"{""C"": 100.0, ""gamma"": ""auto""}",0.8084988031175195,0.65,0.6496847162446202,0.6505419510236852,,0.30000000000000004,True,
sub-045,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.8044917397760055,0.775,0.7724917212265223,0.787686996547756,,0.55,True,
sub-046,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.8034916975242203,0.905,0.9048072346501665,0.908307289041234,,0.81,True,
sub-047,"{""C"": 7.847599703514611, ""gamma"": ""scale""}",0.7984999496249874,0.77,0.77,0.77,,0.54,True,
sub-048,"{""C"": 100.0, ""gamma"": ""auto""}",0.8039050900635908,0.865,0.8649155722326454,0.8659147869674185,,0.73,True,
sub-049,"{""C"": 11.288378916846883, ""gamma"": ""scale""}",0.7974999493749874,0.765,0.7566721027154357,0.8070327887846136,,0.53,True,
sub-050,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.8094599389521646,0.845,0.8446854881134297,0.8478173202943845,,0.69,True,
sub-051,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.813486524401388,0.75,0.7487689679429204,0.7549979600163199,,0.5,True,
