channel,subject,best_params,validation_f1_macro,accuracy,f1_macro,precision_macro,recall_macro,kappa
CP2,VP007,"{""C"": 0.6158482110660264, ""gamma"": ""scale""}",0.6352034270797309,0.7166666666666667,0.7146853146853147,0.7228571428571429,0.7166666666666667,0.43333333333333335
CP6,VP007,"{""C"": 0.6158482110660264, ""gamma"": ""scale""}",0.6164578492734933,0.65,0.6475524475524476,0.6542857142857144,0.6499999999999999,0.30000000000000004
P4,VP007,"{""C"": 0.29763514416313175, ""gamma"": ""scale""}",0.6164578492734933,0.5166666666666667,0.5055413469735721,0.5183150183150182,0.5166666666666666,0.033333333333333326
P8,VP007,"{""C"": 0.6158482110660264, ""gamma"": ""scale""}",0.6166624073600818,0.5166666666666667,0.49985628054038517,0.5192554557124518,0.5166666666666666,0.033333333333333326
O2,VP007,"{""C"": 11.288378916846883, ""gamma"": ""auto""}",0.5762853234577787,0.6,0.6,0.6,0.6,0.19999999999999996
Fp1,VP008,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.6794871794871795,0.5333333333333333,0.5286195286195287,0.5347222222222222,0.5333333333333333,0.06666666666666665
AF5,VP008,"{""C"": 0.42813323987193935, ""gamma"": ""scale""}",0.6633295925510283,0.6166666666666667,0.607843137254902,0.6282051282051282,0.6166666666666667,0.23333333333333328
AFz,VP008,"{""C"": 0.6158482110660264, ""gamma"": ""auto""}",0.6520808243008163,0.6,0.595959595959596,0.6041666666666667,0.6,0.19999999999999996
F1,VP008,"{""C"": 0.20691380811147897, ""gamma"": ""scale""}",0.6661518895348837,0.55,0.5278344505974935,0.5615595075239398,0.55,0.09999999999999998
FC5,VP008,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.6499961110679008,0.6,0.5982142857142857,0.6018099547511313,0.6,0.19999999999999996
FC1,VP008,"{""C"": 0.20691380811147897, ""gamma"": ""scale""}",0.6834976347403886,0.5833333333333334,0.5688416211555045,0.5962772785622593,0.5833333333333334,0.16666666666666663
T7,VP008,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.6495288109569533,0.65,0.6499027507641011,0.6501668520578421,0.6499999999999999,0.30000000000000004
C3,VP008,"{""C"": 0.20691380811147897, ""gamma"": ""scale""}",0.6747820588102443,0.5666666666666667,0.5622895622895623,0.5694444444444444,0.5666666666666667,0.1333333333333333
Cz,VP008,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.66,0.5833333333333334,0.5822890559732665,0.5841750841750841,0.5833333333333333,0.16666666666666663
CP5,VP008,"{""C"": 2.636650898730358, ""gamma"": ""auto""}",0.6626999588115461,0.6166666666666667,0.6165601555987774,0.6167964404894327,0.6166666666666667,0.23333333333333328
CP1,VP008,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.6699963332925921,0.65,0.6499027507641011,0.6501668520578421,0.6499999999999999,0.30000000000000004
P7,VP008,"{""C"": 3.79269019073225, ""gamma"": ""auto""}",0.6450892857142857,0.6,0.5982142857142857,0.6018099547511313,0.6,0.19999999999999996
P3,VP008,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.6464152286070095,0.6,0.5982142857142857,0.6018099547511313,0.6,0.19999999999999996
Pz,VP008,"{""C"": 0.14384498882876628, ""gamma"": ""scale""}",0.639599555061179,0.5666666666666667,0.5588235294117647,0.5717703349282297,0.5666666666666667,0.1333333333333333
POz,VP008,"{""C"": 1.8329807108324356, ""gamma"": ""auto""}",0.6129032258064516,0.6333333333333333,0.6180555555555556,0.6587301587301587,0.6333333333333333,0.2666666666666667
O1,VP008,"{""C"": 7.847599703514611, ""gamma"": ""auto""}",0.5995550611790879,0.5666666666666667,0.5622895622895623,0.5694444444444444,0.5666666666666667,0.1333333333333333
Fp2,VP008,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.6993452407465146,0.5333333333333333,0.5248868778280543,0.5358851674641147,0.5333333333333333,0.06666666666666665
AF6,VP008,"{""C"": 0.8858667904100825, ""gamma"": ""auto""}",0.660979020979021,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.33333333333333337
F2,VP008,"{""C"": 1.8329807108324356, ""gamma"": ""auto""}",0.6527777777777777,0.6166666666666667,0.6157059314954052,0.6178451178451179,0.6166666666666667,0.23333333333333328
FC2,VP008,"{""C"": 0.8858667904100825, ""gamma"": ""auto""}",0.6456587627027991,0.5833333333333334,0.5775837792171219,0.5881316098707403,0.5833333333333333,0.16666666666666663
FC6,VP008,"{""C"": 0.8858667904100825, ""gamma"": ""auto""}",0.6168582375478927,0.55,0.5343489508479448,0.5577663671373556,0.5499999999999999,0.09999999999999998
C4,VP008,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.6565712697971658,0.55,0.5468531468531468,0.5514285714285714,0.55,0.09999999999999998
T8,VP008,"{""C"": 16.23776739188721, ""gamma"": ""auto""}",0.5741636954991003,0.4666666666666667,0.4570135746606335,0.46411483253588515,0.4666666666666667,-0.06666666666666665
CP2,VP008,"{""C"": 5.455594781168517, ""gamma"": ""auto""}",0.6531946111778044,0.6333333333333333,0.6329254727474972,0.6339285714285714,0.6333333333333333,0.2666666666666667
CP6,VP008,"{""C"": 11.288378916846883, ""gamma"": ""auto""}",0.6285099119802764,0.55,0.5437904815544916,0.5528789659224442,0.55,0.09999999999999998
P4,VP008,"{""C"": 5.455594781168517, ""gamma"": ""auto""}",0.6399839992888572,0.65,0.6499027507641011,0.6501668520578421,0.6499999999999999,0.30000000000000004
P8,VP008,"{""C"": 2.636650898730358, ""gamma"": ""auto""}",0.6061598876699505,0.55,0.5488721804511278,0.5505050505050505,0.55,0.09999999999999998
O2,VP008,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.6032936626996033,0.5166666666666667,0.5154553049289892,0.5168350168350169,0.5166666666666666,0.033333333333333326
Fp1,VP009,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.6327457264957266,0.6,0.5927601809954751,0.6076555023923444,0.6,0.19999999999999996
AF5,VP009,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.625601711535033,0.55,0.5468531468531468,0.5514285714285714,0.55,0.09999999999999998
AFz,VP009,"{""C"": 7.847599703514611, ""gamma"": ""auto""}",0.6266666666666667,0.5,0.5,0.5,0.5,0.0
F1,VP009,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.6415770609318996,0.6666666666666666,0.6632996632996633,0.6736111111111112,0.6666666666666667,0.33333333333333337
FC5,VP009,"{""C"": 23.357214690901213, ""gamma"": ""auto""}",0.6354962044788265,0.5166666666666667,0.5099971838918614,0.517626321974148,0.5166666666666666,0.033333333333333326
FC1,VP009,"{""C"": 0.20691380811147897, ""gamma"": ""scale""}",0.6442255062944718,0.55,0.5396419437340154,0.554945054945055,0.55,0.09999999999999998
T7,VP009,"{""C"": 100.0, ""gamma"": ""auto""}",0.639599555061179,0.65,0.6419437340153453,0.6648351648351649,0.65,0.30000000000000004
C3,VP009,"{""C"": 2.636650898730358, ""gamma"": ""auto""}",0.6491228070175439,0.6666666666666666,0.6632996632996633,0.6736111111111112,0.6666666666666667,0.33333333333333337
Cz,VP009,"{""C"": 0.29763514416313175, ""gamma"": ""auto""}",0.6233859397417504,0.65,0.6475524475524476,0.6542857142857144,0.6499999999999999,0.30000000000000004
CP5,VP009,"{""C"": 2.636650898730358, ""gamma"": ""auto""}",0.6712292002147074,0.7,0.699666295884316,0.7008928571428572,0.7,0.4
CP1,VP009,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.6366303296996366,0.6833333333333333,0.6832453459294248,0.6835372636262513,0.6833333333333333,0.3666666666666667
P7,VP009,"{""C"": 5.455594781168517, ""gamma"": ""auto""}",0.6466666666666666,0.7166666666666667,0.7101449275362319,0.7380952380952381,0.7166666666666667,0.43333333333333335
P3,VP009,"{""C"": 0.8858667904100825, ""gamma"": ""auto""}",0.651813754494561,0.7166666666666667,0.7101449275362319,0.7380952380952381,0.7166666666666667,0.43333333333333335
Pz,VP009,"{""C"": 0.8858667904100825, ""gamma"": ""auto""}",0.6288080614417406,0.7,0.696969696969697,0.7083333333333333,0.7,0.4
POz,VP009,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.6365657126979717,0.6833333333333333,0.6825396825396826,0.6851851851851851,0.6833333333333333,0.3666666666666667
O1,VP009,"{""C"": 0.42813323987193935, ""gamma"": ""scale""}",0.5991269876620196,0.5833333333333334,0.5822890559732665,0.5841750841750841,0.5833333333333333,0.16666666666666663
Fp2,VP009,"{""C"": 0.29763514416313175, ""gamma"": ""auto""}",0.6432342317310364,0.5833333333333334,0.5688416211555045,0.5962772785622593,0.5833333333333334,0.16666666666666663
AF6,VP009,"{""C"": 69.51927961775606, ""gamma"": ""auto""}",0.6297984458205023,0.4666666666666667,0.4660734149054505,0.46651785714285715,0.4666666666666667,-0.06666666666666665
F2,VP009,"{""C"": 1.8329807108324356, ""gamma"": ""auto""}",0.6376811594202898,0.6,0.5927601809954751,0.6076555023923444,0.6,0.19999999999999996
FC2,VP009,"{""C"": 7.847599703514611, ""gamma"": ""scale""}",0.6231281475469979,0.55,0.5498749652681301,0.550055617352614,0.55,0.09999999999999998
FC6,VP009,"{""C"": 1.8329807108324356, ""gamma"": ""auto""}",0.634129816161525,0.6,0.5833333333333333,0.6190476190476191,0.6000000000000001,0.19999999999999996
C4,VP009,"{""C"": 0.6158482110660264, ""gamma"": ""auto""}",0.6236395076797885,0.6,0.5927601809954751,0.6076555023923444,0.6,0.19999999999999996
T8,VP009,"{""C"": 11.288378916846883, ""gamma"": ""auto""}",0.609266288920306,0.65,0.6451703745423825,0.6586368977673325,0.65,0.30000000000000004
CP2,VP009,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.6161506024766631,0.65,0.6499027507641011,0.6501668520578421,0.6499999999999999,0.30000000000000004
CP6,VP009,"{""C"": 1.8329807108324356, ""gamma"": ""auto""}",0.6485904572786398,0.6833333333333333,0.6825396825396826,0.6851851851851851,0.6833333333333333,0.3666666666666667
P4,VP009,"{""C"": 0.42813323987193935, ""gamma"": ""auto""}",0.649341541338736,0.7,0.6945701357466063,0.715311004784689,0.7,0.4
P8,VP009,"{""C"": 33.59818286283781, ""gamma"": ""auto""}",0.62996299629963,0.6666666666666666,0.6651785714285714,0.6696832579185521,0.6666666666666666,0.33333333333333337
O2,VP009,"{""C"": 1.2742749857031335, ""gamma"": ""auto""}",0.6262513904338154,0.5333333333333333,0.53125,0.5339366515837104,0.5333333333333333,0.06666666666666665
Fp1,VP010,"{""C"": 0.6158482110660264, ""gamma"": ""scale""}",0.6760583762843562,0.5,0.4712103407755582,0.5,0.5,0.0
AF5,VP010,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.6793015901296156,0.5833333333333334,0.5368941031182464,0.6391465677179963,0.5833333333333334,0.16666666666666663
AFz,VP010,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.638053532329416,0.48333333333333334,0.4578839988341591,0.4794801641586867,0.4833333333333333,-0.03333333333333344
F1,VP010,"{""C"": 0.29763514416313175, ""gamma"": ""scale""}",0.6555760659132862,0.5,0.4857142857142857,0.5,0.5,0.0
FC5,VP010,"{""C"": 0.29763514416313175, ""gamma"": ""scale""}",0.6498093406410157,0.5666666666666667,0.548611111111111,0.5793650793650794,0.5666666666666667,0.1333333333333333
FC1,VP010,"{""C"": 0.29763514416313175, ""gamma"": ""scale""}",0.6513635184077806,0.5166666666666667,0.5132867132867133,0.5171428571428571,0.5166666666666666,0.033333333333333326
T7,VP010,"{""C"": 0.6158482110660264, ""gamma"": ""auto""}",0.6782698065150364,0.4666666666666667,0.4660734149054505,0.46651785714285715,0.4666666666666667,-0.06666666666666665
C3,VP010,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.6645195920558239,0.6,0.5995550611790879,0.6004464285714286,0.6,0.19999999999999996
Cz,VP010,"{""C"": 2.636650898730358, ""gamma"": ""auto""}",0.6131786047752434,0.5666666666666667,0.5661846496106786,0.5669642857142857,0.5666666666666667,0.1333333333333333
CP5,VP010,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.6960960024935713,0.7166666666666667,0.7165879410947485,0.7169076751946608,0.7166666666666666,0.43333333333333335
CP1,VP010,"{""C"": 0.6158482110660264, ""gamma"": ""scale""}",0.6596996821617493,0.6666666666666666,0.6662958843159066,0.6674107142857143,0.6666666666666666,0.33333333333333337
P7,VP010,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.6383928571428572,0.5833333333333334,0.5832175604334537,0.5834260289210234,0.5833333333333333,0.16666666666666663
P3,VP010,"{""C"": 0.8858667904100825, ""gamma"": ""auto""}",0.6447562446936861,0.6833333333333333,0.667735354124162,0.725718194254446,0.6833333333333333,0.3666666666666667
Pz,VP010,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.6488724905529979,0.6166666666666667,0.6157059314954052,0.6178451178451179,0.6166666666666667,0.23333333333333328
POz,VP010,"{""C"": 1.2742749857031335, ""gamma"": ""auto""}",0.6242619431025228,0.6,0.5927601809954751,0.6076555023923444,0.6,0.19999999999999996
O1,VP010,"{""C"": 1.8329807108324356, ""gamma"": ""auto""}",0.5984748793737558,0.6166666666666667,0.5977849023608277,0.6436388508891929,0.6166666666666667,0.23333333333333328
Fp2,VP010,"{""C"": 0.42813323987193935, ""gamma"": ""auto""}",0.6796440489432702,0.5166666666666667,0.49985628054038517,0.5192554557124518,0.5166666666666666,0.033333333333333326
AF6,VP010,"{""C"": 0.8858667904100825, ""gamma"": ""auto""}",0.6175523349436394,0.5666666666666667,0.5417156286721504,0.5852272727272727,0.5666666666666667,0.1333333333333333
F2,VP010,"{""C"": 0.29763514416313175, ""gamma"": ""scale""}",0.6341258741258742,0.55,0.52,0.5666666666666667,0.55,0.09999999999999998
FC2,VP010,"{""C"": 1.2742749857031335, ""gamma"": ""auto""}",0.6327452015408979,0.5333333333333333,0.5286195286195287,0.5347222222222222,0.5333333333333333,0.06666666666666665
FC6,VP010,"{""C"": 48.32930238571752, ""gamma"": ""scale""}",0.6195773081201335,0.5333333333333333,0.53125,0.5339366515837104,0.5333333333333333,0.06666666666666665
C4,VP010,"{""C"": 1.8329807108324356, ""gamma"": ""auto""}",0.628178072555522,0.6,0.595959595959596,0.6041666666666667,0.6,0.19999999999999996
T8,VP010,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.5669930069930069,0.55,0.5343489508479448,0.5577663671373556,0.5499999999999999,0.09999999999999998
CP2,VP010,"{""C"": 5.455594781168517, ""gamma"": ""auto""}",0.6198479391756703,0.6166666666666667,0.6157059314954052,0.6178451178451179,0.6166666666666667,0.23333333333333328
CP6,VP010,"{""C"": 5.455594781168517, ""gamma"": ""auto""}",0.6357560568086884,0.65,0.6451703745423825,0.6586368977673325,0.65,0.30000000000000004
P4,VP010,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.6233291481016456,0.65,0.6499027507641011,0.6501668520578421,0.6499999999999999,0.30000000000000004
P8,VP010,"{""C"": 48.32930238571752, ""gamma"": ""auto""}",0.6392142888958176,0.6166666666666667,0.6033342914630642,0.634788189987163,0.6166666666666667,0.23333333333333328
O2,VP010,"{""C"": 16.23776739188721, ""gamma"": ""auto""}",0.5999822214320636,0.6166666666666667,0.6157059314954052,0.6178451178451179,0.6166666666666667,0.23333333333333328
Fp1,VP011,"{""C"": 0.29763514416313175, ""gamma"": ""scale""}",0.671875,0.55,0.5343489508479448,0.5577663671373556,0.5499999999999999,0.09999999999999998
AF5,VP011,"{""C"": 0.42813323987193935, ""gamma"": ""auto""}",0.660584064253789,0.5833333333333334,0.5628096764791606,0.6025991792065664,0.5833333333333334,0.16666666666666663
AFz,VP011,"{""C"": 0.20691380811147897, ""gamma"": ""auto""}",0.6488226554409977,0.5833333333333334,0.5251661918328585,0.6633986928104576,0.5833333333333334,0.16666666666666663
F1,VP011,"{""C"": 0.29763514416313175, ""gamma"": ""auto""}",0.6310545971499815,0.5833333333333334,0.5628096764791606,0.6025991792065664,0.5833333333333334,0.16666666666666663
FC5,VP011,"{""C"": 2.636650898730358, ""gamma"": ""auto""}",0.643992655949129,0.5666666666666667,0.5588235294117647,0.5717703349282297,0.5666666666666667,0.1333333333333333
FC1,VP011,"{""C"": 0.14384498882876628, ""gamma"": ""auto""}",0.6066666666666667,0.5833333333333334,0.5628096764791606,0.6025991792065664,0.5833333333333334,0.16666666666666663
T7,VP011,"{""C"": 0.42813323987193935, ""gamma"": ""scale""}",0.6563573883161512,0.6166666666666667,0.613986013986014,0.62,0.6166666666666667,0.23333333333333328
C3,VP011,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.6166283294996167,0.5666666666666667,0.5661846496106786,0.5669642857142857,0.5666666666666667,0.1333333333333333
Cz,VP011,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.5799813325036669,0.6333333333333333,0.6228571428571429,0.6499999999999999,0.6333333333333333,0.2666666666666667
CP5,VP011,"{""C"": 1.8329807108324356, ""gamma"": ""auto""}",0.6399359886201992,0.6166666666666667,0.6157059314954052,0.6178451178451179,0.6166666666666667,0.23333333333333328
CP1,VP011,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.6133333333333333,0.65,0.6266666666666667,0.7,0.65,0.30000000000000004
P7,VP011,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.6430120441730891,0.65,0.6378269617706237,0.6732991014120667,0.65,0.30000000000000004
P3,VP011,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.6361775275648371,0.6333333333333333,0.6296296296296295,0.6388888888888888,0.6333333333333333,0.2666666666666667
Pz,VP011,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.6365657126979717,0.6,0.5833333333333333,0.6190476190476191,0.6000000000000001,0.19999999999999996
POz,VP011,"{""C"": 1.8329807108324356, ""gamma"": ""auto""}",0.637275536250056,0.5833333333333334,0.5822890559732665,0.5841750841750841,0.5833333333333333,0.16666666666666663
O1,VP011,"{""C"": 11.288378916846883, ""gamma"": ""auto""}",0.6063867639210105,0.5166666666666667,0.5165323701028064,0.5166852057842046,0.5166666666666666,0.033333333333333326
Fp2,VP011,"{""C"": 0.20691380811147897, ""gamma"": ""scale""}",0.6794871794871795,0.5166666666666667,0.49285922471582627,0.5205198358413132,0.5166666666666666,0.033333333333333326
AF6,VP011,"{""C"": 0.29763514416313175, ""gamma"": ""scale""}",0.6578099838969405,0.5666666666666667,0.5125,0.62,0.5666666666666667,0.1333333333333333
F2,VP011,"{""C"": 1.2742749857031335, ""gamma"": ""auto""}",0.6408391608391608,0.5833333333333334,0.5688416211555045,0.5962772785622593,0.5833333333333334,0.16666666666666663
FC2,VP011,"{""C"": 33.59818286283781, ""gamma"": ""auto""}",0.6127136752136753,0.5333333333333333,0.5286195286195287,0.5347222222222222,0.5333333333333333,0.06666666666666665
FC6,VP011,"{""C"": 1.2742749857031335, ""gamma"": ""auto""}",0.6021399028951627,0.55,0.5343489508479448,0.5577663671373556,0.5499999999999999,0.09999999999999998
C4,VP011,"{""C"": 33.59818286283781, ""gamma"": ""auto""}",0.6122303440898555,0.5333333333333333,0.5328142380422691,0.5334821428571428,0.5333333333333333,0.06666666666666665
T8,VP011,"{""C"": 7.847599703514611, ""gamma"": ""auto""}",0.5854876091995008,0.5333333333333333,0.5248868778280543,0.5358851674641147,0.5333333333333333,0.06666666666666665
CP2,VP011,"{""C"": 23.357214690901213, ""gamma"": ""auto""}",0.6238412968519099,0.5333333333333333,0.53125,0.5339366515837104,0.5333333333333333,0.06666666666666665
CP6,VP011,"{""C"": 11.288378916846883, ""gamma"": ""auto""}",0.6296667000300271,0.5833333333333334,0.5832175604334537,0.5834260289210234,0.5833333333333333,0.16666666666666663
P4,VP011,"{""C"": 1.8329807108324356, ""gamma"": ""auto""}",0.6331866079765239,0.6166666666666667,0.6157059314954052,0.6178451178451179,0.6166666666666667,0.23333333333333328
P8,VP011,"{""C"": 7.847599703514611, ""gamma"": ""auto""}",0.5899589958995899,0.5833333333333334,0.5775837792171219,0.5881316098707403,0.5833333333333333,0.16666666666666663
O2,VP011,"{""C"": 5.455594781168517, ""gamma"": ""auto""}",0.579925320056899,0.6166666666666667,0.6165601555987774,0.6167964404894327,0.6166666666666667,0.23333333333333328
Fp1,VP012,"{""C"": 0.42813323987193935, ""gamma"": ""auto""}",0.6211062802472309,0.6666666666666666,0.6632996632996633,0.6736111111111112,0.6666666666666667,0.33333333333333337
AF5,VP012,"{""C"": 1.2742749857031335, ""gamma"": ""auto""}",0.6623294763855747,0.5666666666666667,0.5622895622895623,0.5694444444444444,0.5666666666666667,0.1333333333333333
AFz,VP012,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.6116071428571428,0.5833333333333334,0.5804195804195804,0.5857142857142856,0.5833333333333333,0.16666666666666663
F1,VP012,"{""C"": 0.14384498882876628, ""gamma"": ""auto""}",0.6003858343668182,0.5,0.45054945054945056,0.5,0.5,0.0
FC5,VP012,"{""C"": 0.29763514416313175, ""gamma"": ""auto""}",0.6295018858687791,0.55,0.5396419437340154,0.554945054945055,0.55,0.09999999999999998
FC1,VP012,"{""C"": 3.79269019073225, ""gamma"": ""auto""}",0.6193910256410255,0.48333333333333334,0.4831897749374826,0.4833147942157954,0.48333333333333334,-0.03333333333333344
T7,VP012,"{""C"": 0.6158482110660264, ""gamma"": ""scale""}",0.6154317753675692,0.5166666666666667,0.5154553049289892,0.5168350168350169,0.5166666666666666,0.033333333333333326
C3,VP012,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.6322873952576217,0.55,0.5498749652681301,0.550055617352614,0.55,0.09999999999999998
Cz,VP012,"{""C"": 0.8858667904100825, ""gamma"": ""auto""}",0.6329254727474972,0.45,0.44862155388471175,0.4494949494949495,0.45,-0.10000000000000009
CP5,VP012,"{""C"": 7.847599703514611, ""gamma"": ""auto""}",0.6223893065998329,0.45,0.44862155388471175,0.4494949494949495,0.45,-0.10000000000000009
CP1,VP012,"{""C"": 5.455594781168517, ""gamma"": ""auto""}",0.6329254727474972,0.5333333333333333,0.5286195286195287,0.5347222222222222,0.5333333333333333,0.06666666666666665
P7,VP012,"{""C"": 5.455594781168517, ""gamma"": ""auto""}",0.6345184473181253,0.55,0.5468531468531468,0.5514285714285714,0.55,0.09999999999999998
P3,VP012,"{""C"": 0.42813323987193935, ""gamma"": ""scale""}",0.6274125874125873,0.5,0.5,0.5,0.5,0.0
Pz,VP012,"{""C"": 0.8858667904100825, ""gamma"": ""auto""}",0.6212121212121212,0.5166666666666667,0.49285922471582627,0.5205198358413132,0.5166666666666666,0.033333333333333326
POz,VP012,"{""C"": 2.636650898730358, ""gamma"": ""auto""}",0.6248943959448043,0.55,0.5468531468531468,0.5514285714285714,0.55,0.09999999999999998
O1,VP012,"{""C"": 7.847599703514611, ""gamma"": ""auto""}",0.5985547972701726,0.5666666666666667,0.5661846496106786,0.5669642857142857,0.5666666666666667,0.1333333333333333
Fp2,VP012,"{""C"": 0.42813323987193935, ""gamma"": ""scale""}",0.6283034953111679,0.6166666666666667,0.6113770768797522,0.6233842538190364,0.6166666666666667,0.23333333333333328
AF6,VP012,"{""C"": 0.8858667904100825, ""gamma"": ""auto""}",0.5941558441558441,0.5166666666666667,0.49285922471582627,0.5205198358413132,0.5166666666666666,0.033333333333333326
F2,VP012,"{""C"": 0.6158482110660264, ""gamma"": ""auto""}",0.5934775735128055,0.5333333333333333,0.513888888888889,0.5396825396825398,0.5333333333333333,0.06666666666666665
FC2,VP012,"{""C"": 0.6158482110660264, ""gamma"": ""auto""}",0.6076941131763365,0.43333333333333335,0.4097222222222222,0.42063492063492064,0.43333333333333335,-0.1333333333333333
FC6,VP012,"{""C"": 0.42813323987193935, ""gamma"": ""scale""}",0.6116071428571428,0.48333333333333334,0.4578839988341591,0.4794801641586867,0.4833333333333333,-0.03333333333333344
C4,VP012,"{""C"": 0.14384498882876628, ""gamma"": ""scale""}",0.6112426828723356,0.43333333333333335,0.3899521531100479,0.40683229813664595,0.4333333333333333,-0.1333333333333333
T8,VP012,"{""C"": 5.455594781168517, ""gamma"": ""auto""}",0.6113770768797522,0.5166666666666667,0.4744790093627303,0.5245499181669394,0.5166666666666667,0.033333333333333326
CP2,VP012,"{""C"": 3.79269019073225, ""gamma"": ""auto""}",0.6333333333333333,0.43333333333333335,0.43270300333704115,0.4330357142857143,0.43333333333333335,-0.1333333333333333
CP6,VP012,"{""C"": 23.357214690901213, ""gamma"": ""scale""}",0.6398559423769508,0.4666666666666667,0.4642857142857143,0.4660633484162896,0.4666666666666667,-0.06666666666666665
P4,VP012,"{""C"": 0.14384498882876628, ""gamma"": ""scale""}",0.6364687440940067,0.5166666666666667,0.48444444444444446,0.5222222222222221,0.5166666666666667,0.033333333333333326
P8,VP012,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.6397438178260095,0.48333333333333334,0.4653636102328256,0.4807445442875481,0.4833333333333333,-0.03333333333333344
O2,VP012,"{""C"": 3.79269019073225, ""gamma"": ""auto""}",0.5950423364830041,0.5166666666666667,0.5165323701028064,0.5166852057842046,0.5166666666666666,0.033333333333333326
Fp1,VP013,"{""C"": 0.29763514416313175, ""gamma"": ""scale""}",0.6708611347454212,0.6833333333333333,0.6723196320781835,0.7118100128369704,0.6833333333333333,0.3666666666666667
AF5,VP013,"{""C"": 0.6158482110660264, ""gamma"": ""scale""}",0.6223700773242222,0.75,0.7493734335839599,0.7525252525252526,0.75,0.5
AFz,VP013,"{""C"": 2.636650898730358, ""gamma"": ""auto""}",0.5953965114188096,0.6833333333333333,0.6760443307757886,0.7014652014652014,0.6833333333333333,0.3666666666666667
F1,VP013,"{""C"": 33.59818286283781, ""gamma"": ""scale""}",0.5698805223673242,0.6666666666666666,0.6571428571428571,0.6875,0.6666666666666667,0.33333333333333337
FC5,VP013,"{""C"": 2.636650898730358, ""gamma"": ""auto""}",0.6046184173472261,0.6833333333333333,0.6811188811188811,0.6885714285714286,0.6833333333333333,0.3666666666666667
FC1,VP013,"{""C"": 0.6158482110660264, ""gamma"": ""scale""}",0.5892255892255892,0.75,0.7482517482517483,0.7571428571428571,0.75,0.5
T7,VP013,"{""C"": 11.288378916846883, ""gamma"": ""scale""}",0.6127136752136753,0.7,0.6986607142857143,0.7036199095022624,0.7,0.4
C3,VP013,"{""C"": 0.6158482110660264, ""gamma"": ""scale""}",0.6420692449687092,0.7666666666666667,0.7664071190211346,0.7678571428571428,0.7666666666666666,0.5333333333333333
Cz,VP013,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.6144001967117837,0.65,0.6499027507641011,0.6501668520578421,0.6499999999999999,0.30000000000000004
CP5,VP013,"{""C"": 2.636650898730358, ""gamma"": ""auto""}",0.6461004273504274,0.7166666666666667,0.7159565580618212,0.7188552188552189,0.7166666666666667,0.43333333333333335
CP1,VP013,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.6450892857142857,0.6833333333333333,0.6811188811188811,0.6885714285714286,0.6833333333333333,0.3666666666666667
P7,VP013,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.6517857142857143,0.6833333333333333,0.6825396825396826,0.6851851851851851,0.6833333333333333,0.3666666666666667
P3,VP013,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.6542657342657343,0.6,0.595959595959596,0.6041666666666667,0.6,0.19999999999999996
Pz,VP013,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.6563573883161512,0.55,0.5488721804511278,0.5505050505050505,0.55,0.09999999999999998
POz,VP013,"{""C"": 3.79269019073225, ""gamma"": ""auto""}",0.6564796389145201,0.5666666666666667,0.5661846496106786,0.5669642857142857,0.5666666666666667,0.1333333333333333
