subject,best_val_f1,best_epoch,selection_epochs_run,refit_epochs,accuracy,f1_macro,precision_macro,recall_macro,kappa
sub-001,0.5122195512820513,53,83,53,0.515,0.5105830116804158,0.5155617802676626,0.515,0.030000000000000027
sub-002,0.5179524495251373,26,56,26,0.5,0.4995495946351717,0.5,0.5,0.0
sub-003,0.5295245891114535,53,83,53,0.455,0.4432952833320565,0.4508679986898133,0.45499999999999996,-0.09000000000000008
sub-004,0.5151121296932144,16,46,16,0.53,0.5242433444680635,0.5315258511979823,0.53,0.06000000000000005
sub-005,0.5158252129018576,32,62,32,0.5,0.4987468671679198,0.5,0.5,0.0
sub-006,0.5311951596525641,58,88,58,0.51,0.5087719298245614,0.51010101010101,0.51,0.020000000000000018
sub-007,0.5115892465563538,5,35,5,0.51,0.3784880771182141,0.5651041666666667,0.51,0.020000000000000018
sub-008,0.5259680176077604,11,41,11,0.525,0.4726763065138353,0.5414524954402256,0.525,0.050000000000000044
sub-009,0.5113065884757209,39,69,39,0.49,0.48484848484848486,0.4895833333333333,0.49,-0.020000000000000018
sub-010,0.5130673643691812,6,36,6,0.5,0.35823385958156845,0.5,0.5,0.0
sub-011,0.5184998796249699,29,59,29,0.45,0.4373401534526854,0.44505494505494503,0.44999999999999996,-0.10000000000000009
sub-012,0.5106253465985955,19,49,19,0.525,0.5249881247031176,0.525002500250025,0.525,0.050000000000000044
sub-013,0.5237480627251816,54,84,54,0.465,0.4611064944222004,0.46395839769333747,0.465,-0.07000000000000006
sub-014,0.4984085849646098,17,47,17,0.555,0.5479365079365079,0.5586666666666666,0.555,0.10999999999999999
sub-015,0.5163344654708074,70,100,70,0.53,0.5269726247987118,0.5307881773399015,0.53,0.06000000000000005
sub-016,0.5212765957446809,51,81,51,0.49,0.48994899489948995,0.4899959983993597,0.49,-0.020000000000000018
sub-017,0.5322416804680385,38,68,38,0.52,0.5104039167686658,0.5217013888888888,0.52,0.040000000000000036
sub-018,0.5092054005416752,57,87,57,0.465,0.46498662466561663,0.46499649964996503,0.46499999999999997,-0.07000000000000006
sub-019,0.5032485195630287,29,59,29,0.55,0.5248653785239151,0.5634195839675291,0.55,0.09999999999999998
sub-020,0.5178924239272543,56,86,56,0.545,0.5440767554297452,0.5453674765601371,0.5449999999999999,0.08999999999999997
sub-021,0.5123278999841747,4,34,4,0.51,0.43704044117647056,0.5207641196013288,0.51,0.020000000000000018
sub-022,0.49879951980792314,6,36,6,0.555,0.5354784832589576,0.5661137155908162,0.5549999999999999,0.10999999999999999
