n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
26,77.61538461538461,9.06896652580402,76.55770769332257,9.847537339963875,82.00606538480586,7.709478642563432,77.61538461538461,9.06896652580402,0.5523076923076923,0.18137933051608043
