n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
26,79.25101214574899,7.352498701919657,78.96151125573057,7.593998643163266,80.47656569183434,6.891338392273666,79.25101214574899,7.352498701919657,0.5850202429149798,0.14704997403839315
