n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
51,78.1435116760272,11.138930740775411,77.90436434239871,11.429993526475679,78.84938828263543,11.014069127526609,78.1421073479897,11.138635605968194,0.5628590236612455,0.22277614316426672
