n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
11,66.07976081889126,12.57439718715633,65.93132988191535,12.659900756964108,66.60130366306258,12.500745274065325,66.082338536884,12.57375311270437,0.4911975345549722,0.188615676172375
