subject,best_params,validation_f1_macro,accuracy,f1_macro,precision_macro,recall_macro,kappa
sub-001,"{""C"": 16.23776739188721, ""gamma"": ""auto""}",0.7278806597385503,0.7166666666666667,0.717025731073141,0.7178785692334415,0.7166666666666667,0.575
sub-002,"{""C"": 100.0, ""gamma"": ""auto""}",0.6971109517494166,0.8333333333333334,0.8354713549834729,0.8430969191838757,0.8333333333333334,0.75
sub-003,"{""C"": 11.288378916846883, ""gamma"": ""scale""}",0.6774554981842021,0.6566666666666666,0.6569501771940796,0.6578028404344193,0.6566666666666667,0.485
sub-004,"{""C"": 69.51927961775606, ""gamma"": ""scale""}",0.7088648011826238,0.66,0.6592681203171737,0.6620508076567281,0.66,0.49
sub-005,"{""C"": 48.32930238571752, ""gamma"": ""auto""}",0.7140132362165414,0.6633333333333333,0.6570091705082771,0.661230332353327,0.6633333333333333,0.4950000000000001
sub-006,"{""C"": 23.357214690901213, ""gamma"": ""auto""}",0.7472780539560588,0.5466666666666666,0.5458578212662953,0.5810181836302318,0.5466666666666667,0.31999999999999995
sub-007,"{""C"": 100.0, ""gamma"": ""auto""}",0.7082291229833596,0.7633333333333333,0.7650196102033243,0.7696428571428572,0.7633333333333333,0.645
sub-008,"{""C"": 23.357214690901213, ""gamma"": ""auto""}",0.7241406147047433,0.65,0.637676040178233,0.6525772866632601,0.6499999999999999,0.475
sub-009,"{""C"": 11.288378916846883, ""gamma"": ""auto""}",0.7044601882557866,0.78,0.7803510098544164,0.7823870573870574,0.7799999999999999,0.6699999999999999
sub-010,"{""C"": 16.23776739188721, ""gamma"": ""auto""}",0.732125173301644,0.6321070234113713,0.6317171717171717,0.6311261534316698,0.6323905723905724,0.44817288010469447
sub-011,"{""C"": 16.23776739188721, ""gamma"": ""auto""}",0.7611475246784525,0.36666666666666664,0.3661000797151032,0.36733239582001637,0.3666666666666667,0.050000000000000044
