n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
21,71.16071428571429,8.885745506950201,70.68271194884923,9.443848373972692,71.9845461755248,8.819736226828498,71.16071428571429,8.885745506950203,0.42321428571428565,0.17771491013900403
