n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,kappa_mean,kappa_std
51,51.3236772095773,3.1336200228704145,51.239398738923946,3.1681737526676876,51.3254305769002,3.152312630355926,0.026452890167552045,0.06267889292583449
