subject,best_params,validation_f1_macro,accuracy,f1_macro,precision_macro,recall_macro,kappa,valid,invalid_reason
sub-001,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.5184247538677919,0.505,0.5049876246906173,0.5050005000500051,,0.010000000000000009,True,
sub-002,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.5324578043168395,0.55,0.5492788461538461,0.5503220611916264,,0.09999999999999998,True,
sub-003,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.5454944323067958,0.5,0.4959169271095877,0.5,,0.0,True,
sub-004,"{""C"": 69.51927961775604, ""gamma"": ""scale""}",0.5284857366935349,0.45,0.4499449944994499,0.4499799919967987,,-0.10000000000000009,True,
sub-005,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.5243543335146388,0.49,0.4897959183673469,0.48998397435897434,,-0.020000000000000018,True,
sub-006,"{""C"": 0.6158482110660264, ""gamma"": ""scale""}",0.5311707646694892,0.46,0.4565217391304348,0.45894909688013136,,-0.08000000000000007,True,
sub-007,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.5244989301225929,0.55,0.5454545454545454,0.5520833333333333,,0.09999999999999998,True,
sub-008,"{""C"": 0.20691380811147894, ""gamma"": ""scale""}",0.5250805559563314,0.48,0.4797919167667067,0.47996794871794873,,-0.040000000000000036,True,
sub-009,"{""C"": 33.59818286283781, ""gamma"": ""scale""}",0.5169826113740095,0.52,0.52,0.52,,0.040000000000000036,True,
sub-010,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.5319981279925119,0.52,0.5195676108497648,0.5200722601364913,,0.040000000000000036,True,
sub-011,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.523961440876711,0.54,0.53995399539954,0.540016006402561,,0.07999999999999996,True,
sub-012,"{""C"": 0.42813323987193935, ""gamma"": ""scale""}",0.5243705098713125,0.48,0.47953157842057853,0.4799277398635087,,-0.040000000000000036,True,
sub-013,"{""C"": 11.288378916846883, ""gamma"": ""scale""}",0.5209995209995211,0.52,0.52,0.52,,0.040000000000000036,True,
sub-014,"{""C"": 0.14384498882876628, ""gamma"": ""scale""}",0.5158191206383977,0.525,0.524036173250833,0.5252041536445207,,0.050000000000000044,True,
sub-015,"{""C"": 0.14384498882876628, ""gamma"": ""scale""}",0.520992335877374,0.49,0.48994899489948995,0.4899959983993597,,-0.020000000000000018,True,
sub-016,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.5339701740911418,0.475,0.4739347178035522,0.4747958463554794,,-0.050000000000000044,True,
sub-017,"{""C"": 0.29763514416313175, ""gamma"": ""scale""}",0.5254903911804214,0.57,0.569827931172469,0.5701121794871795,,0.14,True,
