n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
26,57.638888888888886,8.391004148329563,48.78181326076357,14.459912781577264,53.91269653661121,22.41882230419944,57.638888888888886,8.391004148329564,0.1527777777777778,0.16782008296659126
