n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,kappa_mean,kappa_std
26,54.5940170940171,6.396887769197737,54.43285008313134,6.434238608063987,54.64664882301119,6.430842454130435,0.0918803418803419,0.12793775538395472
