subject,best_params,validation_f1_macro,accuracy,f1_macro,precision_macro,recall_macro,kappa,valid,invalid_reason
sub-001,"{""C"": 100.0, ""gamma"": ""auto""}",0.744560185435414,0.7133333333333334,0.7150106837606837,0.7195463167345064,,0.5700000000000001,True,
sub-002,"{""C"": 100.0, ""gamma"": ""auto""}",0.6748872942421329,0.8833333333333333,0.8847374847374848,0.8917283522638444,,0.825,True,
sub-003,"{""C"": 100.0, ""gamma"": ""auto""}",0.7220890378677867,0.68,0.680527159283636,0.6893707033315706,,0.52,True,
sub-004,"{""C"": 48.32930238571752, ""gamma"": ""auto""}",0.7290225016862633,0.6933333333333334,0.6917602561226995,0.6913386628920094,,0.54,True,
sub-005,"{""C"": 48.32930238571752, ""gamma"": ""auto""}",0.692179631362717,0.6533333333333333,0.6467424242424242,0.6520769666100735,,0.48,True,
sub-006,"{""C"": 33.59818286283781, ""gamma"": ""auto""}",0.7414498350728337,0.5833333333333334,0.582820007846519,0.613026592253409,,0.375,True,
sub-007,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.701056543025319,0.8233333333333334,0.821517876463658,0.8216764104279063,,0.735,True,
sub-008,"{""C"": 100.0, ""gamma"": ""auto""}",0.7355613317107822,0.69,0.677137330754352,0.692991452991453,,0.5350000000000001,True,
sub-009,"{""C"": 33.59818286283781, ""gamma"": ""auto""}",0.7059474654019752,0.7533333333333333,0.7539605755680956,0.7587552196043769,,0.63,True,
sub-010,"{""C"": 23.357214690901213, ""gamma"": ""auto""}",0.7458028787663036,0.6588628762541806,0.6612665684830633,0.664983542027215,,0.4882542452513592,True,
sub-011,"{""C"": 33.59818286283781, ""gamma"": ""auto""}",0.7764284076205502,0.38,0.3784003104227824,0.38337536780159737,,0.06999999999999995,True,
