n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
51,79.83077150458173,13.667822677326935,79.73785975794547,13.760544879865217,80.14585840351037,13.673241115590196,79.83036244800951,13.667605967723862,0.5966131006858189,0.27335521886005987
