n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,kappa_mean,kappa_std
11,68.2620857403466,12.125873575281927,68.16810465173188,12.194781816469174,68.86877111328482,12.117132663246,0.5239243217515469,0.18189004572318365
