n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
11,45.34650856389986,6.297225543866414,43.96311574275661,6.602471428239644,46.31845391153604,6.991294794183226,45.341291704928075,6.298951576933823,0.18013334636010997,0.09447959956520795
