n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,kappa_mean,kappa_std
11,59.92662410053714,9.768378906613485,58.96334131443085,9.962480657493572,61.70897356601095,9.096446139622033,0.3988765341109367,0.14653053181926895
