n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,kappa_mean,kappa_std
11,35.28357150096281,2.7754308697291385,34.83604055154932,2.878376998685627,35.083356109275016,2.922039983460204,0.02932305891533359,0.041644618617308796
