n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
26,62.74928774928775,5.68556333829627,62.18904918524177,6.16127444090762,63.317147418276875,5.565992542826224,62.74928774928775,5.685563338296269,0.254985754985755,0.11371126676592538
