n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,kappa_mean,kappa_std
26,78.13390313390313,9.578117079210392,76.80500498788564,11.894742773492437,81.393493680439,8.665922570684726,0.5626780626780626,0.19156234158420785
