n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
26,68.78205128205128,7.739619461040019,68.51973862345866,7.913679137206575,69.27722413758475,7.712868474441412,68.78205128205128,7.739619461040019,0.3756410256410256,0.15479238922080038
