n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
26,61.53846153846154,8.868459429324387,57.4459284353239,12.822038163393449,64.73310114547711,14.664066623137344,61.53846153846154,8.868459429324387,0.23076923076923078,0.17736918858648779
