n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
51,50.25290691816296,3.923471593171773,48.242919308779534,5.0539490425691325,50.319656947726976,4.631310716377421,50.24986806316729,3.921455689660971,0.005000618016038912,0.07843128458316734
