n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,kappa_mean,kappa_std
51,78.03675238939798,14.110944929274998,77.94281123757526,14.183220045149191,78.32772525936277,14.088212119491276,0.5607338035729496,0.28221807155240275
