subject,best_params,validation_f1_macro,accuracy,f1_macro,precision_macro,recall_macro,kappa,valid,invalid_reason
sub-001,"{""C"": 23.357214690901213, ""gamma"": ""auto""}",0.8054917820277907,0.9,0.8999599839935974,0.9006410256410255,,0.8,True,
sub-002,"{""C"": 33.59818286283781, ""gamma"": ""auto""}",0.8094961422968816,0.73,0.72997299729973,0.7300920368147259,,0.45999999999999996,True,
sub-003,"{""C"": 11.288378916846883, ""gamma"": ""auto""}",0.8034995578740052,0.945,0.9449656035021888,0.9461152882205515,,0.89,True,
sub-004,"{""C"": 69.51927961775604, ""gamma"": ""auto""}",0.8224946304625715,0.56,0.5571658615136876,0.5615763546798029,,0.12,True,
sub-005,"{""C"": 5.455594781168517, ""gamma"": ""auto""}",0.8059904935341832,0.875,0.8748466871918099,0.8768465480856196,,0.75,True,
sub-006,"{""C"": 16.23776739188721, ""gamma"": ""auto""}",0.8104988156175976,0.845,0.8435883851762154,0.8579209461562403,,0.69,True,
sub-007,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.806922769107643,0.65,0.6491228070175439,0.6515151515151515,,0.30000000000000004,True,
sub-008,"{""C"": 11.288378916846883, ""gamma"": ""auto""}",0.8009838796942552,0.9,0.8999599839935974,0.9006410256410255,,0.8,True,
sub-009,"{""C"": 7.847599703514611, ""gamma"": ""auto""}",0.8174963043001621,0.795,0.7949948748718718,0.7950295029502951,,0.5900000000000001,True,
sub-010,"{""C"": 7.847599703514611, ""gamma"": ""auto""}",0.8194988718679492,0.795,0.7938403519798869,0.8017902813299232,,0.5900000000000001,True,
sub-011,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.800980098009801,0.915,0.9148275257396228,0.9183889504990423,,0.83,True,
sub-012,"{""C"": 11.288378916846883, ""gamma"": ""auto""}",0.8054824447906423,0.495,0.4948863494286215,0.4949954959463517,,-0.010000000000000009,True,
sub-013,"{""C"": 7.847599703514611, ""gamma"": ""auto""}",0.8099726360595926,0.84,0.8398558702832549,0.8412284223203532,,0.6799999999999999,True,
sub-014,"{""C"": 16.23776739188721, ""gamma"": ""auto""}",0.815981598159816,0.56,0.5588972431077694,0.5606060606060606,,0.12,True,
sub-015,"{""C"": 23.357214690901213, ""gamma"": ""auto""}",0.80847467077521,0.835,0.8349628666449951,0.835301771594435,,0.6699999999999999,True,
sub-016,"{""C"": 7.847599703514611, ""gamma"": ""auto""}",0.8049842037205014,0.64,0.6292863762743282,0.6582994120307553,,0.28,True,
sub-017,"{""C"": 16.23776739188721, ""gamma"": ""auto""}",0.8179692368010194,0.73,0.7293233082706767,0.7323232323232323,,0.45999999999999996,True,
