n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,kappa_mean,kappa_std
26,69.35897435897435,8.28288477190415,67.92088899262939,9.526421297317574,72.43179867510621,7.766893119751142,0.3871794871794872,0.16565769543808304
