subject,best_val_f1,best_epoch,selection_epochs_run,refit_epochs,accuracy,f1_macro,precision_macro,recall_macro,kappa
sub-018,0.6232370676374978,44,74,44,0.575,0.5671105905120827,0.5808974220688168,0.575,0.15000000000000002
sub-019,0.6160093926917138,77,100,77,0.7,0.6956168831168831,0.7122241086587436,0.7,0.4
sub-020,0.6034776956203787,84,100,84,0.6,0.5324918186068257,0.7367424242424242,0.6,0.19999999999999996
sub-021,0.6142082449852702,73,100,73,0.705,0.7049926248156204,0.705020502050205,0.705,0.41000000000000003
sub-022,0.6202333088411337,80,100,80,0.56,0.5132204889921451,0.5974658869395713,0.56,0.12
sub-023,0.6079337408021956,89,100,89,0.6130653266331658,0.6120857699805068,0.6138634046890927,0.6128282828282828,0.22575918346723256
sub-024,0.6063652785165723,85,100,85,0.61,0.6085909273384182,0.6116071428571428,0.6100000000000001,0.21999999999999997
sub-025,0.5955324354954328,73,100,73,0.695,0.6940745755911633,0.6973883996355906,0.6950000000000001,0.39
sub-026,0.5962164429970946,87,100,87,0.5577889447236181,0.4890289449112979,0.6192937123169682,0.555959595959596,0.11232765612327655
sub-027,0.6039805950491575,81,100,81,0.525,0.5244174113288779,0.525123103205708,0.525,0.050000000000000044
sub-028,0.6035940803382664,69,99,69,0.6,0.5441595441595442,0.696078431372549,0.6,0.19999999999999996
sub-029,0.5869933918942702,85,100,85,0.48,0.4625878462174452,0.47702205882352944,0.48,-0.040000000000000036
sub-030,0.6064833739225481,83,100,83,0.625,0.6249156060113525,0.625112601341207,0.625,0.25
sub-031,0.6039290240811154,67,97,67,0.65,0.6408045977011494,0.6671122994652406,0.65,0.30000000000000004
sub-032,0.6074645736777744,79,100,79,0.505,0.5049876246906173,0.5050005000500051,0.505,0.010000000000000009
sub-033,0.5854128330481483,88,100,88,0.685,0.6848030018761726,0.6854636591478698,0.685,0.37
sub-034,0.622724966500579,60,90,60,0.4,0.39993999399939995,0.39995998399359745,0.4,-0.19999999999999996
sub-035,0.6114999028749757,86,100,86,0.635,0.6349178565177165,0.6351216094485037,0.635,0.27
sub-036,0.6063701923076923,77,100,77,0.65,0.6430028559771522,0.6627604166666667,0.65,0.30000000000000004
sub-037,0.5964264487202793,77,100,77,0.645,0.6442796663243067,0.6461840911382195,0.645,0.29000000000000004
sub-038,0.6216818344227495,61,91,61,0.565,0.5610383713009914,0.5674343811598714,0.565,0.13
sub-039,0.5984774143545575,88,100,88,0.47,0.46567194273616297,0.4689954526663911,0.47000000000000003,-0.06000000000000005
sub-040,0.6,63,93,63,0.555,0.5467393241832395,0.5593247761837989,0.5549999999999999,0.10999999999999999
sub-041,0.6158755436761512,86,100,86,0.635,0.6345523266000851,0.635664757310823,0.635,0.27
sub-042,0.5982966376728218,89,100,89,0.635,0.6247847652334815,0.6514981483559645,0.635,0.27
sub-043,0.6213560206268434,79,100,79,0.73,0.7253585596582239,0.7466752466752467,0.73,0.45999999999999996
sub-044,0.6223843552087827,84,100,84,0.52,0.5195676108497648,0.5200722601364913,0.52,0.040000000000000036
sub-045,0.6044951550656495,78,100,78,0.545,0.5352281723230929,0.5491320013101867,0.5449999999999999,0.08999999999999997
sub-046,0.5928371348539416,91,100,91,0.59,0.5858585858585859,0.59375,0.59,0.18000000000000005
sub-047,0.6036667348961908,79,100,79,0.615,0.6142187930559382,0.6159391067647948,0.615,0.22999999999999998
sub-048,0.5975879300403613,92,100,92,0.67,0.6697027324592133,0.6706142111601766,0.6699999999999999,0.33999999999999997
sub-049,0.6054051985989635,74,100,74,0.37,0.36943248924031624,0.36953030911280615,0.37,-0.26
sub-050,0.6068427370948379,84,100,84,0.58,0.57995799579958,0.5800320128051221,0.58,0.16000000000000003
sub-051,0.6039108799479882,84,100,84,0.535,0.5323695788812068,0.5358056265984654,0.535,0.06999999999999995
