subject,best_val_f1,best_epoch,selection_epochs_run,refit_epochs,accuracy,f1_macro,precision_macro,recall_macro,kappa
sub-001,0.5129824673688252,93,100,93,0.5,0.3333333333333333,0.25,0.5,0.0
sub-002,0.49987196722360927,5,35,5,0.55,0.529239460194581,0.5607090820786789,0.55,0.09999999999999998
sub-003,0.5140158821613768,5,35,5,0.5,0.36580416032470825,0.5,0.5,0.0
sub-004,0.5050088450264776,70,100,70,0.475,0.4691473495285523,0.47384663667747673,0.475,-0.050000000000000044
sub-005,0.5018584608131594,8,38,8,0.53,0.49592449592449594,0.5411184210526316,0.53,0.06000000000000005
sub-006,0.5047924330668416,2,32,2,0.495,0.33967506783040763,0.41539763113367173,0.495,-0.010000000000000009
sub-007,0.526,42,72,42,0.495,0.41738051974272444,0.48929565403553843,0.495,-0.010000000000000009
sub-008,0.5070996416839578,4,34,4,0.495,0.3899308386940896,0.4839279974284796,0.495,-0.010000000000000009
sub-009,0.4876308048415875,7,37,7,0.505,0.35275080906148865,0.5846023688663282,0.505,0.010000000000000009
sub-010,0.5229422760153979,63,93,63,0.525,0.4972347913524384,0.5320883070209216,0.525,0.050000000000000044
sub-011,0.5060098382620155,8,38,8,0.48,0.36204146730462516,0.4231950844854071,0.48000000000000004,-0.040000000000000036
sub-012,0.5079601447717266,29,59,29,0.48,0.34043632673769664,0.36979166666666663,0.48,-0.040000000000000036
sub-013,0.5239888529035174,77,100,77,0.51,0.3710691823899371,0.5859106529209621,0.51,0.020000000000000018
sub-014,0.5178217864273649,10,40,10,0.505,0.3894730350590484,0.5205676676264912,0.505,0.010000000000000009
sub-015,0.5365254020116599,42,72,42,0.505,0.34434915063412697,0.7512562814070352,0.505,0.010000000000000009
sub-016,0.5059288537549407,17,47,17,0.51,0.46153846153846156,0.515625,0.51,0.020000000000000018
sub-017,0.534494297555145,45,75,45,0.52,0.517636418450407,0.5203998368013056,0.52,0.040000000000000036
sub-018,0.5264657871531218,20,50,20,0.52,0.41111520058888484,0.5768049155145929,0.52,0.040000000000000036
sub-019,0.5104834768049412,7,37,7,0.51,0.49712643678160917,0.5111408199643493,0.51,0.020000000000000018
sub-020,0.5061265081718049,80,100,80,0.52,0.45299145299145305,0.5392156862745098,0.52,0.040000000000000036
sub-021,0.5153680589540501,4,34,4,0.485,0.3714721586575133,0.44594594594594594,0.485,-0.030000000000000027
sub-022,0.5065716619675944,2,32,2,0.5,0.3333333333333333,0.25,0.5,0.0
sub-023,0.49681835142486436,3,33,3,0.507537688442211,0.3540673025967144,0.5858843537414966,0.50510101010101,0.010251725537961831
sub-024,0.4876175493243238,4,34,4,0.465,0.457829799093005,0.4630450849963045,0.46499999999999997,-0.07000000000000006
sub-025,0.4904109150177605,35,65,35,0.545,0.5449886247156179,0.545004500450045,0.545,0.08999999999999997
sub-026,0.5062813654330726,73,100,73,0.49748743718592964,0.34088500264970856,0.49873096446700504,0.499949494949495,-0.00010051261433297043
sub-027,0.5165649084175759,14,44,14,0.545,0.5322659402225591,0.5504993827853215,0.5449999999999999,0.08999999999999997
sub-028,0.49593900862004303,89,100,89,0.515,0.44947359459689545,0.5286314182095819,0.515,0.030000000000000027
sub-029,0.5292174127520044,45,75,45,0.48,0.34796238244514105,0.39473684210526316,0.48000000000000004,-0.040000000000000036
sub-030,0.5218776006657704,34,64,34,0.45,0.41333333333333333,0.43333333333333335,0.44999999999999996,-0.10000000000000009
sub-031,0.5049599017520419,37,67,37,0.485,0.48498712467811694,0.484998499849985,0.485,-0.030000000000000027
sub-032,0.5108599183489051,26,56,26,0.51,0.3551783129359126,0.7525252525252526,0.51,0.020000000000000018
sub-033,0.49917338441261466,15,45,15,0.48,0.4453333333333333,0.4733333333333334,0.48,-0.040000000000000036
sub-034,0.5088895001375309,64,94,64,0.48,0.4391112069895372,0.47176736307171085,0.48,-0.040000000000000036
sub-035,0.500998003992016,39,69,39,0.5,0.3333333333333333,0.25,0.5,0.0
sub-036,0.49798341641824695,5,35,5,0.47,0.4430432955023119,0.46279761904761907,0.47,-0.06000000000000005
sub-037,0.522999522999523,29,59,29,0.495,0.33967506783040763,0.41539763113367173,0.495,-0.010000000000000009
sub-038,0.5138244906411215,65,95,65,0.48,0.4724025974025974,0.4787775891341256,0.48,-0.040000000000000036
sub-039,0.5244570822516732,48,78,48,0.52,0.39811912225705326,0.6052631578947368,0.52,0.040000000000000036
sub-040,0.5105884048484776,11,41,11,0.485,0.3505469907626344,0.41273996509598604,0.485,-0.030000000000000027
sub-041,0.5081732392151206,58,88,58,0.525,0.4830072651084324,0.5370315508813509,0.525,0.050000000000000044
sub-042,0.5144940525521438,39,69,39,0.5,0.4255514705882353,0.5,0.5,0.0
sub-043,0.49773430144546466,33,63,33,0.5,0.3333333333333333,0.25,0.5,0.0
sub-044,0.49901194021542483,33,63,33,0.53,0.5012733446519525,0.538981288981289,0.53,0.06000000000000005
sub-045,0.5225411620567365,18,48,18,0.51,0.49359239355105416,0.5114889705882353,0.51,0.020000000000000018
sub-046,0.5053306994318805,17,47,17,0.455,0.3712324420985838,0.40366088631984587,0.45499999999999996,-0.09000000000000008
sub-047,0.502493905550343,8,38,8,0.57,0.5647332725984411,0.5735603194619587,0.5700000000000001,0.14
sub-048,0.49654689220298265,3,33,3,0.42,0.41002949852507375,0.4141999141999142,0.42000000000000004,-0.15999999999999992
sub-049,0.5284480113932561,44,74,44,0.5,0.3730407523510972,0.5,0.5,0.0
sub-050,0.5032912581512381,44,74,44,0.515,0.4306008042029879,0.536845983787767,0.515,0.030000000000000027
sub-051,0.5147807838168125,24,54,24,0.51,0.4683159722222222,0.5145687645687645,0.51,0.020000000000000018
