n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
21,71.93452380952381,8.514474720257544,71.76161977945014,8.589719202546979,72.39307408142909,8.469052807892108,71.93452380952381,8.514474720257542,0.4386904761904762,0.17028949440515087
