n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
26,59.679487179487175,9.321650196889088,55.50568953629161,12.897483974532417,62.375329943616265,12.307288680403108,59.679487179487175,9.32165019688909,0.1935897435897436,0.1864330039377818
