n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
21,68.39285714285714,11.156856476112411,67.80851954976998,11.526746294487433,69.44233255337906,11.286716360991878,68.39285714285714,11.156856476112411,0.3678571428571428,0.2231371295222482
