n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
26,68.33333333333333,9.626352718795768,67.78907404638167,10.02209791311797,69.24329646042715,9.53895433345568,68.33333333333333,9.626352718795768,0.36666666666666664,0.19252705437591536
