n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,kappa_mean,kappa_std
21,50.50595238095238,5.035657998109374,50.239870938803534,5.071344719965302,50.523593081860675,5.134682310344821,0.010119047619047614,0.10071315996218747
