n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,kappa_mean,kappa_std
51,79.09592078037245,13.339704193564177,78.99956021780852,13.4248592510654,79.41706803210496,13.328119647107748,0.5819184305307407,0.26679408308159713
