n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,kappa_mean,kappa_std
26,69.87179487179488,7.409324757333277,69.5853923451237,7.5849591125975255,70.48031364636131,7.306557412933298,0.39743589743589747,0.14818649514666554
