n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
21,71.1734693877551,8.414404602257704,70.88507027612565,8.688590129034832,71.72159112381532,8.290756557993216,71.1734693877551,8.414404602257704,0.423469387755102,0.16828809204515408
