n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,kappa_mean,kappa_std
11,37.04053917097395,4.577277599441266,33.784736781914916,5.265496991587868,38.525954188384866,6.2202665982152965,0.05576588682233103,0.06854845733539534
