subject,seed,method,requested_fraction,actual_fraction,calibration_count,test_count,calibration_count_per_class,test_count_per_class,calibration_trial_ids,test_trial_ids,valid,invalid_reason,source_best_val_f1,source_best_epoch,source_epochs_run,accuracy,f1_macro,precision_macro,recall_macro,kappa
VP001,2023,pooled_refit,0.30,0.3055555555555556,22,50,"{""0"": 11, ""1"": 11}","{""0"": 25, ""1"": 25}","[""atten_dsr_VP001_gonogo1_task_002_00"", ""atten_dsr_VP001_gonogo1_task_003_00"", ""atten_dsr_VP001_gonogo1_task_004_00"", ""atten_dsr_VP001_gonogo1_task_004_01"", ""atten_dsr_VP001_gonogo1_rest_004_00"", ""atten_dsr_VP001_gonogo1_task_005_00"", ""atten_dsr_VP001_gonogo1_rest_006_01"", ""atten_dsr_VP001_gonogo2_task_001_00"", ""atten_dsr_VP001_gonogo2_rest_001_01"", ""atten_dsr_VP001_gonogo2_rest_002_00"", ""atten_dsr_VP001_gonogo2_rest_003_01"", ""atten_dsr_VP001_gonogo2_task_004_01"", ""atten_dsr_VP001_gonogo2_rest_004_00"", ""atten_dsr_VP001_gonogo2_rest_006_00"", ""atten_dsr_VP001_gonogo3_task_001_00"", ""atten_dsr_VP001_gonogo3_task_001_01"", ""atten_dsr_VP001_gonogo3_rest_001_00"", ""atten_dsr_VP001_gonogo3_rest_002_00"", ""atten_dsr_VP001_gonogo3_task_003_00"", ""atten_dsr_VP001_gonogo3_rest_003_00"", ""atten_dsr_VP001_gonogo3_task_004_00"", ""atten_dsr_VP001_gonogo3_rest_005_00""]","[""atten_dsr_VP001_gonogo1_task_001_00"", ""atten_dsr_VP001_gonogo1_task_001_01"", ""atten_dsr_VP001_gonogo1_rest_001_00"", ""atten_dsr_VP001_gonogo1_rest_001_01"", ""atten_dsr_VP001_gonogo1_task_002_01"", ""atten_dsr_VP001_gonogo1_rest_002_00"", ""atten_dsr_VP001_gonogo1_rest_002_01"", ""atten_dsr_VP001_gonogo1_task_003_01"", ""atten_dsr_VP001_gonogo1_rest_003_00"", ""atten_dsr_VP001_gonogo1_rest_003_01"", ""atten_dsr_VP001_gonogo1_rest_004_01"", ""atten_dsr_VP001_gonogo1_task_005_01"", ""atten_dsr_VP001_gonogo1_rest_005_00"", ""atten_dsr_VP001_gonogo1_rest_005_01"", ""atten_dsr_VP001_gonogo1_task_006_00"", ""atten_dsr_VP001_gonogo1_task_006_01"", ""atten_dsr_VP001_gonogo1_rest_006_00"", ""atten_dsr_VP001_gonogo2_task_001_01"", ""atten_dsr_VP001_gonogo2_rest_001_00"", ""atten_dsr_VP001_gonogo2_task_002_00"", ""atten_dsr_VP001_gonogo2_task_002_01"", ""atten_dsr_VP001_gonogo2_rest_002_01"", ""atten_dsr_VP001_gonogo2_task_003_00"", ""atten_dsr_VP001_gonogo2_task_003_01"", ""atten_dsr_VP001_gonogo2_rest_003_00"", ""atten_dsr_VP001_gonogo2_task_004_00"", ""atten_dsr_VP001_gonogo2_rest_004_01"", ""atten_dsr_VP001_gonogo2_task_005_00"", ""atten_dsr_VP001_gonogo2_task_005_01"", ""atten_dsr_VP001_gonogo2_rest_005_00"", ""atten_dsr_VP001_gonogo2_rest_005_01"", ""atten_dsr_VP001_gonogo2_task_006_00"", ""atten_dsr_VP001_gonogo2_task_006_01"", ""atten_dsr_VP001_gonogo2_rest_006_01"", ""atten_dsr_VP001_gonogo3_rest_001_01"", ""atten_dsr_VP001_gonogo3_task_002_00"", ""atten_dsr_VP001_gonogo3_task_002_01"", ""atten_dsr_VP001_gonogo3_rest_002_01"", ""atten_dsr_VP001_gonogo3_task_003_01"", ""atten_dsr_VP001_gonogo3_rest_003_01"", ""atten_dsr_VP001_gonogo3_task_004_01"", ""atten_dsr_VP001_gonogo3_rest_004_00"", ""atten_dsr_VP001_gonogo3_rest_004_01"", ""atten_dsr_VP001_gonogo3_task_005_00"", ""atten_dsr_VP001_gonogo3_task_005_01"", ""atten_dsr_VP001_gonogo3_rest_005_01"", ""atten_dsr_VP001_gonogo3_task_006_00"", ""atten_dsr_VP001_gonogo3_task_006_01"", ""atten_dsr_VP001_gonogo3_rest_006_00"", ""atten_dsr_VP001_gonogo3_rest_006_01""]",True,,0.8861102323320396,52,82,0.62,0.6072757337742869,0.6378676470588236,0.62,0.24
VP002,2023,pooled_refit,0.30,0.3055555555555556,22,50,"{""0"": 11, ""1"": 11}","{""0"": 25, ""1"": 25}","[""atten_dsr_VP002_gonogo1_task_002_00"", ""atten_dsr_VP002_gonogo1_task_003_00"", ""atten_dsr_VP002_gonogo1_task_004_00"", ""atten_dsr_VP002_gonogo1_task_004_01"", ""atten_dsr_VP002_gonogo1_rest_004_00"", ""atten_dsr_VP002_gonogo1_task_005_00"", ""atten_dsr_VP002_gonogo1_rest_006_01"", ""atten_dsr_VP002_gonogo2_task_001_00"", ""atten_dsr_VP002_gonogo2_rest_001_01"", ""atten_dsr_VP002_gonogo2_rest_002_00"", ""atten_dsr_VP002_gonogo2_rest_003_01"", ""atten_dsr_VP002_gonogo2_task_004_01"", ""atten_dsr_VP002_gonogo2_rest_004_00"", ""atten_dsr_VP002_gonogo2_rest_006_00"", ""atten_dsr_VP002_gonogo3_task_001_00"", ""atten_dsr_VP002_gonogo3_task_001_01"", ""atten_dsr_VP002_gonogo3_rest_001_00"", ""atten_dsr_VP002_gonogo3_rest_002_00"", ""atten_dsr_VP002_gonogo3_task_003_00"", ""atten_dsr_VP002_gonogo3_rest_003_00"", ""atten_dsr_VP002_gonogo3_task_004_00"", ""atten_dsr_VP002_gonogo3_rest_005_00""]","[""atten_dsr_VP002_gonogo1_task_001_00"", ""atten_dsr_VP002_gonogo1_task_001_01"", ""atten_dsr_VP002_gonogo1_rest_001_00"", ""atten_dsr_VP002_gonogo1_rest_001_01"", ""atten_dsr_VP002_gonogo1_task_002_01"", ""atten_dsr_VP002_gonogo1_rest_002_00"", ""atten_dsr_VP002_gonogo1_rest_002_01"", ""atten_dsr_VP002_gonogo1_task_003_01"", ""atten_dsr_VP002_gonogo1_rest_003_00"", ""atten_dsr_VP002_gonogo1_rest_003_01"", ""atten_dsr_VP002_gonogo1_rest_004_01"", ""atten_dsr_VP002_gonogo1_task_005_01"", ""atten_dsr_VP002_gonogo1_rest_005_00"", ""atten_dsr_VP002_gonogo1_rest_005_01"", ""atten_dsr_VP002_gonogo1_task_006_00"", ""atten_dsr_VP002_gonogo1_task_006_01"", ""atten_dsr_VP002_gonogo1_rest_006_00"", ""atten_dsr_VP002_gonogo2_task_001_01"", ""atten_dsr_VP002_gonogo2_rest_001_00"", ""atten_dsr_VP002_gonogo2_task_002_00"", ""atten_dsr_VP002_gonogo2_task_002_01"", ""atten_dsr_VP002_gonogo2_rest_002_01"", ""atten_dsr_VP002_gonogo2_task_003_00"", ""atten_dsr_VP002_gonogo2_task_003_01"", ""atten_dsr_VP002_gonogo2_rest_003_00"", ""atten_dsr_VP002_gonogo2_task_004_00"", ""atten_dsr_VP002_gonogo2_rest_004_01"", ""atten_dsr_VP002_gonogo2_task_005_00"", ""atten_dsr_VP002_gonogo2_task_005_01"", ""atten_dsr_VP002_gonogo2_rest_005_00"", ""atten_dsr_VP002_gonogo2_rest_005_01"", ""atten_dsr_VP002_gonogo2_task_006_00"", ""atten_dsr_VP002_gonogo2_task_006_01"", ""atten_dsr_VP002_gonogo2_rest_006_01"", ""atten_dsr_VP002_gonogo3_rest_001_01"", ""atten_dsr_VP002_gonogo3_task_002_00"", ""atten_dsr_VP002_gonogo3_task_002_01"", ""atten_dsr_VP002_gonogo3_rest_002_01"", ""atten_dsr_VP002_gonogo3_task_003_01"", ""atten_dsr_VP002_gonogo3_rest_003_01"", ""atten_dsr_VP002_gonogo3_task_004_01"", ""atten_dsr_VP002_gonogo3_rest_004_00"", ""atten_dsr_VP002_gonogo3_rest_004_01"", ""atten_dsr_VP002_gonogo3_task_005_00"", ""atten_dsr_VP002_gonogo3_task_005_01"", ""atten_dsr_VP002_gonogo3_rest_005_01"", ""atten_dsr_VP002_gonogo3_task_006_00"", ""atten_dsr_VP002_gonogo3_task_006_01"", ""atten_dsr_VP002_gonogo3_rest_006_00"", ""atten_dsr_VP002_gonogo3_rest_006_01""]",True,,0.8859624046789409,31,61,0.72,0.719551282051282,0.7214170692431562,0.72,0.43999999999999995
VP003,2023,pooled_refit,0.30,0.3055555555555556,22,50,"{""0"": 11, ""1"": 11}","{""0"": 25, ""1"": 25}","[""atten_dsr_VP003_gonogo1_task_002_00"", ""atten_dsr_VP003_gonogo1_task_003_00"", ""atten_dsr_VP003_gonogo1_task_004_00"", ""atten_dsr_VP003_gonogo1_task_004_01"", ""atten_dsr_VP003_gonogo1_rest_004_00"", ""atten_dsr_VP003_gonogo1_task_005_00"", ""atten_dsr_VP003_gonogo1_rest_006_01"", ""atten_dsr_VP003_gonogo2_task_001_00"", ""atten_dsr_VP003_gonogo2_rest_001_01"", ""atten_dsr_VP003_gonogo2_rest_002_00"", ""atten_dsr_VP003_gonogo2_rest_003_01"", ""atten_dsr_VP003_gonogo2_task_004_01"", ""atten_dsr_VP003_gonogo2_rest_004_00"", ""atten_dsr_VP003_gonogo2_rest_006_00"", ""atten_dsr_VP003_gonogo3_task_001_00"", ""atten_dsr_VP003_gonogo3_task_001_01"", ""atten_dsr_VP003_gonogo3_rest_001_00"", ""atten_dsr_VP003_gonogo3_rest_002_00"", ""atten_dsr_VP003_gonogo3_task_003_00"", ""atten_dsr_VP003_gonogo3_rest_003_00"", ""atten_dsr_VP003_gonogo3_task_004_00"", ""atten_dsr_VP003_gonogo3_rest_005_00""]","[""atten_dsr_VP003_gonogo1_task_001_00"", ""atten_dsr_VP003_gonogo1_task_001_01"", ""atten_dsr_VP003_gonogo1_rest_001_00"", ""atten_dsr_VP003_gonogo1_rest_001_01"", ""atten_dsr_VP003_gonogo1_task_002_01"", ""atten_dsr_VP003_gonogo1_rest_002_00"", ""atten_dsr_VP003_gonogo1_rest_002_01"", ""atten_dsr_VP003_gonogo1_task_003_01"", ""atten_dsr_VP003_gonogo1_rest_003_00"", ""atten_dsr_VP003_gonogo1_rest_003_01"", ""atten_dsr_VP003_gonogo1_rest_004_01"", ""atten_dsr_VP003_gonogo1_task_005_01"", ""atten_dsr_VP003_gonogo1_rest_005_00"", ""atten_dsr_VP003_gonogo1_rest_005_01"", ""atten_dsr_VP003_gonogo1_task_006_00"", ""atten_dsr_VP003_gonogo1_task_006_01"", ""atten_dsr_VP003_gonogo1_rest_006_00"", ""atten_dsr_VP003_gonogo2_task_001_01"", ""atten_dsr_VP003_gonogo2_rest_001_00"", ""atten_dsr_VP003_gonogo2_task_002_00"", ""atten_dsr_VP003_gonogo2_task_002_01"", ""atten_dsr_VP003_gonogo2_rest_002_01"", ""atten_dsr_VP003_gonogo2_task_003_00"", ""atten_dsr_VP003_gonogo2_task_003_01"", ""atten_dsr_VP003_gonogo2_rest_003_00"", ""atten_dsr_VP003_gonogo2_task_004_00"", ""atten_dsr_VP003_gonogo2_rest_004_01"", ""atten_dsr_VP003_gonogo2_task_005_00"", ""atten_dsr_VP003_gonogo2_task_005_01"", ""atten_dsr_VP003_gonogo2_rest_005_00"", ""atten_dsr_VP003_gonogo2_rest_005_01"", ""atten_dsr_VP003_gonogo2_task_006_00"", ""atten_dsr_VP003_gonogo2_task_006_01"", ""atten_dsr_VP003_gonogo2_rest_006_01"", ""atten_dsr_VP003_gonogo3_rest_001_01"", ""atten_dsr_VP003_gonogo3_task_002_00"", ""atten_dsr_VP003_gonogo3_task_002_01"", ""atten_dsr_VP003_gonogo3_rest_002_01"", ""atten_dsr_VP003_gonogo3_task_003_01"", ""atten_dsr_VP003_gonogo3_rest_003_01"", ""atten_dsr_VP003_gonogo3_task_004_01"", ""atten_dsr_VP003_gonogo3_rest_004_00"", ""atten_dsr_VP003_gonogo3_rest_004_01"", ""atten_dsr_VP003_gonogo3_task_005_00"", ""atten_dsr_VP003_gonogo3_task_005_01"", ""atten_dsr_VP003_gonogo3_rest_005_01"", ""atten_dsr_VP003_gonogo3_task_006_00"", ""atten_dsr_VP003_gonogo3_task_006_01"", ""atten_dsr_VP003_gonogo3_rest_006_00"", ""atten_dsr_VP003_gonogo3_rest_006_01""]",True,,0.8666625513133122,12,42,0.7,0.6989160979526294,0.702922077922078,0.7,0.4
VP004,2023,pooled_refit,0.30,0.3055555555555556,22,50,"{""0"": 11, ""1"": 11}","{""0"": 25, ""1"": 25}","[""atten_dsr_VP004_gonogo1_task_002_00"", ""atten_dsr_VP004_gonogo1_task_003_00"", ""atten_dsr_VP004_gonogo1_task_004_00"", ""atten_dsr_VP004_gonogo1_task_004_01"", ""atten_dsr_VP004_gonogo1_rest_004_00"", ""atten_dsr_VP004_gonogo1_task_005_00"", ""atten_dsr_VP004_gonogo1_rest_006_01"", ""atten_dsr_VP004_gonogo2_task_001_00"", ""atten_dsr_VP004_gonogo2_rest_001_01"", ""atten_dsr_VP004_gonogo2_rest_002_00"", ""atten_dsr_VP004_gonogo2_rest_003_01"", ""atten_dsr_VP004_gonogo2_task_004_01"", ""atten_dsr_VP004_gonogo2_rest_004_00"", ""atten_dsr_VP004_gonogo2_rest_006_00"", ""atten_dsr_VP004_gonogo3_task_001_00"", ""atten_dsr_VP004_gonogo3_task_001_01"", ""atten_dsr_VP004_gonogo3_rest_001_00"", ""atten_dsr_VP004_gonogo3_rest_002_00"", ""atten_dsr_VP004_gonogo3_task_003_00"", ""atten_dsr_VP004_gonogo3_rest_003_00"", ""atten_dsr_VP004_gonogo3_task_004_00"", ""atten_dsr_VP004_gonogo3_rest_005_00""]","[""atten_dsr_VP004_gonogo1_task_001_00"", ""atten_dsr_VP004_gonogo1_task_001_01"", ""atten_dsr_VP004_gonogo1_rest_001_00"", ""atten_dsr_VP004_gonogo1_rest_001_01"", ""atten_dsr_VP004_gonogo1_task_002_01"", ""atten_dsr_VP004_gonogo1_rest_002_00"", ""atten_dsr_VP004_gonogo1_rest_002_01"", ""atten_dsr_VP004_gonogo1_task_003_01"", ""atten_dsr_VP004_gonogo1_rest_003_00"", ""atten_dsr_VP004_gonogo1_rest_003_01"", ""atten_dsr_VP004_gonogo1_rest_004_01"", ""atten_dsr_VP004_gonogo1_task_005_01"", ""atten_dsr_VP004_gonogo1_rest_005_00"", ""atten_dsr_VP004_gonogo1_rest_005_01"", ""atten_dsr_VP004_gonogo1_task_006_00"", ""atten_dsr_VP004_gonogo1_task_006_01"", ""atten_dsr_VP004_gonogo1_rest_006_00"", ""atten_dsr_VP004_gonogo2_task_001_01"", ""atten_dsr_VP004_gonogo2_rest_001_00"", ""atten_dsr_VP004_gonogo2_task_002_00"", ""atten_dsr_VP004_gonogo2_task_002_01"", ""atten_dsr_VP004_gonogo2_rest_002_01"", ""atten_dsr_VP004_gonogo2_task_003_00"", ""atten_dsr_VP004_gonogo2_task_003_01"", ""atten_dsr_VP004_gonogo2_rest_003_00"", ""atten_dsr_VP004_gonogo2_task_004_00"", ""atten_dsr_VP004_gonogo2_rest_004_01"", ""atten_dsr_VP004_gonogo2_task_005_00"", ""atten_dsr_VP004_gonogo2_task_005_01"", ""atten_dsr_VP004_gonogo2_rest_005_00"", ""atten_dsr_VP004_gonogo2_rest_005_01"", ""atten_dsr_VP004_gonogo2_task_006_00"", ""atten_dsr_VP004_gonogo2_task_006_01"", ""atten_dsr_VP004_gonogo2_rest_006_01"", ""atten_dsr_VP004_gonogo3_rest_001_01"", ""atten_dsr_VP004_gonogo3_task_002_00"", ""atten_dsr_VP004_gonogo3_task_002_01"", ""atten_dsr_VP004_gonogo3_rest_002_01"", ""atten_dsr_VP004_gonogo3_task_003_01"", ""atten_dsr_VP004_gonogo3_rest_003_01"", ""atten_dsr_VP004_gonogo3_task_004_01"", ""atten_dsr_VP004_gonogo3_rest_004_00"", ""atten_dsr_VP004_gonogo3_rest_004_01"", ""atten_dsr_VP004_gonogo3_task_005_00"", ""atten_dsr_VP004_gonogo3_task_005_01"", ""atten_dsr_VP004_gonogo3_rest_005_01"", ""atten_dsr_VP004_gonogo3_task_006_00"", ""atten_dsr_VP004_gonogo3_task_006_01"", ""atten_dsr_VP004_gonogo3_rest_006_00"", ""atten_dsr_VP004_gonogo3_rest_006_01""]",True,,0.861042490118577,29,59,0.72,0.7181964573268921,0.7257799671592775,0.72,0.43999999999999995
VP005,2023,pooled_refit,0.30,0.3055555555555556,22,50,"{""0"": 11, ""1"": 11}","{""0"": 25, ""1"": 25}","[""atten_dsr_VP005_gonogo1_task_002_00"", ""atten_dsr_VP005_gonogo1_task_003_00"", ""atten_dsr_VP005_gonogo1_task_004_00"", ""atten_dsr_VP005_gonogo1_task_004_01"", ""atten_dsr_VP005_gonogo1_rest_004_00"", ""atten_dsr_VP005_gonogo1_task_005_00"", ""atten_dsr_VP005_gonogo1_rest_006_01"", ""atten_dsr_VP005_gonogo2_task_001_00"", ""atten_dsr_VP005_gonogo2_rest_001_01"", ""atten_dsr_VP005_gonogo2_rest_002_00"", ""atten_dsr_VP005_gonogo2_rest_003_01"", ""atten_dsr_VP005_gonogo2_task_004_01"", ""atten_dsr_VP005_gonogo2_rest_004_00"", ""atten_dsr_VP005_gonogo2_rest_006_00"", ""atten_dsr_VP005_gonogo3_task_001_00"", ""atten_dsr_VP005_gonogo3_task_001_01"", ""atten_dsr_VP005_gonogo3_rest_001_00"", ""atten_dsr_VP005_gonogo3_rest_002_00"", ""atten_dsr_VP005_gonogo3_task_003_00"", ""atten_dsr_VP005_gonogo3_rest_003_00"", ""atten_dsr_VP005_gonogo3_task_004_00"", ""atten_dsr_VP005_gonogo3_rest_005_00""]","[""atten_dsr_VP005_gonogo1_task_001_00"", ""atten_dsr_VP005_gonogo1_task_001_01"", ""atten_dsr_VP005_gonogo1_rest_001_00"", ""atten_dsr_VP005_gonogo1_rest_001_01"", ""atten_dsr_VP005_gonogo1_task_002_01"", ""atten_dsr_VP005_gonogo1_rest_002_00"", ""atten_dsr_VP005_gonogo1_rest_002_01"", ""atten_dsr_VP005_gonogo1_task_003_01"", ""atten_dsr_VP005_gonogo1_rest_003_00"", ""atten_dsr_VP005_gonogo1_rest_003_01"", ""atten_dsr_VP005_gonogo1_rest_004_01"", ""atten_dsr_VP005_gonogo1_task_005_01"", ""atten_dsr_VP005_gonogo1_rest_005_00"", ""atten_dsr_VP005_gonogo1_rest_005_01"", ""atten_dsr_VP005_gonogo1_task_006_00"", ""atten_dsr_VP005_gonogo1_task_006_01"", ""atten_dsr_VP005_gonogo1_rest_006_00"", ""atten_dsr_VP005_gonogo2_task_001_01"", ""atten_dsr_VP005_gonogo2_rest_001_00"", ""atten_dsr_VP005_gonogo2_task_002_00"", ""atten_dsr_VP005_gonogo2_task_002_01"", ""atten_dsr_VP005_gonogo2_rest_002_01"", ""atten_dsr_VP005_gonogo2_task_003_00"", ""atten_dsr_VP005_gonogo2_task_003_01"", ""atten_dsr_VP005_gonogo2_rest_003_00"", ""atten_dsr_VP005_gonogo2_task_004_00"", ""atten_dsr_VP005_gonogo2_rest_004_01"", ""atten_dsr_VP005_gonogo2_task_005_00"", ""atten_dsr_VP005_gonogo2_task_005_01"", ""atten_dsr_VP005_gonogo2_rest_005_00"", ""atten_dsr_VP005_gonogo2_rest_005_01"", ""atten_dsr_VP005_gonogo2_task_006_00"", ""atten_dsr_VP005_gonogo2_task_006_01"", ""atten_dsr_VP005_gonogo2_rest_006_01"", ""atten_dsr_VP005_gonogo3_rest_001_01"", ""atten_dsr_VP005_gonogo3_task_002_00"", ""atten_dsr_VP005_gonogo3_task_002_01"", ""atten_dsr_VP005_gonogo3_rest_002_01"", ""atten_dsr_VP005_gonogo3_task_003_01"", ""atten_dsr_VP005_gonogo3_rest_003_01"", ""atten_dsr_VP005_gonogo3_task_004_01"", ""atten_dsr_VP005_gonogo3_rest_004_00"", ""atten_dsr_VP005_gonogo3_rest_004_01"", ""atten_dsr_VP005_gonogo3_task_005_00"", ""atten_dsr_VP005_gonogo3_task_005_01"", ""atten_dsr_VP005_gonogo3_rest_005_01"", ""atten_dsr_VP005_gonogo3_task_006_00"", ""atten_dsr_VP005_gonogo3_task_006_01"", ""atten_dsr_VP005_gonogo3_rest_006_00"", ""atten_dsr_VP005_gonogo3_rest_006_01""]",True,,0.8638037662427906,31,61,0.82,0.8193496587715776,0.8246753246753247,0.8200000000000001,0.64
VP006,2023,pooled_refit,0.30,0.3055555555555556,22,50,"{""0"": 11, ""1"": 11}","{""0"": 25, ""1"": 25}","[""atten_dsr_VP006_gonogo1_task_002_00"", ""atten_dsr_VP006_gonogo1_task_003_00"", ""atten_dsr_VP006_gonogo1_task_004_00"", ""atten_dsr_VP006_gonogo1_task_004_01"", ""atten_dsr_VP006_gonogo1_rest_004_00"", ""atten_dsr_VP006_gonogo1_task_005_00"", ""atten_dsr_VP006_gonogo1_rest_006_01"", ""atten_dsr_VP006_gonogo2_task_001_00"", ""atten_dsr_VP006_gonogo2_rest_001_01"", ""atten_dsr_VP006_gonogo2_rest_002_00"", ""atten_dsr_VP006_gonogo2_rest_003_01"", ""atten_dsr_VP006_gonogo2_task_004_01"", ""atten_dsr_VP006_gonogo2_rest_004_00"", ""atten_dsr_VP006_gonogo2_rest_006_00"", ""atten_dsr_VP006_gonogo3_task_001_00"", ""atten_dsr_VP006_gonogo3_task_001_01"", ""atten_dsr_VP006_gonogo3_rest_001_00"", ""atten_dsr_VP006_gonogo3_rest_002_00"", ""atten_dsr_VP006_gonogo3_task_003_00"", ""atten_dsr_VP006_gonogo3_rest_003_00"", ""atten_dsr_VP006_gonogo3_task_004_00"", ""atten_dsr_VP006_gonogo3_rest_005_00""]","[""atten_dsr_VP006_gonogo1_task_001_00"", ""atten_dsr_VP006_gonogo1_task_001_01"", ""atten_dsr_VP006_gonogo1_rest_001_00"", ""atten_dsr_VP006_gonogo1_rest_001_01"", ""atten_dsr_VP006_gonogo1_task_002_01"", ""atten_dsr_VP006_gonogo1_rest_002_00"", ""atten_dsr_VP006_gonogo1_rest_002_01"", ""atten_dsr_VP006_gonogo1_task_003_01"", ""atten_dsr_VP006_gonogo1_rest_003_00"", ""atten_dsr_VP006_gonogo1_rest_003_01"", ""atten_dsr_VP006_gonogo1_rest_004_01"", ""atten_dsr_VP006_gonogo1_task_005_01"", ""atten_dsr_VP006_gonogo1_rest_005_00"", ""atten_dsr_VP006_gonogo1_rest_005_01"", ""atten_dsr_VP006_gonogo1_task_006_00"", ""atten_dsr_VP006_gonogo1_task_006_01"", ""atten_dsr_VP006_gonogo1_rest_006_00"", ""atten_dsr_VP006_gonogo2_task_001_01"", ""atten_dsr_VP006_gonogo2_rest_001_00"", ""atten_dsr_VP006_gonogo2_task_002_00"", ""atten_dsr_VP006_gonogo2_task_002_01"", ""atten_dsr_VP006_gonogo2_rest_002_01"", ""atten_dsr_VP006_gonogo2_task_003_00"", ""atten_dsr_VP006_gonogo2_task_003_01"", ""atten_dsr_VP006_gonogo2_rest_003_00"", ""atten_dsr_VP006_gonogo2_task_004_00"", ""atten_dsr_VP006_gonogo2_rest_004_01"", ""atten_dsr_VP006_gonogo2_task_005_00"", ""atten_dsr_VP006_gonogo2_task_005_01"", ""atten_dsr_VP006_gonogo2_rest_005_00"", ""atten_dsr_VP006_gonogo2_rest_005_01"", ""atten_dsr_VP006_gonogo2_task_006_00"", ""atten_dsr_VP006_gonogo2_task_006_01"", ""atten_dsr_VP006_gonogo2_rest_006_01"", ""atten_dsr_VP006_gonogo3_rest_001_01"", ""atten_dsr_VP006_gonogo3_task_002_00"", ""atten_dsr_VP006_gonogo3_task_002_01"", ""atten_dsr_VP006_gonogo3_rest_002_01"", ""atten_dsr_VP006_gonogo3_task_003_01"", ""atten_dsr_VP006_gonogo3_rest_003_01"", ""atten_dsr_VP006_gonogo3_task_004_01"", ""atten_dsr_VP006_gonogo3_rest_004_00"", ""atten_dsr_VP006_gonogo3_rest_004_01"", ""atten_dsr_VP006_gonogo3_task_005_00"", ""atten_dsr_VP006_gonogo3_task_005_01"", ""atten_dsr_VP006_gonogo3_rest_005_01"", ""atten_dsr_VP006_gonogo3_task_006_00"", ""atten_dsr_VP006_gonogo3_task_006_01"", ""atten_dsr_VP006_gonogo3_rest_006_00"", ""atten_dsr_VP006_gonogo3_rest_006_01""]",True,,0.8638878386407303,30,60,0.78,0.7726333195535345,0.8216911764705883,0.78,0.56
