n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,kappa_mean,kappa_std
26,69.67948717948718,7.206052044066948,69.4327042755259,7.3743056743638045,70.17129004989461,7.077085459974451,0.39358974358974363,0.14412104088133898
