evaluation_setting,manuscript_table,dataset,published_dataset,task,primary,baseline,baseline_family,baseline_model,selected_method,primary_published_mean_abs_error_percent,baseline_published_mean_abs_error_percent,n_subjects,primary_mean_accuracy,primary_sd_accuracy,baseline_mean_accuracy,baseline_sd_accuracy,mean_difference,sd_difference,median_difference,q1_difference,q3_difference,min_difference,max_difference,n_exact_zero_before_rounding,n_created_zero_by_rounding,n_zero,n_positive,n_negative,n_nonzero,n_unique_abs_nonzero,n_tied_abs_groups,n_nonzero_in_tied_abs_groups,largest_abs_tie_group,positive_rank_sum,negative_rank_sum,wilcoxon_statistic,z_statistic,p_value_raw,p_value_method,rank_biserial_effect,cohen_dz,common_language_singlem_win_rate_excluding_zeros,holm_rank,holm_multiplier,p_value_holm,holm_family_size,significant_holm_0_05,direction
strict_svm,Tables II-III,atten_word,WG-2C,cognitive,SingLEM,LUNA,foundation,luna_large,one_row_per_subject,0.003589743589756722,0.0002564102564122095,26,0.7025641025641025,0.0825553427428208,0.5858974358974359,0.09634340289844076,0.1166666666666923,0.11343133018113354,0.10833333333350001,0.016666666667,0.1791666666665,-0.033333333333,0.4,3,0,3,21,2,23,15,5,13,4,268.0,8.0,8.0,-3.957835936405373,7.563187552530302e-05,asymptotic,0.9420289855072463,1.0285224239228474,0.9130434782608695,3,7,0.0005294231286771212,9,True,singlem_higher
strict_svm,Tables II-III,atten_word,WG-2C,cognitive,SingLEM,CSP,classical,csp,one_row_per_subject,0.003589743589756722,0.004358974358964929,26,0.7025641025641025,0.0825553427428208,0.5352564102564104,0.10014732737066515,0.16730769230776923,0.15849856425779627,0.175,0.10416666666675001,0.266666666667,-0.2,0.466666666667,0,0,0,23,3,26,18,6,14,3,320.0,31.0,31.0,-3.6717845272026794,0.0002408627222787548,asymptotic,0.8233618233618234,1.0555785984007087,0.8846153846153846,4,6,0.0014451763336725287,9,True,singlem_higher
strict_svm,Tables II-III,atten_word,WG-2C,cognitive,SingLEM,Welch PSD,classical,welch_psd,one_row_per_subject,0.003589743589756722,0.004358974358964929,26,0.7025641025641025,0.0825553427428208,0.6147435897435897,0.08331025321410497,0.08782051282053846,0.10848017661276609,0.1,0.00416666666675,0.16250000000025,-0.183333333333,0.266666666667,4,0,4,19,3,22,12,6,16,3,226.5,26.5,26.5,-3.2504215663846083,0.0011523404993357953,asymptotic,0.7905138339920948,0.809553556812735,0.8636363636363636,5,5,0.005761702496678976,9,True,singlem_higher
strict_mlp_neural,Table IV,dreyer,Dreyer-MI-2C,motor_imagery,SingLEM,BENDR,foundation,bendr,one_row_per_subject,0.0009523809523841464,0.004047619047611306,21,0.7363095238095239,0.08806999718838364,0.49494047619047615,0.015260632515132022,0.2413690476190476,0.08894951584493094,0.225,0.18125,0.31875,0.05,0.375,0,0,0,21,0,21,14,4,11,4,231.0,0.0,0.0,-4.019367282483481,5.8354642040861466e-05,asymptotic,1.0,2.713550999421238,1.0,1,13,0.0007586103465311991,13,True,singlem_higher
strict_mlp_neural,Table IV,dreyer,Dreyer-MI-2C,motor_imagery,SingLEM,BIOT,foundation,biot,one_row_per_subject,0.0009523809523841464,0.0014285714285620088,21,0.7363095238095239,0.08806999718838364,0.5017857142857144,0.05307508158933235,0.23452380952380952,0.11106056638052007,0.24375,0.14375,0.30625,-0.025,0.425,0,0,0,20,1,21,17,4,8,2,230.0,1.0,1.0,-3.980953444767303,6.863939305012668e-05,asymptotic,0.9913419913419913,2.1116748920609214,0.9523809523809523,4,10,0.0007586103465311991,13,True,singlem_higher
strict_mlp_neural,Table IV,dreyer,Dreyer-MI-2C,motor_imagery,SingLEM,LaBraM,foundation,labram,one_row_per_subject,0.0009523809523841464,0.0026190476190492973,21,0.7363095238095239,0.08806999718838364,0.5467261904761905,0.05689282164528233,0.18958333333333335,0.07195195156028315,0.18125,0.14375,0.25,0.05,0.29375,0,0,0,21,0,21,16,4,9,3,231.0,0.0,0.0,-4.016632088371218,5.9035780495879955e-05,asymptotic,1.0,2.6348601979822,1.0,2,12,0.0007586103465311991,13,True,singlem_higher
strict_mlp_neural,Table IV,dreyer,Dreyer-MI-2C,motor_imagery,SingLEM,CodeBrain,foundation,codebrain,one_row_per_subject,0.0009523809523841464,0.004047619047625517,21,0.7363095238095239,0.08806999718838364,0.6574404761904762,0.07359674350650242,0.07886904761904762,0.06276432202332484,0.075,0.05625,0.1125,-0.025,0.1875,0,0,0,17,4,21,11,7,17,4,220.0,11.0,11.0,-3.637396422388676,0.0002754078864150778,asymptotic,0.9047619047619048,1.2565904494234454,0.8095238095238095,6,8,0.0022032630913206225,13,True,singlem_higher
strict_mlp_neural,Table IV,dreyer,Dreyer-MI-2C,motor_imagery,SingLEM,LUNA,foundation,luna_large,one_row_per_subject,0.0009523809523841464,0.0021428571428643295,21,0.7363095238095239,0.08806999718838364,0.5723214285714286,0.07734792106357573,0.16398809523809524,0.08687061054344258,0.1625,0.10625,0.225,0.01875,0.35625,0,0,0,21,0,21,17,4,8,2,231.0,0.0,0.0,-4.015721597123349,5.9264183246226055e-05,asymptotic,1.0,1.8877281305175984,1.0,3,11,0.0007586103465311991,13,True,singlem_higher
strict_mlp_neural,Table IV,dreyer,Dreyer-MI-2C,motor_imagery,SingLEM,Welch PSD,classical,welch_psd,one_row_per_subject,0.0009523809523841464,0.0004761904761920732,21,0.7363095238095239,0.08806999718838364,0.5619047619047619,0.0752055714438131,0.1744047619047619,0.12038195660559134,0.18125,0.125,0.24375,-0.1625,0.36875,0,0,0,19,2,21,18,2,5,3,223.0,8.0,8.0,-3.7378587898797697,0.00018559413043658886,asymptotic,0.9307359307359307,1.4487616485264982,0.9047619047619048,5,9,0.0016703471739292998,13,True,singlem_higher
strict_mlp_neural,Table IV,wbcic_3c,WBCIC-MI-3C,motor_imagery,SingLEM,BENDR,foundation,bendr,one_row_per_subject,0.0031944866727400267,0.004681260768215623,11,0.6744319448667274,0.13566885226788103,0.35434681260768214,0.029212533632504367,0.320085132259,0.1340453044283307,0.31,0.283801560758,0.405,0.013333333333,0.51,0,0,0,11,0,11,11,0,0,1,66.0,0.0,0.0,nan,0.0009765625,exact,1.0,2.3878876893456438,1.0,1,13,0.0126953125,13,True,singlem_higher
strict_mlp_neural,Table IV,wbcic_3c,WBCIC-MI-3C,motor_imagery,SingLEM,BIOT,foundation,biot,one_row_per_subject,0.0031944866727400267,0.0023857302118130974,11,0.6744319448667274,0.13566885226788103,0.35617614269788184,0.02669259057652329,0.3182558021688182,0.14630188361652788,0.323333333333,0.273740245262,0.391666666667,-0.003333333333,0.553333333333,0,0,0,10,1,11,10,1,2,2,65.0,1.0,1.0,nan,0.001953125,exhaustive_permutation,0.9696969696969697,2.1753363271999904,0.9090909090909091,6,8,0.015625,13,True,singlem_higher
strict_mlp_neural,Table IV,wbcic_3c,WBCIC-MI-3C,motor_imagery,SingLEM,LaBraM,foundation,labram,one_row_per_subject,0.0031944866727400267,0.004917401439143987,11,0.6744319448667274,0.13566885226788103,0.37555082598560857,0.042235190345154085,0.298881118881,0.1275237932822764,0.313333333333,0.2366666666665,0.371666666667,0.013333333333,0.493333333333,0,0,0,11,0,11,11,0,0,1,66.0,0.0,0.0,nan,0.0009765625,exact,1.0,2.34372826582582,1.0,2,12,0.0126953125,13,True,singlem_higher
strict_mlp_neural,Table IV,wbcic_3c,WBCIC-MI-3C,motor_imagery,SingLEM,CBraMod,foundation,cbramod,one_row_per_subject,0.0031944866727400267,0.0037772372554911726,11,0.6744319448667274,0.13566885226788103,0.6080622276274451,0.10237853308627239,0.06636971723927272,0.07505813474738286,0.046666666667,0.015033444816,0.088333333333,-0.013333333333,0.243333333333,0,0,0,9,2,11,9,2,4,2,61.5,4.5,4.5,nan,0.0078125,exhaustive_permutation,0.8636363636363636,0.8842441590461574,0.8181818181818182,10,4,0.0341796875,13,True,singlem_higher
strict_mlp_neural,Table IV,wbcic_3c,WBCIC-MI-3C,motor_imagery,SingLEM,CodeBrain,foundation,codebrain,one_row_per_subject,0.0031944866727400267,0.002578291273941602,11,0.6744319448667274,0.13566885226788103,0.5368257829127394,0.09029611766665488,0.137606161954,0.06497802093566668,0.156666666667,0.1051672240805,0.175,-0.003333333333,0.23,0,0,0,10,1,11,11,0,0,1,65.0,1.0,1.0,nan,0.001953125,exact,0.9696969696969697,2.117733965616479,0.9090909090909091,7,7,0.015625,13,True,singlem_higher
strict_mlp_neural,Table IV,wbcic_3c,WBCIC-MI-3C,motor_imagery,SingLEM,LUNA,foundation,luna_large,one_row_per_subject,0.0031944866727400267,0.0007499746630301729,11,0.6744319448667274,0.13566885226788103,0.41800749974663026,0.05397632766616712,0.25642444512009094,0.11225051071890393,0.246666666667,0.203667781494,0.35,0.013333333333,0.41,0,0,0,11,0,11,11,0,0,1,66.0,0.0,0.0,nan,0.0009765625,exact,1.0,2.284394462687348,1.0,3,11,0.0126953125,13,True,singlem_higher
strict_mlp_neural,Table IV,wbcic_3c,WBCIC-MI-3C,motor_imagery,SingLEM,CSP,classical,csp,one_row_per_subject,0.0031944866727400267,0.0006759906759796763,11,0.6744319448667274,0.13566885226788103,0.35009324009324017,0.025649043035611278,0.3243387047733637,0.13109296693831626,0.323333333333,0.28,0.375,0.04,0.57,0,0,0,11,0,11,11,0,0,1,66.0,0.0,0.0,nan,0.0009765625,exact,1.0,2.474112169007329,1.0,4,10,0.0126953125,13,True,singlem_higher
strict_mlp_neural,Table IV,wbcic_3c,WBCIC-MI-3C,motor_imagery,SingLEM,Welch PSD,classical,welch_psd,one_row_per_subject,0.0031944866727400267,0.003064761325624943,11,0.6744319448667274,0.13566885226788103,0.38283064761325625,0.05388255379697969,0.29160129725345457,0.16666468392322312,0.306666666667,0.248333333333,0.365,-0.113333333333,0.54,0,0,0,10,1,11,11,0,0,1,65.0,1.0,1.0,nan,0.001953125,exact,0.9696969696969697,1.7496285979085144,0.9090909090909091,8,6,0.015625,13,True,singlem_higher
strict_mlp_neural,Table IV,wbcic_3c,WBCIC-MI-3C,motor_imagery,SingLEM,EEGConformer,neural,eegconformer,one_row_per_subject,0.0031944866727400267,0.004087361913462928,11,0.6744319448667274,0.13566885226788103,0.5198591263808654,0.08671503547569914,0.15457281848581816,0.07975696246832749,0.14,0.090150501672,0.195,0.04,0.306666666667,0,0,0,11,0,11,10,1,2,2,66.0,0.0,0.0,nan,0.0009765625,exhaustive_permutation,1.0,1.9380479609814756,1.0,5,9,0.0126953125,13,True,singlem_higher
strict_mlp_neural,Table IV,wbcic_3c,WBCIC-MI-3C,motor_imagery,SingLEM,IFNetV2,neural,ifnetv2,one_row_per_subject,0.0031944866727400267,5.472788082272473e-05,11,0.6744319448667274,0.13566885226788103,0.5438005472788082,0.05249332058823305,0.1306313975879091,0.1095103809263659,0.16,0.0951393534005,0.1783333333335,-0.12,0.316666666667,0,0,0,10,1,11,11,0,0,1,62.0,4.0,4.0,nan,0.0068359375,exact,0.8787878787878788,1.1928677124750833,0.9090909090909091,9,5,0.0341796875,13,True,singlem_higher
strict_mlp_neural,Table IV,wbcic_2c,WBCIC-MI-2C,motor_imagery,SingLEM,BENDR,foundation,bendr,one_row_per_subject,0.0007715045817349164,0.004022071140020955,51,0.7983077150458173,0.13667822677326935,0.5082402207114002,0.03762001189979385,0.2900674943344118,0.13597192781847414,0.33,0.20500000000000002,0.39,-0.03,0.5,1,0,1,48,2,50,37,9,22,3,1272.0,3.0,3.0,-6.125754583453235,9.025483138453983e-10,asymptotic,0.9952941176470588,2.133289561957664,0.96,4,10,9.038213386691797e-09,13,True,singlem_higher
strict_mlp_neural,Table IV,wbcic_2c,WBCIC-MI-2C,motor_imagery,SingLEM,BIOT,foundation,biot,one_row_per_subject,0.0007715045817349164,0.0027904227017430117,51,0.7983077150458173,0.13667822677326935,0.49822790422701746,0.041906129535639436,0.3000798108188039,0.14498711919809765,0.36,0.2,0.408530150754,-0.045,0.495,0,0,0,49,2,51,35,12,28,3,1319.5,6.5,6.5,-6.154492170096223,7.531844488909831e-10,asymptotic,0.9901960784313726,2.0696997945645177,0.9607843137254902,2,12,9.038213386691797e-09,13,True,singlem_higher
strict_mlp_neural,Table IV,wbcic_2c,WBCIC-MI-2C,motor_imagery,SingLEM,LaBraM,foundation,labram,one_row_per_subject,0.0007715045817349164,0.0007793871317431922,51,0.7983077150458173,0.13667822677326935,0.5158922061286826,0.030398516088338035,0.2824155089171373,0.13189148026729172,0.31,0.21,0.3825,-0.005,0.47,1,0,1,49,1,50,40,6,16,5,1274.0,1.0,1.0,-6.145314105935067,7.980542829448365e-10,asymptotic,0.9984313725490196,2.141271811831917,0.98,3,11,9.038213386691797e-09,13,True,singlem_higher
strict_mlp_neural,Table IV,wbcic_2c,WBCIC-MI-2C,motor_imagery,SingLEM,CBraMod,foundation,cbramod,one_row_per_subject,0.0007715045817349164,0.0023164843826890547,51,0.7983077150458173,0.13667822677326935,0.784876835156173,0.11538205467628943,0.01343087988964706,0.04929004699175296,0.02,-0.007512562814,0.042499999999999996,-0.135,0.115,1,0,1,32,18,50,20,11,41,6,871.0,404.0,404.0,-2.255564938435444,0.02409789109179726,asymptotic,0.36627450980392157,0.2724866521611202,0.64,12,2,0.04819578218359452,13,True,singlem_higher
strict_mlp_neural,Table IV,wbcic_2c,WBCIC-MI-2C,motor_imagery,SingLEM,CodeBrain,foundation,codebrain,one_row_per_subject,0.0007715045817349164,0.0015518770322131559,51,0.7983077150458173,0.13667822677326935,0.7425155187703222,0.12226873346001456,0.0557921962755098,0.06386970658718182,0.06,0.02,0.0952386934675,-0.115,0.24,1,0,1,42,8,50,27,15,38,4,1136.0,139.0,139.0,-4.813421110210495,1.4836818668530597e-06,asymptotic,0.7819607843137255,0.8735314322973089,0.84,8,6,8.902091201118359e-06,13,True,singlem_higher
strict_mlp_neural,Table IV,wbcic_2c,WBCIC-MI-2C,motor_imagery,SingLEM,LUNA,foundation,luna_large,one_row_per_subject,0.0007715045817349164,0.0004985712878067261,51,0.7983077150458173,0.13667822677326935,0.5956049857128781,0.08212701775515688,0.20270272933294117,0.1129814316614843,0.22,0.1325,0.275,-0.045,0.465,1,0,1,49,1,50,42,7,15,3,1269.0,6.0,6.0,-6.096400554459169,1.0848338350344042e-09,asymptotic,0.9905882352941177,1.7941242764588115,0.98,5,9,9.763504515309637e-09,13,True,singlem_higher
strict_mlp_neural,Table IV,wbcic_2c,WBCIC-MI-2C,motor_imagery,SingLEM,MIRepNet,foundation,mirepnet,one_row_per_subject,0.0007715045817349164,0.001553847669711672,51,0.7983077150458173,0.13667822677326935,0.6172844615233029,0.10874461526803345,0.18102325352250978,0.16597014761306314,0.225,0.08499999999999999,0.3125,-0.42,0.435,0,0,0,46,5,51,40,7,18,5,1231.0,95.0,95.0,-5.32497724929131,1.0096567574041035e-07,asymptotic,0.8567119155354449,1.0906976713941408,0.9019607843137255,7,7,7.067597301828725e-07,13,True,singlem_higher
strict_mlp_neural,Table IV,wbcic_2c,WBCIC-MI-2C,motor_imagery,SingLEM,CSP,classical,csp,one_row_per_subject,0.0007715045817349164,0.0023036752389344883,51,0.7983077150458173,0.13667822677326935,0.5011769632476106,0.026102675093617887,0.2971307517981961,0.14073480413282397,0.335,0.1875,0.405,0.025,0.525,0,0,0,51,0,51,41,9,19,3,1326.0,0.0,0.0,-6.215018094271853,5.131873597230234e-10,asymptotic,1.0,2.111281240124279,1.0,1,13,6.671435676399304e-09,13,True,singlem_higher
strict_mlp_neural,Table IV,wbcic_2c,WBCIC-MI-2C,motor_imagery,SingLEM,Welch PSD,classical,welch_psd,one_row_per_subject,0.0007715045817349164,0.004658587052915664,51,0.7983077150458173,0.13667822677326935,0.5478465858705291,0.05097209479677538,0.2504611291752941,0.1364197196566687,0.28,0.1475,0.33999999999999997,-0.11,0.47,1,0,1,48,2,50,45,5,10,2,1266.0,9.0,9.0,-6.0672623315540894,1.3010894741902813e-09,asymptotic,0.9858823529411764,1.835959858337465,0.96,6,8,1.040871579352225e-08,13,True,singlem_higher
strict_mlp_neural,Table IV,wbcic_2c,WBCIC-MI-2C,motor_imagery,SingLEM,EEGNet,neural,eegnet,one_row_per_subject,0.0007715045817349164,0.0021667159326170804,51,0.7983077150458173,0.13667822677326935,0.7300783328406739,0.1334852594983707,0.06822938220513726,0.10683470401652154,0.07,0.0075,0.095,-0.125,0.39,0,0,0,40,11,51,30,11,32,6,1107.5,218.5,218.5,-4.168085627907292,3.07168550305495e-05,asymptotic,0.6704374057315233,0.6386443696664884,0.7843137254901961,10,4,0.000122867420122198,13,True,singlem_higher
strict_mlp_neural,Table IV,wbcic_2c,WBCIC-MI-2C,motor_imagery,SingLEM,EEGConformer,neural,eegconformer,one_row_per_subject,0.0007715045817349164,0.0014375800571571062,51,0.7983077150458173,0.13667822677326935,0.7190856241994285,0.11938065607071115,0.07922209084639216,0.09844036912822575,0.095,0.03,0.13,-0.21,0.41,3,0,3,42,6,48,30,13,31,3,1041.0,135.0,135.0,-4.647070518520693,3.3668209557756514e-06,asymptotic,0.7704081632653061,0.8047723870600243,0.875,9,5,1.6834104778878257e-05,13,True,singlem_higher
strict_mlp_neural,Table IV,wbcic_2c,WBCIC-MI-2C,motor_imagery,SingLEM,IFNetV2,neural,ifnetv2,one_row_per_subject,0.0007715045817349164,0.00335599566459166,51,0.7983077150458173,0.13667822677326935,0.7393664400433541,0.12221342816991486,0.05894127500247061,0.09461092279405707,0.055,-0.005,0.125,-0.185,0.315,1,0,1,36,14,50,28,16,38,5,1044.5,230.5,230.5,-3.9298916272280913,8.49841559809242e-05,asymptotic,0.6384313725490196,0.6229859435022123,0.72,11,3,0.0002549524679427726,13,True,singlem_higher
strict_mlp_neural,Table IV,atten_nback,N-back-2C,cognitive,SingLEM,BENDR,foundation,bendr,one_row_per_subject,0.0008547008546884172,0.0032193732193803726,26,0.827991452991453,0.09952469611431435,0.5687321937321937,0.060698555637979386,0.25925925925923077,0.08586683792132378,0.259259259259,0.21527777777774998,0.32175925925925003,0.009259259259,0.407407407407,0,0,0,26,0,26,19,5,12,3,351.0,0.0,0.0,-4.4593230541782125,8.22189177901451e-06,asymptotic,1.0,3.0193176496935785,1.0,1,12,9.866270134817412e-05,12,True,singlem_higher
strict_mlp_neural,Table IV,atten_nback,N-back-2C,cognitive,SingLEM,BIOT,foundation,biot,one_row_per_subject,0.0008547008546884172,0.0003418803418711036,26,0.827991452991453,0.09952469611431435,0.5811965811965812,0.08463217000432659,0.24679487179488463,0.11224551486952324,0.2546296296295,0.1828703703705,0.33101851851825004,-0.037037037037,0.388888888889,0,0,0,25,1,26,17,7,16,3,350.0,1.0,1.0,-4.434271682741656,9.238406601660837e-06,asymptotic,0.9943019943019943,2.1987058643881197,0.9615384615384616,2,11,0.00010162247261826921,12,True,singlem_higher
strict_mlp_neural,Table IV,atten_nback,N-back-2C,cognitive,SingLEM,LaBraM,foundation,labram,one_row_per_subject,0.0008547008546884172,0.0033903133903052662,26,0.827991452991453,0.09952469611431435,0.5968660968660969,0.07707934954584991,0.23112535612534615,0.1087237589308014,0.222222222222,0.175925925926,0.2916666666665,0.0,0.435185185185,1,0,1,25,0,25,19,5,11,3,325.0,0.0,0.0,-4.373956780427078,1.220145455994324e-05,asymptotic,1.0,2.125803581464184,1.0,3,10,0.0001220145455994324,12,True,singlem_higher
strict_mlp_neural,Table IV,atten_nback,N-back-2C,cognitive,SingLEM,CBraMod,foundation,cbramod,one_row_per_subject,0.0008547008546884172,0.0047008547008715595,26,0.827991452991453,0.09952469611431435,0.7585470085470086,0.11076870317485411,0.06944444444446153,0.1078614286549301,0.0694444444445,0.020833333333750002,0.12731481481499998,-0.175925925926,0.25,0,0,0,21,5,26,18,6,14,4,289.5,61.5,61.5,-2.8971219464803193,0.0037660333528828182,asymptotic,0.6495726495726496,0.6438301931511398,0.8076923076923077,10,3,0.014710568950682904,12,True,singlem_higher
strict_mlp_neural,Table IV,atten_nback,N-back-2C,cognitive,SingLEM,CodeBrain,foundation,codebrain,one_row_per_subject,0.0008547008546884172,0.0019658119658032547,26,0.827991452991453,0.09952469611431435,0.7831196581196581,0.11331678277007302,0.044871794871884606,0.08864520253258233,0.046296296296500006,-0.006944444444250001,0.0856481481485,-0.138888888889,0.333333333333,1,0,1,18,7,25,14,6,17,4,257.5,67.5,67.5,-2.559285258111496,0.01048876350935658,asymptotic,0.5846153846153846,0.5061954126100798,0.72,12,1,0.014710568950682904,12,True,singlem_higher
strict_mlp_neural,Table IV,atten_nback,N-back-2C,cognitive,SingLEM,CSBrain,foundation,csbrain,one_row_per_subject,0.0008547008546884172,0.00410256410256693,26,0.827991452991453,0.09952469611431435,0.7756410256410257,0.08128375387545583,0.05235042735046154,0.07434867193473962,0.055555555556,0.018518518519,0.09953703703725,-0.101851851852,0.194444444444,0,0,0,21,5,26,14,9,21,3,292.5,58.5,58.5,-2.973722121485791,0.002942113790136581,asymptotic,0.6666666666666666,0.7041205442971827,0.8076923076923077,8,5,0.014710568950682904,12,True,singlem_higher
strict_mlp_neural,Table IV,atten_nback,N-back-2C,cognitive,SingLEM,LUNA,foundation,luna_large,one_row_per_subject,0.0008547008546884172,0.003475783475771266,26,0.827991452991453,0.09952469611431435,0.6328347578347577,0.10488553783659758,0.19515669515665385,0.1337166064597038,0.185185185185,0.138888888889,0.277777777778,-0.138888888889,0.416666666667,0,0,0,24,2,26,17,6,15,4,341.5,9.5,9.5,-4.2191271125353955,2.4524998049800395e-05,asymptotic,0.9458689458689459,1.4594798680855348,0.9230769230769231,5,8,0.00019619998439840316,12,True,singlem_higher
strict_mlp_neural,Table IV,atten_nback,N-back-2C,cognitive,SingLEM,CSP,classical,csp,one_row_per_subject,0.0008547008546884172,0.001595441595441116,26,0.827991452991453,0.09952469611431435,0.5794159544159544,0.10146975726148276,0.24857549857553843,0.14290951571673566,0.2962962962965,0.17592592592625,0.36111111111075,-0.101851851852,0.407407407407,0,0,0,24,2,26,19,6,13,3,344.5,6.5,6.5,-4.293816428012444,1.7562770550488544e-05,asymptotic,0.9629629629629629,1.7393908119333763,0.9230769230769231,4,9,0.00015806493495439689,12,True,singlem_higher
strict_mlp_neural,Table IV,atten_nback,N-back-2C,cognitive,SingLEM,Welch PSD,classical,welch_psd,one_row_per_subject,0.0008547008546884172,0.001766381766387326,26,0.827991452991453,0.09952469611431435,0.6638176638176638,0.08609694151715996,0.16417378917373077,0.12648453692719594,0.1712962962965,0.10416666666675001,0.2430555555555,-0.212962962963,0.37962962963,0,0,0,24,2,26,21,5,10,2,332.0,19.0,19.0,-3.9755849217280894,7.020648511732644e-05,asymptotic,0.8917378917378918,1.2979751767461396,0.9230769230769231,7,6,0.00042123891070395864,12,True,singlem_higher
strict_mlp_neural,Table IV,atten_nback,N-back-2C,cognitive,SingLEM,EEGNet,neural,eegnet,one_row_per_subject,0.0008547008546884172,0.0011111111111148375,26,0.827991452991453,0.09952469611431435,0.7361111111111112,0.09505070482821362,0.0918803418805,0.06803750463164907,0.0972222222225,0.055555555556,0.12962962963,-0.046296296296,0.240740740741,1,0,1,23,2,25,16,7,16,4,317.0,8.0,8.0,-4.1601308173684,3.1806536264692625e-05,asymptotic,0.9507692307692308,1.35043668015067,0.92,6,7,0.00022264575385284838,12,True,singlem_higher
strict_mlp_neural,Table IV,atten_nback,N-back-2C,cognitive,SingLEM,EEGConformer,neural,eegconformer,one_row_per_subject,0.0008547008546884172,0.0034472934472944416,26,0.827991452991453,0.09952469611431435,0.777065527065527,0.10108882799240017,0.05092592592592307,0.11884359354067747,0.08796296296299999,-0.018518518519,0.13657407407424998,-0.361111111111,0.212962962963,0,0,0,17,9,26,16,8,18,3,281.0,70.0,70.0,-2.681000251895164,0.007340246068911146,asymptotic,0.6011396011396012,0.4285121680412018,0.6538461538461539,11,2,0.014710568950682904,12,True,singlem_higher
strict_mlp_neural,Table IV,atten_nback,N-back-2C,cognitive,SingLEM,IFNetV2,neural,ifnetv2,one_row_per_subject,0.0008547008546884172,0.004159544159534789,26,0.827991452991453,0.09952469611431435,0.7204415954415955,0.11932650596515454,0.10754985754976924,0.1587648856328746,0.10185185185199999,0.032407407407500005,0.22916666666625002,-0.277777777778,0.37962962963,0,0,0,21,5,26,18,7,15,3,291.0,60.0,60.0,-2.9346497476498854,0.0033392438236173475,asymptotic,0.6581196581196581,0.6774158978608521,0.8076923076923077,9,4,0.014710568950682904,12,True,singlem_higher
strict_mlp_neural,Table IV,atten_dsr,DSR-2C,cognitive,SingLEM,BENDR,foundation,bendr,one_row_per_subject,0.0024786324786418845,0.0037606837606816157,26,0.8386752136752136,0.09230225134328489,0.5443376068376068,0.06597081644926002,0.2943376068375385,0.08810585934057523,0.2916666666665,0.22569444444425,0.361111111111,0.152777777778,0.486111111111,0,0,0,26,0,26,15,8,19,3,351.0,0.0,0.0,-4.460403098529619,8.180564082211692e-06,asymptotic,1.0,3.3407268147714184,1.0,1,12,9.81667689865403e-05,12,True,singlem_higher
strict_mlp_neural,Table IV,atten_dsr,DSR-2C,cognitive,SingLEM,BIOT,foundation,biot,one_row_per_subject,0.0024786324786418845,0.00196581196581036,26,0.8386752136752136,0.09230225134328489,0.5956196581196581,0.09617105733902276,0.24305555555546152,0.11360058359273839,0.2152777777775,0.194444444444,0.3090277777775,0.0,0.541666666667,1,0,1,25,0,25,17,4,12,4,325.0,0.0,0.0,-4.376137069430032,1.2080106561372081e-05,asymptotic,1.0,2.1395625609356306,1.0,4,9,0.00010872095905234873,12,True,singlem_higher
strict_mlp_neural,Table IV,atten_dsr,DSR-2C,cognitive,SingLEM,LaBraM,foundation,labram,one_row_per_subject,0.0024786324786418845,0.00034188034188531446,26,0.8386752136752136,0.09230225134328489,0.6063034188034189,0.09051825302696763,0.2323717948717308,0.11409586154649888,0.24305555555549999,0.13541666666675,0.32986111111075,0.069444444444,0.458333333333,0,0,0,26,0,26,17,6,15,3,351.0,0.0,0.0,-4.460042996555228,8.194321201616957e-06,asymptotic,1.0,2.036636489019626,1.0,2,11,9.81667689865403e-05,12,True,singlem_higher
strict_mlp_neural,Table IV,atten_dsr,DSR-2C,cognitive,SingLEM,CBraMod,foundation,cbramod,one_row_per_subject,0.0024786324786418845,0.002222222222215464,26,0.8386752136752136,0.09230225134328489,0.7777777777777778,0.09844469525927417,0.060897435897500005,0.09718863888839308,0.055555555556,0.0,0.097222222222,-0.138888888889,0.305555555556,4,0,4,18,4,22,13,5,14,3,216.0,37.0,37.0,-2.9089352232568624,0.003626619944203412,asymptotic,0.7075098814229249,0.626590068489711,0.8181818181818182,11,2,0.008759817270812473,12,True,singlem_higher
strict_mlp_neural,Table IV,atten_dsr,DSR-2C,cognitive,SingLEM,CSBrain,foundation,csbrain,one_row_per_subject,0.0024786324786418845,0.0012820512820468366,26,0.8386752136752136,0.09230225134328489,0.7580128205128205,0.10723611574659841,0.08066239316234616,0.07637820438095934,0.083333333333,0.027777777778,0.13541666666675,-0.055555555556,0.236111111111,0,0,0,22,4,26,13,6,19,5,332.5,18.5,18.5,-3.9939284125250287,6.49874922376967e-05,asymptotic,0.8945868945868946,1.0560917714171196,0.8461538461538461,7,6,0.00038992495342618017,12,True,singlem_higher
strict_mlp_neural,Table IV,atten_dsr,DSR-2C,cognitive,SingLEM,LUNA,foundation,luna_large,one_row_per_subject,0.0024786324786418845,0.003247863247864302,26,0.8386752136752136,0.09230225134328489,0.6463675213675213,0.10238142563614579,0.19230769230776923,0.12364651850521619,0.1944444444445,0.111111111111,0.277777777778,-0.111111111111,0.430555555556,1,0,1,24,1,25,17,6,14,3,319.0,6.0,6.0,-4.213220033140159,2.5175559218511594e-05,asymptotic,0.963076923076923,1.5553021195631682,0.96,6,7,0.00018599794253408377,12,True,singlem_higher
