subject,best_val_f1,best_epoch,selection_epochs_run,refit_epochs,accuracy,f1_macro,precision_macro,recall_macro,kappa
sub-001,0.5128241295107534,42,72,42,0.445,0.4426451758680425,0.4440545214118604,0.445,-0.1100000000000001
sub-002,0.5166979362101314,5,35,5,0.515,0.4914943251815156,0.5184026499815974,0.515,0.030000000000000027
sub-003,0.5192979849781871,38,68,38,0.53,0.5252525252525253,0.53125,0.53,0.06000000000000005
sub-004,0.5288940011502588,23,53,23,0.545,0.54242614707731,0.5460358056265985,0.5449999999999999,0.08999999999999997
sub-005,0.5132446631564798,32,62,32,0.455,0.4519170333123822,0.4539641943734015,0.455,-0.09000000000000008
sub-006,0.5232749011246105,25,55,25,0.435,0.4126666493411991,0.4233400165113811,0.435,-0.1299999999999999
sub-007,0.5168955972214968,73,100,73,0.48,0.47575360419397117,0.47933030177759406,0.48,-0.040000000000000036
sub-008,0.5181477599893992,5,35,5,0.48,0.4025735294117647,0.4584717607973422,0.48,-0.040000000000000036
sub-009,0.5174564504446526,5,35,5,0.475,0.4637248142189535,0.47270444371656295,0.475,-0.050000000000000044
sub-010,0.527281485866842,31,61,31,0.465,0.43372760710222014,0.4550763701707098,0.46499999999999997,-0.07000000000000006
sub-011,0.5279202185169294,93,100,93,0.48,0.4747474747474747,0.47916666666666663,0.48,-0.040000000000000036
sub-012,0.5234255352398812,11,41,11,0.485,0.48498712467811694,0.484998499849985,0.485,-0.030000000000000027
sub-013,0.5066140789477642,2,32,2,0.505,0.5013975976429704,0.5051488003295233,0.505,0.010000000000000009
sub-014,0.5199692780337941,9,39,9,0.465,0.46197360150848527,0.4641943734015345,0.465,-0.07000000000000006
sub-015,0.525992415878654,76,100,76,0.515,0.5144051463042227,0.5150738619234247,0.515,0.030000000000000027
sub-016,0.5248670040661672,66,96,66,0.485,0.46240768287272627,0.4819689866570501,0.485,-0.030000000000000027
sub-017,0.5122072023732245,24,54,24,0.555,0.5289883834775476,0.5705942754460275,0.555,0.10999999999999999
sub-018,0.5088408644400786,43,73,43,0.455,0.4510337186170079,0.453660797034291,0.455,-0.09000000000000008
sub-019,0.5073427008456448,14,44,14,0.565,0.5647279549718573,0.5651629072681704,0.565,0.13
sub-020,0.5083435010002277,1,31,1,0.455,0.4356863658719681,0.44786235662148066,0.455,-0.09000000000000008
sub-021,0.5302869373501344,18,48,18,0.545,0.4983323685878883,0.5716674629718108,0.5449999999999999,0.08999999999999997
sub-022,0.5193877615346307,18,48,18,0.425,0.4185899542455573,0.4215399100324302,0.42500000000000004,-0.1499999999999999
sub-023,0.5347899887607668,10,40,10,0.46733668341708545,0.4160022148394242,0.4478234022846558,0.46585858585858586,-0.06848343632863929
sub-024,0.5154066362229781,62,92,62,0.53,0.4600183823529412,0.5622923588039868,0.53,0.06000000000000005
sub-025,0.5252066293212792,49,79,49,0.53,0.4986666666666667,0.54,0.53,0.06000000000000005
sub-026,0.5094329044375298,6,36,6,0.457286432160804,0.4158512720156555,0.43896976483762595,0.45595959595959595,-0.0883127405306865
sub-027,0.5082899707177164,28,58,28,0.525,0.44727272727272727,0.5571428571428572,0.525,0.050000000000000044
sub-028,0.5274210908362744,75,100,75,0.555,0.554899852466805,0.5550495445901311,0.5549999999999999,0.10999999999999999
