n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
26,70.44871794871794,7.938061508505746,69.4576778115654,8.680992278954937,72.9464636410557,7.694984872790061,70.44871794871794,7.938061508505748,0.40897435897435896,0.15876123017011493
