subject,best_params,validation_f1_macro,accuracy,f1_macro,precision_macro,recall_macro,kappa
VP001,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.7630147197899397,0.65,0.6327601282424948,0.6846785225718194,0.65,0.30000000000000004
VP002,"{""C"": 69.51927961775606, ""gamma"": ""scale""}",0.7999644381223329,0.7833333333333333,0.7818181818181819,0.7914285714285714,0.7833333333333333,0.5666666666666667
VP003,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.7432620172270075,0.6666666666666666,0.6336996336996337,0.7604166666666666,0.6666666666666666,0.33333333333333337
VP004,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.7664071190211346,0.5666666666666667,0.5647321428571428,0.5678733031674208,0.5666666666666667,0.1333333333333333
VP005,"{""C"": 33.59818286283781, ""gamma"": ""scale""}",0.7332859174964438,0.6333333333333333,0.6052631578947368,0.6863354037267081,0.6333333333333333,0.2666666666666667
VP006,"{""C"": 48.32930238571752, ""gamma"": ""scale""}",0.7798434442270059,0.8333333333333334,0.8325892857142857,0.839366515837104,0.8333333333333334,0.6666666666666667
VP007,"{""C"": 11.288378916846883, ""gamma"": ""scale""}",0.7230841090314617,0.75,0.7482517482517483,0.7571428571428571,0.75,0.5
VP008,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.7866571847637673,0.5333333333333333,0.52,0.5375000000000001,0.5333333333333333,0.06666666666666665
VP009,"{""C"": 69.51927961775606, ""gamma"": ""scale""}",0.719551282051282,0.6833333333333333,0.6825396825396826,0.6851851851851851,0.6833333333333333,0.3666666666666667
VP010,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.7764654856037101,0.6333333333333333,0.6052631578947368,0.6863354037267081,0.6333333333333333,0.2666666666666667
VP011,"{""C"": 69.51927961775606, ""gamma"": ""scale""}",0.74,0.6166666666666667,0.5739425748687866,0.6948051948051948,0.6166666666666667,0.23333333333333328
VP012,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.7133205920263123,0.7,0.699666295884316,0.7008928571428572,0.7,0.4
VP013,"{""C"": 69.51927961775606, ""gamma"": ""scale""}",0.7399537695590328,0.7166666666666667,0.7127569698676429,0.7291421856639249,0.7166666666666667,0.43333333333333335
VP014,"{""C"": 7.847599703514611, ""gamma"": ""scale""}",0.773172033446006,0.85,0.849624060150376,0.8535353535353536,0.8500000000000001,0.7
VP015,"{""C"": 33.59818286283781, ""gamma"": ""scale""}",0.8399715504978662,0.7333333333333333,0.7257142857142858,0.7625,0.7333333333333334,0.4666666666666667
VP016,"{""C"": 69.51927961775606, ""gamma"": ""scale""}",0.783273131425396,0.7833333333333333,0.7818181818181819,0.7914285714285714,0.7833333333333333,0.5666666666666667
VP017,"{""C"": 100.0, ""gamma"": ""scale""}",0.7599039615846338,0.6,0.5927601809954751,0.6076555023923444,0.6,0.19999999999999996
VP018,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.7732930298719772,0.6333333333333333,0.5875,0.74,0.6333333333333333,0.2666666666666667
VP019,"{""C"": 100.0, ""gamma"": ""scale""}",0.7594761925972118,0.75,0.7465502675302731,0.7643948296122209,0.75,0.5
VP020,"{""C"": 33.59818286283781, ""gamma"": ""scale""}",0.7966644073823043,0.8333333333333334,0.8331479421579533,0.8348214285714286,0.8333333333333334,0.6666666666666667
VP021,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.7433076640997434,0.65,0.6475524475524476,0.6542857142857144,0.6499999999999999,0.30000000000000004
VP022,"{""C"": 33.59818286283781, ""gamma"": ""scale""}",0.7466554069069737,0.7833333333333333,0.7757976430008624,0.8273427471116817,0.7833333333333333,0.5666666666666667
VP023,"{""C"": 23.357214690901213, ""gamma"": ""scale""}",0.7833309258991767,0.6333333333333333,0.6228571428571429,0.6499999999999999,0.6333333333333333,0.2666666666666667
VP024,"{""C"": 23.357214690901213, ""gamma"": ""scale""}",0.7798434442270059,0.7,0.7,0.7,0.7,0.4
VP025,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.7566639629329215,0.7333333333333333,0.7330367074527253,0.734375,0.7333333333333334,0.4666666666666667
VP026,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.7466554069069737,0.7333333333333333,0.7129186602870814,0.8260869565217391,0.7333333333333334,0.4666666666666667
