n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
11,64.20006080875646,14.351907284448142,63.9092001797952,14.405838283789985,65.46542722545269,13.865418490192063,64.20508111417203,14.350377973001184,0.4630048577376822,0.21527740020308617
