n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
51,55.39276142111521,6.893570955632578,54.54085611211214,7.27861343588429,55.73084395651357,7.303718357499359,55.38667640969431,6.895840357810146,0.10774025822401359,0.1379161828814281
