n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,kappa_mean,kappa_std
51,56.88417578086511,6.041715317644919,56.14683178008699,6.182689253904742,57.398686992167534,6.319635679282691,0.13761972240640843,0.12080917622570915
