subject,best_val_f1,best_epoch,selection_epochs_run,refit_epochs,accuracy,f1_macro,precision_macro,recall_macro,kappa
sub-001,0.8033819800335151,14,44,14,0.855,0.8548221571424997,0.8567480655210531,0.855,0.71
sub-002,0.8058133866645847,14,44,14,0.695,0.6915998887737304,0.7039962339156816,0.6950000000000001,0.39
sub-003,0.8059060585323297,13,43,13,0.945,0.9449325423643964,0.9471912370616018,0.9450000000000001,0.89
sub-004,0.8199954998874972,46,76,46,0.575,0.5747342088805503,0.575187969924812,0.575,0.15000000000000002
sub-005,0.8114045235400422,25,55,25,0.78,0.7762180856474418,0.8003003003003003,0.78,0.56
sub-006,0.809931385230068,13,43,13,0.875,0.8747463613817982,0.8780623046678093,0.875,0.75
sub-007,0.8128830519074421,30,60,30,0.745,0.7448405253283302,0.7456140350877193,0.745,0.49
sub-008,0.7937326775501049,29,59,29,0.91,0.9099189270343309,0.9114813327980731,0.9099999999999999,0.8200000000000001
sub-009,0.8204802079429256,25,55,25,0.77,0.7699079631852741,0.7704326923076923,0.77,0.54
sub-010,0.8164999541249885,30,60,30,0.795,0.794584032666149,0.7974090130053433,0.7949999999999999,0.5900000000000001
sub-011,0.8118628480162038,24,54,24,0.91,0.9097744360902256,0.9141414141414141,0.9099999999999999,0.8200000000000001
sub-012,0.807950835413866,18,48,18,0.52,0.5104039167686658,0.5217013888888888,0.52,0.040000000000000036
sub-013,0.8144554229153553,18,48,18,0.75,0.7479584635547938,0.7583712277800745,0.75,0.5
sub-014,0.8288658308113561,26,56,26,0.565,0.5601506610379433,0.5679987446385606,0.5650000000000001,0.13
sub-015,0.8189275710284114,35,65,35,0.775,0.7745434504872366,0.7772456900897269,0.7749999999999999,0.55
sub-016,0.8114656396128195,29,59,29,0.725,0.7224955220868337,0.7334267040149394,0.725,0.44999999999999996
sub-017,0.8084942069497603,21,51,21,0.73,0.7260551948051948,0.7440577249575552,0.73,0.45999999999999996
sub-018,0.8134055365528798,36,66,36,0.675,0.6749268585431722,0.6751576418776899,0.675,0.35
sub-019,0.8094789950592053,28,58,28,0.77,0.7694235588972431,0.7727272727272727,0.77,0.54
sub-020,0.8124793258456744,22,52,22,0.89,0.8896025692492975,0.895698051948052,0.8899999999999999,0.78
sub-021,0.801499553373995,28,58,28,0.88,0.8798076923076923,0.8824476650563606,0.88,0.76
sub-022,0.812483076597663,19,49,19,0.75,0.7487689679429204,0.7549979600163199,0.75,0.5
sub-023,0.8123017437168009,27,57,27,0.8743718592964824,0.8740538214222424,0.8775739041794088,0.8741414141414141,0.7486231115153352
sub-024,0.8089768862032306,18,48,18,0.945,0.9448331201885705,0.9504504504504505,0.9450000000000001,0.89
sub-025,0.8084344366859557,35,65,35,0.91,0.9097744360902256,0.9141414141414141,0.9099999999999999,0.8200000000000001
sub-026,0.799942183290971,17,47,17,0.8693467336683417,0.8675778050778051,0.8886523312752821,0.8687878787878788,0.7383961977955305
sub-027,0.806212758861823,22,52,22,0.72,0.7198879551820728,0.7203525641025641,0.72,0.43999999999999995
sub-028,0.807995199879997,13,43,13,0.845,0.8446854881134297,0.8478173202943845,0.845,0.69
sub-029,0.7998647085429751,26,56,26,0.645,0.6449911247781195,0.645014501450145,0.645,0.29000000000000004
sub-030,0.81147054227223,27,57,27,0.855,0.8541797611565054,0.8631713554987213,0.855,0.71
sub-031,0.803811462815766,13,43,13,0.85,0.8498648783905515,0.851264552388599,0.85,0.7
sub-032,0.8194313387665659,35,65,35,0.615,0.6145277965507747,0.6155662747462567,0.615,0.22999999999999998
sub-033,0.8034975928455124,30,60,30,0.85,0.8465473145780051,0.8846153846153846,0.85,0.7
sub-034,0.8168564154296969,38,68,38,0.59,0.5893429487179487,0.5905797101449275,0.5900000000000001,0.18000000000000005
sub-035,0.8099969599513592,32,62,32,0.915,0.9146393512590696,0.9221340657105076,0.915,0.83
sub-036,0.8184923313009975,21,51,21,0.82,0.8195488721804511,0.8232323232323232,0.8200000000000001,0.64
sub-037,0.8064697609001407,19,49,19,0.905,0.9048834822657756,0.9069942719324691,0.905,0.81
sub-038,0.8179910815629966,17,47,17,0.545,0.4557253506384761,0.6308519918580983,0.5449999999999999,0.08999999999999997
sub-039,0.8147463878049049,36,66,36,0.635,0.6345523266000851,0.635664757310823,0.635,0.27
sub-040,0.8204169877525886,14,44,14,0.755,0.7504519874716712,0.7750512350339769,0.755,0.51
sub-041,0.8192849038568155,27,57,27,0.945,0.9449656035021888,0.9461152882205515,0.9450000000000001,0.89
sub-042,0.807962360622682,30,60,30,0.765,0.7648530331457161,0.7656641604010025,0.765,0.53
sub-043,0.7923067933945553,39,69,39,0.95,0.9499549594635172,0.9516258530710557,0.95,0.9
sub-044,0.816496284049752,15,45,15,0.65,0.6491228070175439,0.6515151515151515,0.6499999999999999,0.30000000000000004
sub-045,0.8114656396128195,23,53,23,0.79,0.7874278773155178,0.8047498949138294,0.79,0.5800000000000001
sub-046,0.8103766974475153,19,49,19,0.93,0.9299929992999301,0.930172068827531,0.9299999999999999,0.86
sub-047,0.8034940556951848,33,63,33,0.795,0.7938403519798869,0.8017902813299232,0.7949999999999999,0.5900000000000001
sub-048,0.8044976050956625,18,48,18,0.855,0.8549093183239524,0.855889724310777,0.855,0.71
sub-049,0.8049968799500792,22,52,22,0.73,0.7175436761167486,0.7792617775619233,0.73,0.45999999999999996
sub-050,0.8164922467974272,29,59,29,0.835,0.8331605955661164,0.850455068521812,0.835,0.6699999999999999
sub-051,0.8264926693152785,34,64,34,0.755,0.7546995068959474,0.7562556526982213,0.755,0.51
