subject,best_params,validation_f1_macro,accuracy,f1_macro,precision_macro,recall_macro,kappa,valid,invalid_reason
VP001_B,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.8416361180783329,0.6527777777777778,0.6410767696909272,0.6756876663708962,,0.3055555555555556,True,
VP002_B,"{""C"": 33.59818286283781, ""gamma"": ""scale""}",0.8722182783419241,0.6111111111111112,0.5625,0.7,,0.2222222222222222,True,
VP003_B,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.8472210433722482,0.875,0.8747826086956522,0.8776223776223776,,0.75,True,
VP004_B,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.8805103781522334,0.8333333333333334,0.8328173374613003,0.8375,,0.6666666666666667,True,
VP005_B,"{""C"": 11.288378916846883, ""gamma"": ""scale""}",0.8666625513133122,0.8333333333333334,0.8328173374613003,0.8375,,0.6666666666666667,True,
VP006_B,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.858323494687131,0.8333333333333334,0.8321678321678322,0.8428571428571429,,0.6666666666666667,True,
VP007_B,"{""C"": 7.847599703514611, ""gamma"": ""scale""}",0.8553367747519396,0.8472222222222222,0.8447971781305115,0.8703703703703703,,0.6944444444444444,True,
VP008_B,"{""C"": 11.288378916846883, ""gamma"": ""scale""}",0.8163038099950519,0.9444444444444444,0.9442724458204335,0.95,,0.8888888888888888,True,
VP009_B,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.8610038610038611,0.9166666666666666,0.9164086687306501,0.921875,,0.8333333333333334,True,
VP010_B,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.8610725201444845,0.7777777777777778,0.7776061776061776,0.7786377708978328,,0.5555555555555556,True,
VP011_B,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.8609566184649611,0.6944444444444444,0.674074074074074,0.7592592592592593,,0.38888888888888884,True,
VP012_B,"{""C"": 16.23776739188721, ""gamma"": ""scale""}",0.8416654449494209,1.0,1.0,1.0,,1.0,True,
VP013_B,"{""C"": 7.847599703514611, ""gamma"": ""scale""}",0.8694434370635575,0.8888888888888888,0.8875,0.9090909090909092,,0.7777777777777778,True,
VP014_B,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.866600790513834,0.9722222222222222,0.9722007722007722,0.9736842105263157,,0.9444444444444444,True,
VP015_B,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.8194430512581116,0.875,0.8743942624539639,0.8823760818253343,,0.75,True,
VP016_B,"{""C"": 11.288378916846883, ""gamma"": ""scale""}",0.8333281891416402,0.9305555555555556,0.9304347826086956,0.9335664335664335,,0.8611111111111112,True,
VP017_B,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.858332240217903,0.7916666666666666,0.7896786757546251,0.8031275060144346,,0.5833333333333333,True,
VP018_B,"{""C"": 100.0, ""gamma"": ""scale""}",0.8300822507137938,0.8472222222222222,0.8447971781305115,0.8703703703703703,,0.6944444444444444,True,
VP019_B,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.8749758826934207,0.8888888888888888,0.8881118881118881,0.9,,0.7777777777777778,True,
VP020_B,"{""C"": 100.0, ""gamma"": ""scale""}",0.8916591429960414,0.8333333333333334,0.83125,0.8506493506493507,,0.6666666666666667,True,
VP021_B,"{""C"": 33.59818286283781, ""gamma"": ""scale""}",0.8415676464456953,0.9305555555555556,0.9305421570519004,0.930888030888031,,0.8611111111111112,True,
VP022_B,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.8666502037288555,0.8194444444444444,0.8194096083349411,0.8196911196911197,,0.6388888888888888,True,
VP023_B,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.8749990354863849,0.7916666666666666,0.791304347826087,0.7937062937062938,,0.5833333333333333,True,
VP024_B,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.8416556705326759,0.7916666666666666,0.7846460618145563,0.8354037267080745,,0.5833333333333333,True,
VP025_B,"{""C"": 16.23776739188721, ""gamma"": ""scale""}",0.8444252376836646,0.9861111111111112,0.9861084314103801,0.9864864864864865,,0.9722222222222222,True,
VP026_B,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.8692739760953713,0.8333333333333334,0.8333333333333334,0.8333333333333334,,0.6666666666666667,True,
