subject,best_val_f1,best_epoch,selection_epochs_run,refit_epochs,accuracy,f1_macro,precision_macro,recall_macro,kappa
sub-001,0.6393638378098967,48,78,48,0.72,0.7181964573268921,0.7257799671592775,0.72,0.43999999999999995
sub-002,0.6359868955282391,45,75,45,0.5,0.4975379358858406,0.5,0.5,0.0
sub-003,0.6184999046249762,21,51,21,0.515,0.5146966854283928,0.5150375939849624,0.515,0.030000000000000027
sub-004,0.6258863601021576,2,32,2,0.48,0.4625878462174452,0.47702205882352944,0.48,-0.040000000000000036
sub-005,0.6233258823891343,13,43,13,0.865,0.8640175266299011,0.8758624240551951,0.865,0.73
sub-006,0.607499116873013,27,57,27,0.695,0.6893381884851417,0.7103332973789235,0.6950000000000001,0.39
sub-007,0.6424977656110351,58,88,58,0.505,0.49581115836113165,0.5053931614712545,0.505,0.010000000000000009
sub-008,0.6344516562315365,12,42,12,0.6,0.5980303487086724,0.601999184006528,0.6000000000000001,0.19999999999999996
sub-009,0.6332798762457166,39,69,39,0.495,0.48937030764175027,0.4947693273354954,0.495,-0.010000000000000009
sub-010,0.631,68,98,68,0.49,0.48994899489948995,0.4899959983993597,0.49,-0.020000000000000018
sub-011,0.6367907914959017,60,90,60,0.805,0.8049561151259033,0.8052747472725452,0.8049999999999999,0.61
sub-012,0.6464992046232104,79,100,79,0.52,0.512987012987013,0.5212224108658743,0.52,0.040000000000000036
sub-013,0.6153952913680749,84,100,84,0.63,0.6276167471819646,0.6334154351395731,0.63,0.26
sub-014,0.6382459582241629,58,88,58,0.52,0.5198079231692677,0.5200320512820513,0.52,0.040000000000000036
sub-015,0.6329174064164437,32,62,32,0.62,0.6199619961996199,0.6200480192076832,0.62,0.24
sub-016,0.6294887920359591,52,82,52,0.61,0.6096486838154338,0.6103974307507025,0.61,0.21999999999999997
sub-017,0.616990424760619,57,87,57,0.6,0.5989974937343359,0.601010101010101,0.6000000000000001,0.19999999999999996
sub-018,0.6239712095133783,28,58,28,0.525,0.5249881247031176,0.525002500250025,0.525,0.050000000000000044
sub-019,0.6409967689709207,26,56,26,0.65,0.6477455716586151,0.6539408866995073,0.6499999999999999,0.30000000000000004
sub-020,0.6337711069418386,40,70,40,0.505,0.5048885999349854,0.5050045040536483,0.505,0.010000000000000009
sub-021,0.6479911997799945,71,100,71,0.68,0.6791979949874687,0.6818181818181819,0.6799999999999999,0.36
sub-022,0.6164976031100194,86,100,86,0.585,0.5844910014768091,0.5854185508994071,0.585,0.17000000000000004
