n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,kappa_mean,kappa_std
21,49.91071428571428,0.2187044413199258,34.01979025115593,3.1957180684826816,26.143058078731663,5.182432184111685,-0.0017857142857142794,0.004374088826398516
