n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,kappa_mean,kappa_std
26,52.95584045584045,5.765382452569185,52.7503931270219,5.7088476004080855,53.05183329423492,5.839157429308691,0.059116809116809124,0.11530764905138369
