channel,n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
C6,51,66.91634643807272,10.620942800552413,66.62460345998379,10.802827012936735,67.38042738941087,10.833968220098058,66.91305208952268,10.618863475811917,0.33829174088727954,0.2123966070598405
T7,51,68.22854468420533,9.790623984832093,67.8898510465763,10.021254231950937,68.82530723017175,9.973815064977925,68.23014458308576,9.788274077292932,0.3646000348781216,0.19577358204400977
T8,51,67.37653956054784,10.418318764539242,67.03024984708337,10.611107744856012,68.01258946244603,10.6994453835617,67.3731431966726,10.417718362436757,0.34748866442946397,0.20835919832042282
CP1,51,58.57990935067494,7.426121829530986,58.333228415656635,7.465307861675434,58.79064378281181,7.543176410176969,58.57922360863537,7.427320978581835,0.17158318593587688,0.1485436659735758
CP2,51,60.24889151640556,9.064424425179187,60.0345445164332,9.109642553812925,60.47445981482109,9.205237919198002,60.24668251138839,9.062621780248389,0.2049488679644968,0.18126506754524607
CP3,51,63.53182579564489,8.096293681753032,63.10875844734966,8.287887304015772,64.16893908047325,8.39961948119805,63.531491384432556,8.094553057036537,0.27063698114943113,0.16189930998148044
CP4,51,64.19031431668145,10.06828145053424,63.87794976842066,10.167481451536919,64.78128486460668,10.424105904249636,64.18686868686868,10.068250918785049,0.28375677400550176,0.20136498662699256
CP5,51,64.64030939008771,8.48835780465695,64.27063034606113,8.514655257143778,65.39519969289863,8.91080441982649,64.64101802337096,8.4867663683296,0.2928212918093034,0.16974467829771805
CP6,51,65.20061089762538,9.60425020617512,64.77376780285465,9.840254608803821,65.85030648290763,9.819016550117505,65.198752228164,9.603111413763244,0.30399038868793465,0.19207231944924902
TP7,51,64.31717410582323,8.10821704531937,63.87907721994351,8.241716486976205,65.07469636730018,8.526220200429405,64.3182808476926,8.107457854353132,0.28636147527653544,0.16215341794915786
TP8,51,64.59197950536999,9.423094783815609,64.26598710340421,9.540308382253459,65.13816283626014,9.807055228961802,64.58981976629036,9.422419319462378,0.29181126462929385,0.18845533555583383
Pz,51,65.58266824317667,12.606343473587886,64.93621571762101,13.219507343798467,66.3583824981302,12.738944024670658,65.58308575955635,12.606502368332976,0.3116580859535823,0.25212859297675433
P3,51,65.58202778598877,12.72821753959253,65.29932495852032,12.800569310864079,66.12703318381864,12.935204884362605,65.5837789661319,12.7268022270124,0.31167150577707053,0.25454327236505814
P4,51,67.52335205438959,12.689250984663495,67.25581088970226,12.949705482003893,67.78985108925079,12.826387739393985,67.52148940384234,12.688493946400065,0.35044638912784015,0.2537779065681876
P5,51,63.297861858311165,10.73323828389732,62.61172442514054,11.495323168928827,63.32414987873769,12.043918784013382,63.29867300455535,10.732631250225587,0.26597148347403,0.21465769933638754
P6,51,66.62040595132525,12.527757034139873,66.41913112349651,12.596642751449696,66.99281652139751,12.678858002673717,66.61715191126956,12.52862674571574,0.3323602007452002,0.25057601540923236
P7,51,63.03207212533255,9.639512679011835,62.64210838758122,9.807209924275046,63.54084004301781,9.903395520522881,63.03297682709448,9.63860695109513,0.26065807075479075,0.19277423477701455
P8,51,64.30732091831707,10.371187109248783,64.0288172692696,10.46988251008684,64.71116088481055,10.496975658765892,64.30510992275698,10.370291352557825,0.2861182652493864,0.2074127587058293
