channel,subject,best_params,validation_f1_macro,accuracy,f1_macro,precision_macro,recall_macro,kappa
F8,sub-001,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.7189898836358108,0.805,0.804995124878122,0.8050305030503051,0.805,0.61
FCz,sub-001,"{""C"": 0.42813323987193935, ""gamma"": ""scale""}",0.6414798332406197,0.67,0.6673051718923279,0.6756924348904505,0.6699999999999999,0.33999999999999997
FC1,sub-001,"{""C"": 48.32930238571752, ""gamma"": ""auto""}",0.6601838860600073,0.685,0.683218101822753,0.6892583120204603,0.685,0.37
FC2,sub-001,"{""C"": 1.2742749857031335, ""gamma"": ""auto""}",0.6634978968618555,0.675,0.6743405395926751,0.6764290755116443,0.675,0.35
FC3,sub-001,"{""C"": 33.59818286283781, ""gamma"": ""auto""}",0.6903568674619843,0.72,0.7186212440960708,0.7243982048143616,0.72,0.43999999999999995
FC4,sub-001,"{""C"": 33.59818286283781, ""gamma"": ""auto""}",0.6729839762148345,0.705,0.7044014128610436,0.706674059885069,0.7050000000000001,0.41000000000000003
FC5,sub-001,"{""C"": 1.8329807108324356, ""gamma"": ""auto""}",0.7008276767418034,0.765,0.7632897685779759,0.7728864174647307,0.765,0.53
FC6,sub-001,"{""C"": 0.8858667904100825, ""gamma"": ""auto""}",0.7119953919262708,0.79,0.7894736842105263,0.7929292929292929,0.79,0.5800000000000001
FT7,sub-001,"{""C"": 0.8858667904100825, ""gamma"": ""auto""}",0.7159118665417079,0.775,0.7729508817074093,0.7852993049071479,0.775,0.55
FT8,sub-001,"{""C"": 1.8329807108324356, ""gamma"": ""auto""}",0.7299392363281738,0.825,0.8247853620685339,0.8266003416742036,0.825,0.65
Cz,sub-001,"{""C"": 0.6158482110660264, ""gamma"": ""scale""}",0.6582450633449289,0.67,0.6697027324592133,0.6706142111601766,0.6699999999999999,0.33999999999999997
C1,sub-001,"{""C"": 100.0, ""gamma"": ""auto""}",0.6528163398437774,0.685,0.6849921248031201,0.6850185018501851,0.685,0.37
C2,sub-001,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.6482888854034634,0.7,0.6998799519807923,0.7003205128205128,0.7,0.4
C3,sub-001,"{""C"": 2.636650898730358, ""gamma"": ""auto""}",0.6599234827836262,0.685,0.683218101822753,0.6892583120204603,0.685,0.37
C4,sub-001,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.665,0.715,0.714935860568628,0.7151936743068762,0.715,0.43000000000000005
C5,sub-001,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.6809613963289558,0.74,0.7373737373737375,0.75,0.74,0.48
C6,sub-001,"{""C"": 1.2742749857031335, ""gamma"": ""auto""}",0.6889950239203828,0.775,0.7749493636068115,0.7752477229506556,0.775,0.55
T7,sub-001,"{""C"": 0.29763514416313175, ""gamma"": ""scale""}",0.6909950559208948,0.755,0.7522687631133245,0.7667643058897374,0.755,0.51
T8,sub-001,"{""C"": 7.847599703514611, ""gamma"": ""auto""}",0.6908636708788576,0.8,0.7999799979998,0.8001200480192077,0.8,0.6
CP1,sub-001,"{""C"": 2.636650898730358, ""gamma"": ""auto""}",0.5962576536566073,0.575,0.5719070282793182,0.5772320049428483,0.575,0.15000000000000002
CP2,sub-001,"{""C"": 1.2742749857031335, ""gamma"": ""auto""}",0.6179336822004416,0.625,0.6249906247656192,0.6250125012501251,0.625,0.25
CP3,sub-001,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.6406546691370407,0.71,0.7070707070707071,0.71875,0.71,0.42000000000000004
CP4,sub-001,"{""C"": 33.59818286283781, ""gamma"": ""auto""}",0.6484682742617521,0.72,0.719551282051282,0.7214170692431562,0.72,0.43999999999999995
CP5,sub-001,"{""C"": 1.2742749857031335, ""gamma"": ""auto""}",0.6539415161162236,0.75,0.7479584635547938,0.7583712277800745,0.75,0.5
CP6,sub-001,"{""C"": 100.0, ""gamma"": ""auto""}",0.6648226912036468,0.705,0.6986644194182691,0.7238235615241838,0.7050000000000001,0.41000000000000003
TP7,sub-001,"{""C"": 0.29763514416313175, ""gamma"": ""scale""}",0.637963796379638,0.775,0.7737272155876807,0.7813299232736572,0.7749999999999999,0.55
TP8,sub-001,"{""C"": 69.51927961775606, ""gamma"": ""auto""}",0.6669147301709237,0.72,0.7159090909090908,0.733446519524618,0.72,0.43999999999999995
Pz,sub-001,"{""C"": 1.2742749857031335, ""gamma"": ""auto""}",0.6403013564240851,0.71,0.7098839535814325,0.7103365384615384,0.71,0.42000000000000004
P3,sub-001,"{""C"": 0.42813323987193935, ""gamma"": ""auto""}",0.6522912878455293,0.68,0.6784242789669379,0.6835985312117503,0.6799999999999999,0.36
P4,sub-001,"{""C"": 2.636650898730358, ""gamma"": ""auto""}",0.6769883715813769,0.715,0.7129258895520133,0.7213984141694985,0.7150000000000001,0.43000000000000005
P5,sub-001,"{""C"": 69.51927961775606, ""gamma"": ""auto""}",0.6332974885380451,0.725,0.7246627118219819,0.7261079288513717,0.725,0.44999999999999996
P6,sub-001,"{""C"": 1.8329807108324356, ""gamma"": ""auto""}",0.6774999193749798,0.725,0.7213143827113577,0.7375673107380425,0.725,0.44999999999999996
P7,sub-001,"{""C"": 5.455594781168517, ""gamma"": ""auto""}",0.6279270737064464,0.73,0.7297567811029927,0.7308309915696507,0.73,0.45999999999999996
P8,sub-001,"{""C"": 48.32930238571752, ""gamma"": ""auto""}",0.6574279742315822,0.685,0.678234888531372,0.7019871164974343,0.685,0.37
POz,sub-001,"{""C"": 2.636650898730358, ""gamma"": ""auto""}",0.6516206148495711,0.715,0.714935860568628,0.7151936743068762,0.715,0.43000000000000005
PO3,sub-001,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.6349941599065585,0.69,0.6897207486738064,0.690686471296668,0.69,0.38
PO4,sub-001,"{""C"": 16.23776739188721, ""gamma"": ""auto""}",0.683277581681736,0.695,0.6946259167480163,0.6959602050045222,0.6950000000000001,0.39
PO5,sub-001,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.6373475953269361,0.71,0.7097387648883995,0.7107587314331594,0.71,0.42000000000000004
PO6,sub-001,"{""C"": 7.847599703514611, ""gamma"": ""auto""}",0.6644086352509471,0.675,0.6743405395926751,0.6764290755116443,0.675,0.35
PO7,sub-001,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.6248345520374485,0.675,0.6740138920233707,0.6771434355704019,0.675,0.35
PO8,sub-001,"{""C"": 48.32930238571752, ""gamma"": ""auto""}",0.6484928819808602,0.68,0.6760805749569794,0.6891551071878941,0.6799999999999999,0.36
Oz,sub-001,"{""C"": 11.288378916846883, ""gamma"": ""auto""}",0.6035940803382664,0.675,0.6749268585431722,0.6751576418776899,0.675,0.35
O1,sub-001,"{""C"": 0.14384498882876628, ""gamma"": ""scale""}",0.6007300935432353,0.675,0.6740138920233707,0.6771434355704019,0.675,0.35
O2,sub-001,"{""C"": 16.23776739188721, ""gamma"": ""auto""}",0.6373621069411644,0.71,0.7085720028137876,0.7141982864137086,0.71,0.42000000000000004
Fpz,sub-002,"{""C"": 0.29763514416313175, ""gamma"": ""scale""}",0.5968834993313068,0.56,0.5596036432789511,0.5602167804094741,0.56,0.12
Fp1,sub-002,"{""C"": 0.29763514416313175, ""gamma"": ""scale""}",0.6379768305171531,0.595,0.5949898747468687,0.595009500950095,0.595,0.18999999999999995
Fp2,sub-002,"{""C"": 0.29763514416313175, ""gamma"": ""auto""}",0.6053175580412045,0.525,0.5235587652649264,0.525306205081486,0.5249999999999999,0.050000000000000044
AF3,sub-002,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.63996399639964,0.575,0.5749043534795328,0.5750675608047242,0.575,0.15000000000000002
AF4,sub-002,"{""C"": 0.42813323987193935, ""gamma"": ""auto""}",0.631499907874977,0.53,0.5276856597326902,0.5305997552019583,0.53,0.06000000000000005
AF7,sub-002,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.680450070323488,0.63,0.6262626262626263,0.6354166666666666,0.63,0.26
AF8,sub-002,"{""C"": 0.8858667904100825, ""gamma"": ""auto""}",0.6804992811233825,0.545,0.544897601960441,0.5450405364828346,0.545,0.08999999999999997
Fz,sub-002,"{""C"": 0.14384498882876628, ""gamma"": ""scale""}",0.6119530463186045,0.55,0.5483741469289443,0.5507305194805194,0.55,0.09999999999999998
F1,sub-002,"{""C"": 0.42813323987193935, ""gamma"": ""scale""}",0.6434977718610742,0.635,0.6349908747718693,0.635013501350135,0.635,0.27
F2,sub-002,"{""C"": 16.23776739188721, ""gamma"": ""auto""}",0.6462126362137646,0.595,0.5949088544922607,0.5950855770193173,0.595,0.18999999999999995
F3,sub-002,"{""C"": 1.2742749857031335, ""gamma"": ""auto""}",0.6743201432991369,0.605,0.6049901247531189,0.605010501050105,0.605,0.20999999999999996
F4,sub-002,"{""C"": 0.42813323987193935, ""gamma"": ""auto""}",0.6684760473944242,0.545,0.54242614707731,0.5460358056265985,0.5449999999999999,0.08999999999999997
F5,sub-002,"{""C"": 7.847599703514611, ""gamma"": ""auto""}",0.700397461031038,0.625,0.6247654784240151,0.62531328320802,0.625,0.25
F6,sub-002,"{""C"": 2.636650898730358, ""gamma"": ""auto""}",0.703999703999704,0.605,0.6049901247531189,0.605010501050105,0.605,0.20999999999999996
F7,sub-002,"{""C"": 7.847599703514611, ""gamma"": ""auto""}",0.7133135821567975,0.63,0.6269785260610949,0.6343530384456387,0.63,0.26
F8,sub-002,"{""C"": 3.79269019073225, ""gamma"": ""auto""}",0.7229930748268707,0.61,0.609375,0.6107085346215781,0.61,0.21999999999999997
FCz,sub-002,"{""C"": 0.20691380811147897, ""gamma"": ""scale""}",0.6488300337363284,0.605,0.6049901247531189,0.605010501050105,0.605,0.20999999999999996
FC1,sub-002,"{""C"": 1.2742749857031335, ""gamma"": ""auto""}",0.6527079273669156,0.565,0.5644664714274987,0.5653200683348407,0.565,0.13
FC2,sub-002,"{""C"": 100.0, ""gamma"": ""auto""}",0.6673981406805835,0.6,0.5999599959995999,0.6000400160064026,0.6,0.19999999999999996
FC3,sub-002,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.6849193393508739,0.62,0.6198479391756703,0.6201923076923077,0.62,0.24
FC4,sub-002,"{""C"": 33.59818286283781, ""gamma"": ""auto""}",0.6819949119185906,0.59,0.5879811074263892,0.5917992656058751,0.5900000000000001,0.18000000000000005
FC5,sub-002,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.7073647293461403,0.595,0.5927089880578253,0.5971867007672634,0.595,0.18999999999999995
FC6,sub-002,"{""C"": 0.8858667904100825, ""gamma"": ""auto""}",0.7104391198249431,0.64,0.63996399639964,0.6400560224089635,0.64,0.28
FT7,sub-002,"{""C"": 16.23776739188721, ""gamma"": ""auto""}",0.7302490641919646,0.615,0.6133664733499034,0.6169769097752009,0.615,0.22999999999999998
FT8,sub-002,"{""C"": 1.8329807108324356, ""gamma"": ""auto""}",0.7324999331249833,0.635,0.6345523266000851,0.635664757310823,0.635,0.27
Cz,sub-002,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.6552930896770787,0.645,0.6449201070240804,0.6451306175558003,0.645,0.29000000000000004
C1,sub-002,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.6423776037348783,0.625,0.6245400615754299,0.6256155160285398,0.625,0.25
C2,sub-002,"{""C"": 69.51927961775606, ""gamma"": ""auto""}",0.6644958900746534,0.615,0.6147592245153221,0.6152882205513786,0.615,0.22999999999999998
C3,sub-002,"{""C"": 0.29763514416313175, ""gamma"": ""auto""}",0.6522557966331857,0.615,0.614990374759369,0.6150115011501149,0.615,0.22999999999999998
C4,sub-002,"{""C"": 0.8858667904100825, ""gamma"": ""auto""}",0.655965596559656,0.6,0.5989974937343359,0.601010101010101,0.6000000000000001,0.19999999999999996
C5,sub-002,"{""C"": 23.357214690901213, ""gamma"": ""auto""}",0.6883815070680627,0.58,0.5796216594935442,0.5802890405459655,0.5800000000000001,0.16000000000000003
C6,sub-002,"{""C"": 48.32930238571752, ""gamma"": ""auto""}",0.6869846622484501,0.64,0.6376811594202898,0.6436781609195402,0.64,0.28
T7,sub-002,"{""C"": 1.8329807108324356, ""gamma"": ""auto""}",0.6974405676095099,0.595,0.5945032665014642,0.5954677921816902,0.595,0.18999999999999995
T8,sub-002,"{""C"": 69.51927961775606, ""gamma"": ""auto""}",0.6954993148734585,0.595,0.5947467166979362,0.5952380952380952,0.595,0.18999999999999995
CP1,sub-002,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.6116022807354731,0.555,0.5549888747218681,0.555005500550055,0.555,0.10999999999999999
CP2,sub-002,"{""C"": 0.14384498882876628, ""gamma"": ""scale""}",0.6220236553116065,0.59,0.5879811074263892,0.5917992656058751,0.5900000000000001,0.18000000000000005
CP3,sub-002,"{""C"": 3.79269019073225, ""gamma"": ""auto""}",0.6573950772424055,0.54,0.5388471177944862,0.5404040404040404,0.54,0.07999999999999996
CP4,sub-002,"{""C"": 69.51927961775606, ""gamma"": ""auto""}",0.6564277639373678,0.56,0.5564068958564372,0.5620090946672178,0.56,0.12
CP5,sub-002,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.6672103898417598,0.545,0.5447154471544715,0.5451127819548872,0.5449999999999999,0.08999999999999997
CP6,sub-002,"{""C"": 11.288378916846883, ""gamma"": ""auto""}",0.6653975279929478,0.585,0.5826524198617222,0.5869565217391304,0.585,0.17000000000000004
TP7,sub-002,"{""C"": 0.14384498882876628, ""gamma"": ""scale""}",0.6474637924282834,0.58,0.5793269230769231,0.5805152979066023,0.5800000000000001,0.16000000000000003
TP8,sub-002,"{""C"": 5.455594781168517, ""gamma"": ""auto""}",0.6704900323234777,0.62,0.6196576919227305,0.6204335608189482,0.62,0.24
Pz,sub-002,"{""C"": 0.6158482110660264, ""gamma"": ""scale""}",0.66302613049601,0.605,0.6033240440862644,0.6068050045773574,0.605,0.20999999999999996
P3,sub-002,"{""C"": 33.59818286283781, ""gamma"": ""auto""}",0.6709259583406266,0.59,0.5899589958995899,0.5900360144057624,0.59,0.18000000000000005
P4,sub-002,"{""C"": 16.23776739188721, ""gamma"": ""auto""}",0.6839288839988997,0.62,0.6198479391756703,0.6201923076923077,0.62,0.24
P5,sub-002,"{""C"": 48.32930238571752, ""gamma"": ""auto""}",0.6424741687586928,0.545,0.5447154471544715,0.5451127819548872,0.5449999999999999,0.08999999999999997
P6,sub-002,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.6757636316875002,0.665,0.6647904940587868,0.6654135338345865,0.665,0.32999999999999996
P7,sub-002,"{""C"": 69.51927961775606, ""gamma"": ""auto""}",0.6534805082785906,0.57,0.5693108974358975,0.570450885668277,0.5700000000000001,0.14
P8,sub-002,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.6512906872350128,0.655,0.6549913747843696,0.6550155015501551,0.655,0.31000000000000005
POz,sub-002,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.670439937678642,0.63,0.6296667000300271,0.6304696908871938,0.63,0.26
PO3,sub-002,"{""C"": 11.288378916846883, ""gamma"": ""auto""}",0.661890452506612,0.6,0.5980303487086724,0.601999184006528,0.6000000000000001,0.19999999999999996
PO4,sub-002,"{""C"": 1.2742749857031335, ""gamma"": ""auto""}",0.6814578728036782,0.65,0.6482765551200884,0.652998776009792,0.6499999999999999,0.30000000000000004
PO5,sub-002,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.6618779379355948,0.605,0.6049901247531189,0.605010501050105,0.605,0.20999999999999996
PO6,sub-002,"{""C"": 33.59818286283781, ""gamma"": ""auto""}",0.6708258668835814,0.62,0.62,0.62,0.62,0.24
PO7,sub-002,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.640474024248252,0.58,0.5796216594935442,0.5802890405459655,0.5800000000000001,0.16000000000000003
PO8,sub-002,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.6624188961397975,0.63,0.6296667000300271,0.6304696908871938,0.63,0.26
Oz,sub-002,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.6244315526504706,0.605,0.6049111049986247,0.6050945851266138,0.605,0.20999999999999996
O1,sub-002,"{""C"": 5.455594781168517, ""gamma"": ""scale""}",0.6184991416230687,0.565,0.5636801324005115,0.5657961332118635,0.565,0.13
O2,sub-002,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.6423904820851386,0.62,0.6198479391756703,0.6201923076923077,0.62,0.24
Fpz,sub-003,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.5878182278384768,0.55,0.5498199279711885,0.5500801282051282,0.55,0.09999999999999998
Fp1,sub-003,"{""C"": 0.42813323987193935, ""gamma"": ""scale""}",0.6482529856591792,0.61,0.5969408846630839,0.6263786764705883,0.61,0.21999999999999997
Fp2,sub-003,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.6134975843599022,0.605,0.5997061133490411,0.6108647450110865,0.605,0.20999999999999996
AF3,sub-003,"{""C"": 1.8329807108324356, ""gamma"": ""auto""}",0.6403036278234662,0.705,0.7049926248156204,0.705020502050205,0.705,0.41000000000000003
AF4,sub-003,"{""C"": 0.20691380811147897, ""gamma"": ""scale""}",0.6274258743189978,0.595,0.5836652874508493,0.6066098081023454,0.595,0.18999999999999995
AF7,sub-003,"{""C"": 0.8858667904100825, ""gamma"": ""auto""}",0.6738247356589981,0.785,0.7849946248656217,0.785028502850285,0.785,0.5700000000000001
AF8,sub-003,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.6844961350776546,0.745,0.7439180537772088,0.7492116773471671,0.7450000000000001,0.49
Fz,sub-003,"{""C"": 16.23776739188721, ""gamma"": ""auto""}",0.6019647102112595,0.645,0.6449201070240804,0.6451306175558003,0.645,0.29000000000000004
F1,sub-003,"{""C"": 0.42813323987193935, ""gamma"": ""auto""}",0.6430607316351358,0.685,0.684044233807267,0.6872659176029963,0.685,0.37
F2,sub-003,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.6504957185725525,0.665,0.664320248503219,0.6663474140538361,0.665,0.32999999999999996
F3,sub-003,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.6659435444590136,0.725,0.7238331952499311,0.72886786695148,0.7250000000000001,0.44999999999999996
F4,sub-003,"{""C"": 2.636650898730358, ""gamma"": ""auto""}",0.673967396739674,0.63,0.6286631874749097,0.6318993506493507,0.6299999999999999,0.26
F5,sub-003,"{""C"": 2.636650898730358, ""gamma"": ""auto""}",0.6856148782258267,0.765,0.7648530331457161,0.7656641604010025,0.765,0.53
F6,sub-003,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.6999807987711213,0.825,0.8247853620685339,0.8266003416742036,0.825,0.65
F7,sub-003,"{""C"": 2.636650898730358, ""gamma"": ""auto""}",0.6968663180462584,0.855,0.8547057792028858,0.8578989817521927,0.855,0.71
F8,sub-003,"{""C"": 2.636650898730358, ""gamma"": ""auto""}",0.719498246864043,0.83,0.8297275641025641,0.8321256038647343,0.8300000000000001,0.6599999999999999
FCz,sub-003,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.6343880313345962,0.675,0.67499187479687,0.675017501750175,0.675,0.35
FC1,sub-003,"{""C"": 69.51927961775606, ""gamma"": ""auto""}",0.650536792033041,0.695,0.6940745755911633,0.6973883996355906,0.6950000000000001,0.39
FC2,sub-003,"{""C"": 0.42813323987193935, ""gamma"": ""scale""}",0.6501304502881169,0.705,0.7041049173750595,0.707510881668185,0.7050000000000001,0.41000000000000003
FC3,sub-003,"{""C"": 2.636650898730358, ""gamma"": ""auto""}",0.6851466558345103,0.745,0.7439180537772088,0.7492116773471671,0.7450000000000001,0.49
FC4,sub-003,"{""C"": 0.8858667904100825, ""gamma"": ""auto""}",0.6816941080378243,0.735,0.7338756245135698,0.7390397721493236,0.7350000000000001,0.47
FC5,sub-003,"{""C"": 0.6158482110660264, ""gamma"": ""auto""}",0.6941965665431524,0.895,0.894681411269089,0.8998380402874785,0.895,0.79
FC6,sub-003,"{""C"": 11.288378916846883, ""gamma"": ""auto""}",0.7064940565046443,0.805,0.8047608320192235,0.8065018591096372,0.8049999999999999,0.61
FT7,sub-003,"{""C"": 33.59818286283781, ""gamma"": ""auto""}",0.7171826081820323,0.855,0.8545600441335038,0.8593481121571009,0.855,0.71
FT8,sub-003,"{""C"": 16.23776739188721, ""gamma"": ""auto""}",0.7129586660479108,0.845,0.8446854881134297,0.8478173202943845,0.845,0.69
Cz,sub-003,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.6432776372153611,0.65,0.6494391025641025,0.6509661835748792,0.6499999999999999,0.30000000000000004
C1,sub-003,"{""C"": 0.42813323987193935, ""gamma"": ""scale""}",0.646283724542198,0.73,0.7290244881573664,0.7333603896103896,0.73,0.45999999999999996
C2,sub-003,"{""C"": 1.8329807108324356, ""gamma"": ""auto""}",0.6500078235017994,0.635,0.6316758747697975,0.6400560224089635,0.635,0.27
C3,sub-003,"{""C"": 5.455594781168517, ""gamma"": ""auto""}",0.6584896693124966,0.82,0.818840579710145,0.8284072249589491,0.8200000000000001,0.64
C4,sub-003,"{""C"": 69.51927961775606, ""gamma"": ""auto""}",0.6609986439945761,0.7,0.6995192307692308,0.7012882447665056,0.7,0.4
C5,sub-003,"{""C"": 3.79269019073225, ""gamma"": ""auto""}",0.6703331061349809,0.845,0.8446854881134297,0.8478173202943845,0.845,0.69
C6,sub-003,"{""C"": 1.2742749857031335, ""gamma"": ""auto""}",0.6764934489923421,0.765,0.7645231593977806,0.7671640286319186,0.765,0.53
T7,sub-003,"{""C"": 0.20691380811147897, ""gamma"": ""scale""}",0.6784413959444109,0.87,0.8697916666666667,0.8723832528180354,0.87,0.74
T8,sub-003,"{""C"": 0.8858667904100825, ""gamma"": ""auto""}",0.6843673553810989,0.72,0.7186212440960708,0.7243982048143616,0.72,0.43999999999999995
CP1,sub-003,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.5894457041943797,0.74,0.7398959583833533,0.7403846153846154,0.74,0.48
CP2,sub-003,"{""C"": 7.847599703514611, ""gamma"": ""auto""}",0.6289866435191667,0.495,0.4948863494286215,0.4949954959463517,0.495,-0.010000000000000009
CP3,sub-003,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.628311832865388,0.785,0.7843476516462298,0.7884907379289402,0.7849999999999999,0.5700000000000001
CP4,sub-003,"{""C"": 23.357214690901213, ""gamma"": ""auto""}",0.655239274701493,0.635,0.6345523266000851,0.635664757310823,0.635,0.27
CP5,sub-003,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.633906280007682,0.86,0.859873886497848,0.8613006824568447,0.86,0.72
CP6,sub-003,"{""C"": 1.2742749857031335, ""gamma"": ""auto""}",0.6624553597213232,0.65,0.64996499649965,0.6500600240096038,0.65,0.30000000000000004
TP7,sub-003,"{""C"": 0.20691380811147897, ""gamma"": ""scale""}",0.6368398463722502,0.845,0.8449961249031226,0.845034503450345,0.845,0.69
TP8,sub-003,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.665914474105371,0.62,0.6193910256410255,0.6207729468599035,0.62,0.24
Pz,sub-003,"{""C"": 69.51927961775606, ""gamma"": ""auto""}",0.6669804061787403,0.725,0.7249931248281207,0.725022502250225,0.725,0.44999999999999996
P3,sub-003,"{""C"": 0.6158482110660264, ""gamma"": ""auto""}",0.6504999126249782,0.75,0.7498999599839936,0.750400641025641,0.75,0.5
P4,sub-003,"{""C"": 1.8329807108324356, ""gamma"": ""auto""}",0.6814960983272045,0.765,0.7649941248531213,0.765026502650265,0.765,0.53
P5,sub-003,"{""C"": 0.14384498882876628, ""gamma"": ""scale""}",0.6260017408192063,0.73,0.7298919567827131,0.7303685897435898,0.73,0.45999999999999996
P6,sub-003,"{""C"": 11.288378916846883, ""gamma"": ""auto""}",0.6859971739745658,0.745,0.744993624840621,0.7450245024502451,0.745,0.49
P7,sub-003,"{""C"": 0.14384498882876628, ""gamma"": ""auto""}",0.6183693869226743,0.735,0.7346749768466372,0.7361571701336549,0.735,0.47
P8,sub-003,"{""C"": 0.8858667904100825, ""gamma"": ""auto""}",0.6634857822743011,0.72,0.7198879551820728,0.7203525641025641,0.72,0.43999999999999995
POz,sub-003,"{""C"": 100.0, ""gamma"": ""auto""}",0.6582125216498813,0.835,0.8348968105065666,0.8358395989974937,0.835,0.6699999999999999
PO3,sub-003,"{""C"": 0.29763514416313175, ""gamma"": ""auto""}",0.6559721337428331,0.74,0.7399739973997399,0.7400960384153662,0.74,0.48
PO4,sub-003,"{""C"": 48.32930238571752, ""gamma"": ""auto""}",0.678180674774545,0.815,0.8148843026891808,0.8157894736842106,0.815,0.63
PO5,sub-003,"{""C"": 0.20691380811147897, ""gamma"": ""auto""}",0.637999637999638,0.705,0.7048155096935584,0.7055137844611529,0.7050000000000001,0.41000000000000003
PO6,sub-003,"{""C"": 11.288378916846883, ""gamma"": ""auto""}",0.6729790706605223,0.805,0.804172629359042,0.8102431085342284,0.8049999999999999,0.61
PO7,sub-003,"{""C"": 69.51927961775606, ""gamma"": ""auto""}",0.6244210345225083,0.765,0.7647117719206027,0.7663048939805044,0.765,0.53
