n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
26,66.72008547008546,11.95723326486639,65.50459481592029,13.120629463979983,67.9685741001403,12.058872003461628,66.72008547008546,11.957233264866389,0.33440170940170943,0.23914466529732778
