n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,kappa_mean,kappa_std
26,82.33618233618233,9.731284193905983,81.64940456142033,11.902928103293327,82.4893774045605,11.350781637672895,0.6467236467236468,0.19462568387811968
