n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
11,38.28306476132563,5.388255379697969,30.545806490558252,10.564716463515849,38.95808589709828,12.66227173744917,38.27272727272727,5.397156003794306,0.07409547738693467,0.08095336317234704
