channel,subject,best_params,validation_f1_macro,accuracy,f1_macro,precision_macro,recall_macro,kappa
C3,VP007,"{""C"": 100.0, ""gamma"": ""auto""}",0.7999938269699682,0.6944444444444444,0.690625,0.7045454545454546,0.6944444444444444,0.38888888888888884
Cz,VP007,"{""C"": 0.8858667904100825, ""gamma"": ""scale""}",0.7740778331306026,0.7083333333333334,0.6812144212523719,0.8157894736842105,0.7083333333333334,0.41666666666666663
CP5,VP007,"{""C"": 16.23776739188721, ""gamma"": ""scale""}",0.7996970727334549,0.6666666666666666,0.6601101494885917,0.6806020066889632,0.6666666666666667,0.33333333333333337
CP1,VP007,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.7794921496414033,0.6944444444444444,0.6688963210702341,0.78125,0.6944444444444444,0.38888888888888884
P7,VP007,"{""C"": 1.2742749857031335, ""gamma"": ""scale""}",0.7294512322675117,0.5694444444444444,0.5294117647058824,0.6052631578947368,0.5694444444444444,0.13888888888888884
P3,VP007,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.7386872586872587,0.5972222222222222,0.5836490528414755,0.6118012422360248,0.5972222222222222,0.19444444444444442
Pz,VP007,"{""C"": 23.357214690901213, ""gamma"": ""scale""}",0.7267573344899161,0.6666666666666666,0.6535685645549318,0.6963636363636363,0.6666666666666667,0.33333333333333337
POz,VP007,"{""C"": 2.636650898730358, ""gamma"": ""scale""}",0.7102167182662539,0.6527777777777778,0.626788306033589,0.7117647058823529,0.6527777777777778,0.3055555555555556
O1,VP007,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.6633043478260869,0.5694444444444444,0.5104189515244572,0.6341281669150522,0.5694444444444444,0.13888888888888884
Fp2,VP007,"{""C"": 3.79269019073225, ""gamma"": ""auto""}",0.8775926555593335,0.875,0.8747826086956522,0.8776223776223776,0.875,0.75
AF6,VP007,"{""C"": 5.455594781168517, ""gamma"": ""auto""}",0.8106377053745475,0.8611111111111112,0.8610038610038611,0.8622291021671826,0.8611111111111112,0.7222222222222222
F2,VP007,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.8082608393605607,0.7916666666666666,0.7906571040899399,0.7974036191974823,0.7916666666666667,0.5833333333333333
