subject,seed,method,requested_fraction,actual_fraction,calibration_count,test_count,calibration_counts,test_counts,calibration_trial_ids,test_trial_ids,valid,invalid_reason,source_best_val_f1,source_best_epoch,source_epochs_run,accuracy,f1_macro,precision_macro,recall_macro,kappa
VP001,2023,pooled_refit,0.30,0.3,18,42,"{""0"": 9, ""1"": 9}","{""0"": 21, ""1"": 21}","[""atten_word_VP001_word1_rest_002_00"", ""atten_word_VP001_word1_task_002_00"", ""atten_word_VP001_word1_rest_007_00"", ""atten_word_VP001_word1_task_010_00"", ""atten_word_VP001_word1_rest_009_00"", ""atten_word_VP001_word2_task_003_00"", ""atten_word_VP001_word2_task_004_00"", ""atten_word_VP001_word2_task_006_00"", ""atten_word_VP001_word2_rest_005_00"", ""atten_word_VP001_word2_task_008_00"", ""atten_word_VP001_word2_task_009_00"", ""atten_word_VP001_word2_rest_009_00"", ""atten_word_VP001_word3_rest_001_00"", ""atten_word_VP001_word3_rest_005_00"", ""atten_word_VP001_word3_task_006_00"", ""atten_word_VP001_word3_rest_006_00"", ""atten_word_VP001_word3_rest_007_00"", ""atten_word_VP001_word3_task_010_00""]","[""atten_word_VP001_word1_rest_001_00"", ""atten_word_VP001_word1_task_001_00"", ""atten_word_VP001_word1_rest_003_00"", ""atten_word_VP001_word1_task_003_00"", ""atten_word_VP001_word1_task_004_00"", ""atten_word_VP001_word1_rest_004_00"", ""atten_word_VP001_word1_task_005_00"", ""atten_word_VP001_word1_task_006_00"", ""atten_word_VP001_word1_task_007_00"", ""atten_word_VP001_word1_rest_005_00"", ""atten_word_VP001_word1_task_008_00"", ""atten_word_VP001_word1_rest_006_00"", ""atten_word_VP001_word1_rest_008_00"", ""atten_word_VP001_word1_task_009_00"", ""atten_word_VP001_word1_rest_010_00"", ""atten_word_VP001_word2_task_001_00"", ""atten_word_VP001_word2_rest_001_00"", ""atten_word_VP001_word2_rest_002_00"", ""atten_word_VP001_word2_task_002_00"", ""atten_word_VP001_word2_rest_003_00"", ""atten_word_VP001_word2_task_005_00"", ""atten_word_VP001_word2_rest_004_00"", ""atten_word_VP001_word2_task_007_00"", ""atten_word_VP001_word2_rest_006_00"", ""atten_word_VP001_word2_rest_007_00"", ""atten_word_VP001_word2_rest_008_00"", ""atten_word_VP001_word2_task_010_00"", ""atten_word_VP001_word2_rest_010_00"", ""atten_word_VP001_word3_rest_002_00"", ""atten_word_VP001_word3_task_001_00"", ""atten_word_VP001_word3_rest_003_00"", ""atten_word_VP001_word3_task_002_00"", ""atten_word_VP001_word3_task_003_00"", ""atten_word_VP001_word3_task_004_00"", ""atten_word_VP001_word3_rest_004_00"", ""atten_word_VP001_word3_task_005_00"", ""atten_word_VP001_word3_task_007_00"", ""atten_word_VP001_word3_rest_008_00"", ""atten_word_VP001_word3_task_008_00"", ""atten_word_VP001_word3_rest_009_00"", ""atten_word_VP001_word3_task_009_00"", ""atten_word_VP001_word3_rest_010_00""]",True,,0.6232956628996233,79,100,0.40476190476190477,0.4017094017094017,0.4027777777777778,0.40476190476190477,-0.19047619047619047
VP002,2023,pooled_refit,0.30,0.3,18,42,"{""0"": 9, ""1"": 9}","{""0"": 21, ""1"": 21}","[""atten_word_VP002_word1_task_002_00"", ""atten_word_VP002_word1_rest_002_00"", ""atten_word_VP002_word1_rest_007_00"", ""atten_word_VP002_word1_task_010_00"", ""atten_word_VP002_word1_rest_009_00"", ""atten_word_VP002_word2_task_003_00"", ""atten_word_VP002_word2_rest_005_00"", ""atten_word_VP002_word2_task_004_00"", ""atten_word_VP002_word2_task_006_00"", ""atten_word_VP002_word2_task_008_00"", ""atten_word_VP002_word2_task_009_00"", ""atten_word_VP002_word2_rest_009_00"", ""atten_word_VP002_word3_rest_001_00"", ""atten_word_VP002_word3_task_006_00"", ""atten_word_VP002_word3_rest_005_00"", ""atten_word_VP002_word3_rest_006_00"", ""atten_word_VP002_word3_rest_007_00"", ""atten_word_VP002_word3_task_010_00""]","[""atten_word_VP002_word1_rest_001_00"", ""atten_word_VP002_word1_task_001_00"", ""atten_word_VP002_word1_rest_003_00"", ""atten_word_VP002_word1_rest_004_00"", ""atten_word_VP002_word1_task_003_00"", ""atten_word_VP002_word1_rest_005_00"", ""atten_word_VP002_word1_task_004_00"", ""atten_word_VP002_word1_task_005_00"", ""atten_word_VP002_word1_rest_006_00"", ""atten_word_VP002_word1_task_006_00"", ""atten_word_VP002_word1_task_007_00"", ""atten_word_VP002_word1_task_008_00"", ""atten_word_VP002_word1_rest_008_00"", ""atten_word_VP002_word1_task_009_00"", ""atten_word_VP002_word1_rest_010_00"", ""atten_word_VP002_word2_task_001_00"", ""atten_word_VP002_word2_rest_001_00"", ""atten_word_VP002_word2_rest_002_00"", ""atten_word_VP002_word2_rest_003_00"", ""atten_word_VP002_word2_task_002_00"", ""atten_word_VP002_word2_rest_004_00"", ""atten_word_VP002_word2_rest_006_00"", ""atten_word_VP002_word2_task_005_00"", ""atten_word_VP002_word2_rest_007_00"", ""atten_word_VP002_word2_task_007_00"", ""atten_word_VP002_word2_rest_008_00"", ""atten_word_VP002_word2_rest_010_00"", ""atten_word_VP002_word2_task_010_00"", ""atten_word_VP002_word3_task_001_00"", ""atten_word_VP002_word3_rest_002_00"", ""atten_word_VP002_word3_task_002_00"", ""atten_word_VP002_word3_task_003_00"", ""atten_word_VP002_word3_rest_003_00"", ""atten_word_VP002_word3_rest_004_00"", ""atten_word_VP002_word3_task_004_00"", ""atten_word_VP002_word3_task_005_00"", ""atten_word_VP002_word3_task_007_00"", ""atten_word_VP002_word3_rest_008_00"", ""atten_word_VP002_word3_rest_009_00"", ""atten_word_VP002_word3_task_008_00"", ""atten_word_VP002_word3_task_009_00"", ""atten_word_VP002_word3_rest_010_00""]",True,,0.6066666666666667,7,37,0.5476190476190477,0.5473624503686898,0.5477272727272727,0.5476190476190477,0.09523809523809523
VP003,2023,pooled_refit,0.30,0.3,18,42,"{""0"": 9, ""1"": 9}","{""0"": 21, ""1"": 21}","[""atten_word_VP003_word1_rest_002_00"", ""atten_word_VP003_word1_task_002_00"", ""atten_word_VP003_word1_rest_007_00"", ""atten_word_VP003_word1_rest_009_00"", ""atten_word_VP003_word1_task_010_00"", ""atten_word_VP003_word2_task_003_00"", ""atten_word_VP003_word2_task_004_00"", ""atten_word_VP003_word2_rest_005_00"", ""atten_word_VP003_word2_task_006_00"", ""atten_word_VP003_word2_rest_009_00"", ""atten_word_VP003_word2_task_008_00"", ""atten_word_VP003_word2_task_009_00"", ""atten_word_VP003_word3_rest_001_00"", ""atten_word_VP003_word3_rest_005_00"", ""atten_word_VP003_word3_rest_006_00"", ""atten_word_VP003_word3_rest_007_00"", ""atten_word_VP003_word3_task_006_00"", ""atten_word_VP003_word3_task_010_00""]","[""atten_word_VP003_word1_rest_001_00"", ""atten_word_VP003_word1_task_001_00"", ""atten_word_VP003_word1_rest_003_00"", ""atten_word_VP003_word1_rest_004_00"", ""atten_word_VP003_word1_rest_005_00"", ""atten_word_VP003_word1_rest_006_00"", ""atten_word_VP003_word1_task_003_00"", ""atten_word_VP003_word1_task_004_00"", ""atten_word_VP003_word1_task_005_00"", ""atten_word_VP003_word1_task_006_00"", ""atten_word_VP003_word1_rest_008_00"", ""atten_word_VP003_word1_task_007_00"", ""atten_word_VP003_word1_rest_010_00"", ""atten_word_VP003_word1_task_008_00"", ""atten_word_VP003_word1_task_009_00"", ""atten_word_VP003_word2_rest_001_00"", ""atten_word_VP003_word2_rest_002_00"", ""atten_word_VP003_word2_rest_003_00"", ""atten_word_VP003_word2_task_001_00"", ""atten_word_VP003_word2_task_002_00"", ""atten_word_VP003_word2_rest_004_00"", ""atten_word_VP003_word2_rest_006_00"", ""atten_word_VP003_word2_task_005_00"", ""atten_word_VP003_word2_rest_007_00"", ""atten_word_VP003_word2_rest_008_00"", ""atten_word_VP003_word2_task_007_00"", ""atten_word_VP003_word2_rest_010_00"", ""atten_word_VP003_word2_task_010_00"", ""atten_word_VP003_word3_rest_002_00"", ""atten_word_VP003_word3_rest_003_00"", ""atten_word_VP003_word3_task_001_00"", ""atten_word_VP003_word3_rest_004_00"", ""atten_word_VP003_word3_task_002_00"", ""atten_word_VP003_word3_task_003_00"", ""atten_word_VP003_word3_task_004_00"", ""atten_word_VP003_word3_rest_008_00"", ""atten_word_VP003_word3_task_005_00"", ""atten_word_VP003_word3_task_007_00"", ""atten_word_VP003_word3_rest_009_00"", ""atten_word_VP003_word3_task_008_00"", ""atten_word_VP003_word3_rest_010_00"", ""atten_word_VP003_word3_task_009_00""]",True,,0.6130581747020103,63,93,0.5238095238095238,0.5227272727272727,0.5240274599542334,0.5238095238095237,0.04761904761904767
VP004,2023,pooled_refit,0.30,0.3,18,42,"{""0"": 9, ""1"": 9}","{""0"": 21, ""1"": 21}","[""atten_word_VP004_word1_rest_002_00"", ""atten_word_VP004_word1_task_002_00"", ""atten_word_VP004_word1_rest_007_00"", ""atten_word_VP004_word1_rest_009_00"", ""atten_word_VP004_word1_task_010_00"", ""atten_word_VP004_word2_task_003_00"", ""atten_word_VP004_word2_task_004_00"", ""atten_word_VP004_word2_task_006_00"", ""atten_word_VP004_word2_task_008_00"", ""atten_word_VP004_word2_task_009_00"", ""atten_word_VP004_word2_rest_005_00"", ""atten_word_VP004_word2_rest_009_00"", ""atten_word_VP004_word3_rest_001_00"", ""atten_word_VP004_word3_rest_005_00"", ""atten_word_VP004_word3_rest_006_00"", ""atten_word_VP004_word3_rest_007_00"", ""atten_word_VP004_word3_task_006_00"", ""atten_word_VP004_word3_task_010_00""]","[""atten_word_VP004_word1_rest_001_00"", ""atten_word_VP004_word1_task_001_00"", ""atten_word_VP004_word1_rest_003_00"", ""atten_word_VP004_word1_task_003_00"", ""atten_word_VP004_word1_task_004_00"", ""atten_word_VP004_word1_rest_004_00"", ""atten_word_VP004_word1_task_005_00"", ""atten_word_VP004_word1_task_006_00"", ""atten_word_VP004_word1_rest_005_00"", ""atten_word_VP004_word1_rest_006_00"", ""atten_word_VP004_word1_task_007_00"", ""atten_word_VP004_word1_task_008_00"", ""atten_word_VP004_word1_rest_008_00"", ""atten_word_VP004_word1_task_009_00"", ""atten_word_VP004_word1_rest_010_00"", ""atten_word_VP004_word2_task_001_00"", ""atten_word_VP004_word2_rest_001_00"", ""atten_word_VP004_word2_task_002_00"", ""atten_word_VP004_word2_rest_002_00"", ""atten_word_VP004_word2_task_005_00"", ""atten_word_VP004_word2_task_007_00"", ""atten_word_VP004_word2_rest_003_00"", ""atten_word_VP004_word2_rest_004_00"", ""atten_word_VP004_word2_rest_006_00"", ""atten_word_VP004_word2_rest_007_00"", ""atten_word_VP004_word2_task_010_00"", ""atten_word_VP004_word2_rest_008_00"", ""atten_word_VP004_word2_rest_010_00"", ""atten_word_VP004_word3_task_001_00"", ""atten_word_VP004_word3_rest_002_00"", ""atten_word_VP004_word3_rest_003_00"", ""atten_word_VP004_word3_task_002_00"", ""atten_word_VP004_word3_task_003_00"", ""atten_word_VP004_word3_rest_004_00"", ""atten_word_VP004_word3_task_004_00"", ""atten_word_VP004_word3_task_005_00"", ""atten_word_VP004_word3_rest_008_00"", ""atten_word_VP004_word3_task_007_00"", ""atten_word_VP004_word3_rest_009_00"", ""atten_word_VP004_word3_task_008_00"", ""atten_word_VP004_word3_rest_010_00"", ""atten_word_VP004_word3_task_009_00""]",True,,0.5565434843011947,24,54,0.5238095238095238,0.4951923076923077,0.530791788856305,0.5238095238095237,0.04761904761904767
VP005,2023,pooled_refit,0.30,0.3,18,42,"{""0"": 9, ""1"": 9}","{""0"": 21, ""1"": 21}","[""atten_word_VP005_word1_task_002_00"", ""atten_word_VP005_word1_rest_002_00"", ""atten_word_VP005_word1_rest_007_00"", ""atten_word_VP005_word1_task_010_00"", ""atten_word_VP005_word1_rest_009_00"", ""atten_word_VP005_word2_task_003_00"", ""atten_word_VP005_word2_task_004_00"", ""atten_word_VP005_word2_rest_005_00"", ""atten_word_VP005_word2_task_006_00"", ""atten_word_VP005_word2_rest_009_00"", ""atten_word_VP005_word2_task_008_00"", ""atten_word_VP005_word2_task_009_00"", ""atten_word_VP005_word3_rest_001_00"", ""atten_word_VP005_word3_rest_005_00"", ""atten_word_VP005_word3_rest_006_00"", ""atten_word_VP005_word3_task_006_00"", ""atten_word_VP005_word3_rest_007_00"", ""atten_word_VP005_word3_task_010_00""]","[""atten_word_VP005_word1_rest_001_00"", ""atten_word_VP005_word1_task_001_00"", ""atten_word_VP005_word1_task_003_00"", ""atten_word_VP005_word1_rest_003_00"", ""atten_word_VP005_word1_rest_004_00"", ""atten_word_VP005_word1_task_004_00"", ""atten_word_VP005_word1_task_005_00"", ""atten_word_VP005_word1_task_006_00"", ""atten_word_VP005_word1_rest_005_00"", ""atten_word_VP005_word1_rest_006_00"", ""atten_word_VP005_word1_task_007_00"", ""atten_word_VP005_word1_rest_008_00"", ""atten_word_VP005_word1_task_008_00"", ""atten_word_VP005_word1_task_009_00"", ""atten_word_VP005_word1_rest_010_00"", ""atten_word_VP005_word2_rest_001_00"", ""atten_word_VP005_word2_rest_002_00"", ""atten_word_VP005_word2_rest_003_00"", ""atten_word_VP005_word2_task_001_00"", ""atten_word_VP005_word2_task_002_00"", ""atten_word_VP005_word2_rest_004_00"", ""atten_word_VP005_word2_rest_006_00"", ""atten_word_VP005_word2_task_005_00"", ""atten_word_VP005_word2_rest_007_00"", ""atten_word_VP005_word2_rest_008_00"", ""atten_word_VP005_word2_task_007_00"", ""atten_word_VP005_word2_rest_010_00"", ""atten_word_VP005_word2_task_010_00"", ""atten_word_VP005_word3_task_001_00"", ""atten_word_VP005_word3_task_002_00"", ""atten_word_VP005_word3_task_003_00"", ""atten_word_VP005_word3_rest_002_00"", ""atten_word_VP005_word3_rest_003_00"", ""atten_word_VP005_word3_task_004_00"", ""atten_word_VP005_word3_rest_004_00"", ""atten_word_VP005_word3_task_005_00"", ""atten_word_VP005_word3_task_007_00"", ""atten_word_VP005_word3_task_008_00"", ""atten_word_VP005_word3_rest_008_00"", ""atten_word_VP005_word3_rest_009_00"", ""atten_word_VP005_word3_task_009_00"", ""atten_word_VP005_word3_rest_010_00""]",True,,0.5883488213835495,83,100,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.6190476190476191,0.23809523809523814
VP006,2023,pooled_refit,0.30,0.3,18,42,"{""0"": 9, ""1"": 9}","{""0"": 21, ""1"": 21}","[""atten_word_VP006_word1_rest_002_00"", ""atten_word_VP006_word1_task_002_00"", ""atten_word_VP006_word1_rest_007_00"", ""atten_word_VP006_word1_rest_009_00"", ""atten_word_VP006_word1_task_010_00"", ""atten_word_VP006_word2_task_003_00"", ""atten_word_VP006_word2_task_004_00"", ""atten_word_VP006_word2_task_006_00"", ""atten_word_VP006_word2_rest_005_00"", ""atten_word_VP006_word2_task_008_00"", ""atten_word_VP006_word2_task_009_00"", ""atten_word_VP006_word2_rest_009_00"", ""atten_word_VP006_word3_rest_001_00"", ""atten_word_VP006_word3_rest_005_00"", ""atten_word_VP006_word3_rest_006_00"", ""atten_word_VP006_word3_task_006_00"", ""atten_word_VP006_word3_rest_007_00"", ""atten_word_VP006_word3_task_010_00""]","[""atten_word_VP006_word1_rest_001_00"", ""atten_word_VP006_word1_task_001_00"", ""atten_word_VP006_word1_task_003_00"", ""atten_word_VP006_word1_rest_003_00"", ""atten_word_VP006_word1_rest_004_00"", ""atten_word_VP006_word1_task_004_00"", ""atten_word_VP006_word1_rest_005_00"", ""atten_word_VP006_word1_task_005_00"", ""atten_word_VP006_word1_rest_006_00"", ""atten_word_VP006_word1_task_006_00"", ""atten_word_VP006_word1_task_007_00"", ""atten_word_VP006_word1_task_008_00"", ""atten_word_VP006_word1_rest_008_00"", ""atten_word_VP006_word1_task_009_00"", ""atten_word_VP006_word1_rest_010_00"", ""atten_word_VP006_word2_task_001_00"", ""atten_word_VP006_word2_task_002_00"", ""atten_word_VP006_word2_rest_001_00"", ""atten_word_VP006_word2_rest_002_00"", ""atten_word_VP006_word2_task_005_00"", ""atten_word_VP006_word2_rest_003_00"", ""atten_word_VP006_word2_task_007_00"", ""atten_word_VP006_word2_rest_004_00"", ""atten_word_VP006_word2_rest_006_00"", ""atten_word_VP006_word2_rest_007_00"", ""atten_word_VP006_word2_rest_008_00"", ""atten_word_VP006_word2_task_010_00"", ""atten_word_VP006_word2_rest_010_00"", ""atten_word_VP006_word3_task_001_00"", ""atten_word_VP006_word3_rest_002_00"", ""atten_word_VP006_word3_task_002_00"", ""atten_word_VP006_word3_rest_003_00"", ""atten_word_VP006_word3_rest_004_00"", ""atten_word_VP006_word3_task_003_00"", ""atten_word_VP006_word3_task_004_00"", ""atten_word_VP006_word3_task_005_00"", ""atten_word_VP006_word3_task_007_00"", ""atten_word_VP006_word3_rest_008_00"", ""atten_word_VP006_word3_task_008_00"", ""atten_word_VP006_word3_task_009_00"", ""atten_word_VP006_word3_rest_009_00"", ""atten_word_VP006_word3_rest_010_00""]",True,,0.5825494539746858,30,60,0.47619047619047616,0.4296296296296296,0.46464646464646464,0.47619047619047616,-0.04761904761904767
VP007,2023,pooled_refit,0.30,0.3,18,42,"{""0"": 9, ""1"": 9}","{""0"": 21, ""1"": 21}","[""atten_word_VP007_word1_task_002_00"", ""atten_word_VP007_word1_rest_002_00"", ""atten_word_VP007_word1_rest_007_00"", ""atten_word_VP007_word1_rest_009_00"", ""atten_word_VP007_word1_task_010_00"", ""atten_word_VP007_word2_task_003_00"", ""atten_word_VP007_word2_task_004_00"", ""atten_word_VP007_word2_rest_005_00"", ""atten_word_VP007_word2_task_006_00"", ""atten_word_VP007_word2_task_008_00"", ""atten_word_VP007_word2_task_009_00"", ""atten_word_VP007_word2_rest_009_00"", ""atten_word_VP007_word3_rest_001_00"", ""atten_word_VP007_word3_task_006_00"", ""atten_word_VP007_word3_rest_005_00"", ""atten_word_VP007_word3_rest_006_00"", ""atten_word_VP007_word3_rest_007_00"", ""atten_word_VP007_word3_task_010_00""]","[""atten_word_VP007_word1_task_001_00"", ""atten_word_VP007_word1_task_003_00"", ""atten_word_VP007_word1_rest_001_00"", ""atten_word_VP007_word1_rest_003_00"", ""atten_word_VP007_word1_task_004_00"", ""atten_word_VP007_word1_task_005_00"", ""atten_word_VP007_word1_rest_004_00"", ""atten_word_VP007_word1_task_006_00"", ""atten_word_VP007_word1_rest_005_00"", ""atten_word_VP007_word1_task_007_00"", ""atten_word_VP007_word1_task_008_00"", ""atten_word_VP007_word1_rest_006_00"", ""atten_word_VP007_word1_rest_008_00"", ""atten_word_VP007_word1_task_009_00"", ""atten_word_VP007_word1_rest_010_00"", ""atten_word_VP007_word2_rest_001_00"", ""atten_word_VP007_word2_task_001_00"", ""atten_word_VP007_word2_rest_002_00"", ""atten_word_VP007_word2_task_002_00"", ""atten_word_VP007_word2_rest_003_00"", ""atten_word_VP007_word2_rest_004_00"", ""atten_word_VP007_word2_task_005_00"", ""atten_word_VP007_word2_task_007_00"", ""atten_word_VP007_word2_rest_006_00"", ""atten_word_VP007_word2_rest_007_00"", ""atten_word_VP007_word2_rest_008_00"", ""atten_word_VP007_word2_task_010_00"", ""atten_word_VP007_word2_rest_010_00"", ""atten_word_VP007_word3_task_001_00"", ""atten_word_VP007_word3_task_002_00"", ""atten_word_VP007_word3_task_003_00"", ""atten_word_VP007_word3_rest_002_00"", ""atten_word_VP007_word3_rest_003_00"", ""atten_word_VP007_word3_task_004_00"", ""atten_word_VP007_word3_rest_004_00"", ""atten_word_VP007_word3_task_005_00"", ""atten_word_VP007_word3_task_007_00"", ""atten_word_VP007_word3_task_008_00"", ""atten_word_VP007_word3_rest_008_00"", ""atten_word_VP007_word3_rest_009_00"", ""atten_word_VP007_word3_task_009_00"", ""atten_word_VP007_word3_rest_010_00""]",True,,0.5622389306599833,49,79,0.5714285714285714,0.5552941176470588,0.583554376657825,0.5714285714285714,0.1428571428571429
VP008,2023,pooled_refit,0.30,0.3,18,42,"{""0"": 9, ""1"": 9}","{""0"": 21, ""1"": 21}","[""atten_word_VP008_word1_task_002_00"", ""atten_word_VP008_word1_rest_002_00"", ""atten_word_VP008_word1_rest_007_00"", ""atten_word_VP008_word1_task_010_00"", ""atten_word_VP008_word1_rest_009_00"", ""atten_word_VP008_word2_task_003_00"", ""atten_word_VP008_word2_task_004_00"", ""atten_word_VP008_word2_rest_005_00"", ""atten_word_VP008_word2_task_006_00"", ""atten_word_VP008_word2_task_008_00"", ""atten_word_VP008_word2_task_009_00"", ""atten_word_VP008_word2_rest_009_00"", ""atten_word_VP008_word3_rest_001_00"", ""atten_word_VP008_word3_rest_005_00"", ""atten_word_VP008_word3_rest_006_00"", ""atten_word_VP008_word3_rest_007_00"", ""atten_word_VP008_word3_task_006_00"", ""atten_word_VP008_word3_task_010_00""]","[""atten_word_VP008_word1_rest_001_00"", ""atten_word_VP008_word1_task_001_00"", ""atten_word_VP008_word1_rest_003_00"", ""atten_word_VP008_word1_task_003_00"", ""atten_word_VP008_word1_rest_004_00"", ""atten_word_VP008_word1_task_004_00"", ""atten_word_VP008_word1_task_005_00"", ""atten_word_VP008_word1_task_006_00"", ""atten_word_VP008_word1_rest_005_00"", ""atten_word_VP008_word1_rest_006_00"", ""atten_word_VP008_word1_task_007_00"", ""atten_word_VP008_word1_rest_008_00"", ""atten_word_VP008_word1_task_008_00"", ""atten_word_VP008_word1_task_009_00"", ""atten_word_VP008_word1_rest_010_00"", ""atten_word_VP008_word2_task_001_00"", ""atten_word_VP008_word2_rest_001_00"", ""atten_word_VP008_word2_task_002_00"", ""atten_word_VP008_word2_rest_002_00"", ""atten_word_VP008_word2_rest_003_00"", ""atten_word_VP008_word2_rest_004_00"", ""atten_word_VP008_word2_task_005_00"", ""atten_word_VP008_word2_rest_006_00"", ""atten_word_VP008_word2_rest_007_00"", ""atten_word_VP008_word2_task_007_00"", ""atten_word_VP008_word2_rest_008_00"", ""atten_word_VP008_word2_rest_010_00"", ""atten_word_VP008_word2_task_010_00"", ""atten_word_VP008_word3_task_001_00"", ""atten_word_VP008_word3_task_002_00"", ""atten_word_VP008_word3_task_003_00"", ""atten_word_VP008_word3_rest_002_00"", ""atten_word_VP008_word3_task_004_00"", ""atten_word_VP008_word3_rest_003_00"", ""atten_word_VP008_word3_rest_004_00"", ""atten_word_VP008_word3_task_005_00"", ""atten_word_VP008_word3_rest_008_00"", ""atten_word_VP008_word3_task_007_00"", ""atten_word_VP008_word3_rest_009_00"", ""atten_word_VP008_word3_task_008_00"", ""atten_word_VP008_word3_task_009_00"", ""atten_word_VP008_word3_rest_010_00""]",True,,0.5619266310708833,57,87,0.5952380952380952,0.595008508224617,0.5954545454545455,0.5952380952380952,0.19047619047619047
VP009,2023,pooled_refit,0.30,0.3,18,42,"{""0"": 9, ""1"": 9}","{""0"": 21, ""1"": 21}","[""atten_word_VP009_word1_task_002_00"", ""atten_word_VP009_word1_rest_002_00"", ""atten_word_VP009_word1_rest_007_00"", ""atten_word_VP009_word1_rest_009_00"", ""atten_word_VP009_word1_task_010_00"", ""atten_word_VP009_word2_task_003_00"", ""atten_word_VP009_word2_task_004_00"", ""atten_word_VP009_word2_task_006_00"", ""atten_word_VP009_word2_rest_005_00"", ""atten_word_VP009_word2_task_008_00"", ""atten_word_VP009_word2_rest_009_00"", ""atten_word_VP009_word2_task_009_00"", ""atten_word_VP009_word3_rest_001_00"", ""atten_word_VP009_word3_rest_005_00"", ""atten_word_VP009_word3_rest_006_00"", ""atten_word_VP009_word3_rest_007_00"", ""atten_word_VP009_word3_task_006_00"", ""atten_word_VP009_word3_task_010_00""]","[""atten_word_VP009_word1_task_001_00"", ""atten_word_VP009_word1_rest_001_00"", ""atten_word_VP009_word1_task_003_00"", ""atten_word_VP009_word1_task_004_00"", ""atten_word_VP009_word1_rest_003_00"", ""atten_word_VP009_word1_task_005_00"", ""atten_word_VP009_word1_rest_004_00"", ""atten_word_VP009_word1_rest_005_00"", ""atten_word_VP009_word1_task_006_00"", ""atten_word_VP009_word1_rest_006_00"", ""atten_word_VP009_word1_task_007_00"", ""atten_word_VP009_word1_task_008_00"", ""atten_word_VP009_word1_rest_008_00"", ""atten_word_VP009_word1_task_009_00"", ""atten_word_VP009_word1_rest_010_00"", ""atten_word_VP009_word2_task_001_00"", ""atten_word_VP009_word2_rest_001_00"", ""atten_word_VP009_word2_task_002_00"", ""atten_word_VP009_word2_rest_002_00"", ""atten_word_VP009_word2_rest_003_00"", ""atten_word_VP009_word2_task_005_00"", ""atten_word_VP009_word2_rest_004_00"", ""atten_word_VP009_word2_task_007_00"", ""atten_word_VP009_word2_rest_006_00"", ""atten_word_VP009_word2_rest_007_00"", ""atten_word_VP009_word2_rest_008_00"", ""atten_word_VP009_word2_rest_010_00"", ""atten_word_VP009_word2_task_010_00"", ""atten_word_VP009_word3_task_001_00"", ""atten_word_VP009_word3_rest_002_00"", ""atten_word_VP009_word3_rest_003_00"", ""atten_word_VP009_word3_task_002_00"", ""atten_word_VP009_word3_task_003_00"", ""atten_word_VP009_word3_task_004_00"", ""atten_word_VP009_word3_rest_004_00"", ""atten_word_VP009_word3_task_005_00"", ""atten_word_VP009_word3_rest_008_00"", ""atten_word_VP009_word3_rest_009_00"", ""atten_word_VP009_word3_task_007_00"", ""atten_word_VP009_word3_rest_010_00"", ""atten_word_VP009_word3_task_008_00"", ""atten_word_VP009_word3_task_009_00""]",True,,0.6456587627027991,56,86,0.5476190476190477,0.5143031040779062,0.565625,0.5476190476190477,0.09523809523809523
