n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,kappa_mean,kappa_std
26,60.64102564102565,8.98808474170826,56.443887831009775,12.491555739785351,64.04581543260826,14.721869999372489,0.2128205128205128,0.17976169483416524
