n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,recall_macro_mean,recall_macro_std,kappa_mean,kappa_std
11,60.80622276274451,10.23785330862724,59.86525605091877,10.412650110677685,64.21237414408117,10.680175120994736,60.80563207835935,10.237870701974805,0.41206563706563704,0.1535686341110913
