subject,best_params,validation_f1_macro,accuracy,f1_macro,precision_macro,recall_macro,kappa,valid,invalid_reason
sub-001,"{""C"": 16.23776739188721, ""gamma"": ""auto""}",0.8144795463699872,0.9,0.8999899989999001,0.9001600640256102,,0.8,True,
sub-002,"{""C"": 11.288378916846883, ""gamma"": ""auto""}",0.8114999528749882,0.71,0.7085720028137876,0.7141982864137086,,0.42000000000000004,True,
sub-003,"{""C"": 11.288378916846883, ""gamma"": ""auto""}",0.805980598059806,0.945,0.9449656035021888,0.9461152882205515,,0.89,True,
sub-004,"{""C"": 69.51927961775604, ""gamma"": ""auto""}",0.830999830999831,0.56,0.5564068958564372,0.5620090946672178,,0.12,True,
sub-005,"{""C"": 23.357214690901213, ""gamma"": ""auto""}",0.806999806999807,0.87,0.8699479791916767,0.8705929487179487,,0.74,True,
sub-006,"{""C"": 48.32930238571752, ""gamma"": ""auto""}",0.812999812999813,0.875,0.8742928975487115,0.8836317135549872,,0.75,True,
sub-007,"{""C"": 5.455594781168517, ""gamma"": ""auto""}",0.8174714799187373,0.745,0.7415824276050771,0.7586844050258685,,0.49,True,
sub-008,"{""C"": 11.288378916846883, ""gamma"": ""auto""}",0.8044530198380161,0.905,0.9049786201895427,0.9053648283455109,,0.81,True,
sub-009,"{""C"": 11.288378916846883, ""gamma"": ""auto""}",0.8279612912905403,0.795,0.7949948748718718,0.7950295029502951,,0.5900000000000001,True,
sub-010,"{""C"": 69.51927961775604, ""gamma"": ""auto""}",0.829487680484915,0.77,0.7694235588972431,0.7727272727272727,,0.54,True,
sub-011,"{""C"": 16.23776739188721, ""gamma"": ""auto""}",0.8089570153284489,0.915,0.9148957472904308,0.9170435132147523,,0.83,True,
sub-012,"{""C"": 69.51927961775604, ""gamma"": ""auto""}",0.8129730681218095,0.525,0.524036173250833,0.5252041536445207,,0.050000000000000044,True,
sub-013,"{""C"": 5.455594781168517, ""gamma"": ""auto""}",0.8074976418461126,0.85,0.84998499849985,0.8501400560224089,,0.7,True,
sub-014,"{""C"": 16.23776739188721, ""gamma"": ""auto""}",0.8184716361931552,0.555,0.5536497906166152,0.5556736511792693,,0.10999999999999999,True,
sub-015,"{""C"": 23.357214690901213, ""gamma"": ""auto""}",0.8064786642727361,0.845,0.844965117151359,0.8453107797017315,,0.69,True,
sub-016,"{""C"": 3.79269019073225, ""gamma"": ""scale""}",0.8089570153284489,0.65,0.6430028559771522,0.6627604166666667,,0.30000000000000004,True,
sub-017,"{""C"": 16.23776739188721, ""gamma"": ""auto""}",0.8249747963706774,0.73,0.7293233082706767,0.7323232323232323,,0.45999999999999996,True,
sub-018,"{""C"": 48.32930238571752, ""gamma"": ""auto""}",0.8309795485253716,0.635,0.6349178565177165,0.6351216094485037,,0.27,True,
sub-019,"{""C"": 7.847599703514611, ""gamma"": ""auto""}",0.808465092763156,0.735,0.7320458050001264,0.7458416152317189,,0.47,True,
sub-020,"{""C"": 23.357214690901213, ""gamma"": ""auto""}",0.805999223996896,0.925,0.9249530956848031,0.9260651629072681,,0.85,True,
sub-021,"{""C"": 33.59818286283781, ""gamma"": ""auto""}",0.8049998049998051,0.91,0.90999099909991,0.9101640656262505,,0.8200000000000001,True,
sub-022,"{""C"": 33.59818286283781, ""gamma"": ""auto""}",0.8249971999551993,0.655,0.6535361904044588,0.6576645305665751,,0.31000000000000005,True,
sub-023,"{""C"": 1.8329807108324356, ""gamma"": ""scale""}",0.8104544616844196,0.8793969849246231,0.8791497975708502,0.881969881969882,,0.7586903799514956,True,
sub-024,"{""C"": 33.59818286283781, ""gamma"": ""auto""}",0.8034975928455124,0.955,0.9549448073890516,0.957240478343885,,0.91,True,
