n_subjects,accuracy_mean,accuracy_std,f1_macro_mean,f1_macro_std,precision_macro_mean,precision_macro_std,kappa_mean,kappa_std
51,79.54695043846684,13.675208664941508,79.45282831641465,13.76181253894741,79.86423229041458,13.669416391834693,0.5909376044892489,0.27350345009697696
